GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US04005,04005,"Coconino County, Arizona",76159,524,8850,2222,2897,934,2501,996,1867,744,1585,833,67309,2239,7146,1246,16490,2048,19837,2424,23836,2033
0500000US04013,04013,"Maricopa County, Arizona",2451855,840,240275,12094,93610,6682,70956,6680,51226,4811,24483,3277,2211580,12146,306919,10648,552963,12866,701561,14068,650137,10195
0500000US04015,04015,"Mohave County, Arizona",133989,946,12577,2444,4068,1275,4046,1264,3712,1270,751,488,121412,2518,20773,2831,46976,3201,38597,3163,15066,2521
0500000US04017,04017,"Navajo County, Arizona",64013,1287,11115,1611,4627,1058,3623,819,2782,844,83,102,52898,1848,7844,1294,18625,2086,18262,2178,8167,1596
0500000US04019,04019,"Pima County, Arizona",628263,776,68312,5229,20278,2891,21547,2829,18490,2535,7997,1534,559951,5411,59565,4481,135725,4933,186033,5352,178628,5448
0500000US04021,04021,"Pinal County, Arizona",181427,1329,17860,2473,7442,1569,5209,1399,4071,1106,1138,614,163567,2667,22103,2276,53776,3889,56389,3645,31299,2628
0500000US04025,04025,"Yavapai County, Arizona",150886,793,14718,2864,3895,1411,4856,1436,4326,1572,1641,795,136168,2666,15474,2355,37828,3516,47129,3591,35737,2945
0500000US04027,04027,"Yuma County, Arizona",113952,482,15150,2274,8846,1699,3410,945,2459,810,435,340,98802,2267,22208,2324,29458,2779,31541,2432,15595,1760
0500000US05007,05007,"Benton County, Arkansas",128802,1000,12619,2817,5402,1962,2914,1072,2871,1193,1432,712,116183,3012,15361,2098,36896,3194,32525,2419,31401,2891
0500000US05031,05031,"Craighead County, Arkansas",56466,542,5879,1325,1994,833,2504,943,1174,582,207,164,50587,1359,5846,1104,19081,1890,12214,1929,13446,1847
0500000US05045,05045,"Faulkner County, Arkansas",61372,786,6894,1599,2350,762,2465,1016,1163,501,916,501,54478,1883,6057,1454,16423,1972,15462,1583,16536,1858
0500000US05051,05051,"Garland County, Arkansas",68330,622,9217,1617,2600,828,3164,964,2645,888,808,452,59113,1822,7180,1231,19933,2170,18760,2105,13240,1785
0500000US05069,05069,"Jefferson County, Arkansas",47873,1030,7159,1183,2904,725,2428,817,1526,526,301,201,40714,1739,6284,1223,16758,1757,10338,1622,7334,1562
0500000US05119,05119,"Pulaski County, Arkansas",242923,649,27170,2872,9006,1604,8016,1529,7291,1376,2857,946,215753,2978,19371,2159,57340,3822,63522,3512,75520,3684
0500000US05125,05125,"Saline County, Arkansas",64310,687,5735,1128,1440,557,2828,867,1231,544,236,214,58575,1280,6814,1412,19813,1711,17143,1810,14805,1713
0500000US05131,05131,"Sebastian County, Arkansas",78695,793,9368,1713,3257,1055,3638,1087,2003,887,470,295,69327,1813,11311,1791,23113,2286,21152,2148,13751,1743
0500000US05143,05143,"Washington County, Arkansas",116409,775,11430,1765,3413,1098,2682,886,3129,1078,2206,1121,104979,1885,15148,2097,30309,2596,28683,2703,30839,2921
0500000US05145,05145,"White County, Arkansas",46165,501,5591,1307,2029,722,2498,831,884,451,180,164,40574,1333,5532,1241,16594,1698,10672,1296,7776,1239
0500000US06001,06001,"Alameda County, California",963446,1443,88004,5536,26152,3426,24733,3493,18747,2097,18372,2333,875442,5712,109278,6720,174587,8727,219065,7794,372512,9315
0500000US06007,06007,"Butte County, California",137613,729,17692,2765,5797,1483,2971,1127,6589,1595,2335,909,119921,2899,17073,1996,27737,2349,44407,3121,30704,2589
0500000US06013,06013,"Contra Costa County, California",668177,998,47807,4605,13996,2709,14664,2322,12472,2221,6675,1232,620370,4800,66275,4823,125416,5828,186002,6092,242677,5457
0500000US06017,06017,"El Dorado County, California",119485,953,7984,1927,1910,852,1925,930,3179,1187,970,524,111501,2088,6970,1433,27633,2649,40706,2529,36192,2946
0500000US06019,06019,"Fresno County, California",516642,593,74680,6082,37336,4257,17528,2237,16216,2168,3600,1108,441962,6124,100723,5354,115418,5621,132225,6470,93596,5195
0500000US06023,06023,"Humboldt County, California",84763,970,11653,1616,1968,679,2943,904,4617,1087,2125,895,73110,1911,7210,1225,21086,2209,24060,2334,20754,1945
0500000US06025,06025,"Imperial County, California",85149,804,13535,2067,8046,1839,2939,978,2024,651,526,383,71614,2126,23734,2595,17915,2418,20710,2380,9255,1857
0500000US06029,06029,"Kern County, California",437986,1230,62778,5047,31668,3589,18137,2622,10425,1702,2548,1000,375208,5122,95048,5500,103918,5249,113848,5351,62394,3566
0500000US06031,06031,"Kings County, California",75312,1161,10280,2660,3760,1444,4230,1804,2158,1210,132,176,65032,2838,14991,2343,18776,2095,20477,2655,10788,1561
0500000US06033,06033,"Lake County, California",45919,1668,4652,1609,703,910,2002,1006,1800,924,147,168,41267,2000,4697,1480,15670,2691,13919,1766,6981,1435
0500000US06037,06037,"Los Angeles County, California",6202317,1361,708689,16126,311152,9986,187478,8046,124638,6082,85421,5021,5493628,16170,1215313,17558,1238050,20876,1357774,16713,1682491,20374
0500000US06039,06039,"Madera County, California",83391,623,9986,2183,5743,1979,2584,1134,1254,762,405,339,73405,2293,20087,2375,20568,2319,21203,2517,11547,1634
0500000US06041,06041,"Marin County, California",176023,788,9559,1926,3060,983,1004,456,2624,942,2871,1018,166464,1934,11530,1803,23618,3058,39978,3174,91338,3900
0500000US06045,06045,"Mendocino County, California",58423,943,7981,1637,3357,1061,1806,900,2107,756,711,418,50442,1739,8533,1281,11771,1844,16813,2228,13325,1556
0500000US06047,06047,"Merced County, California",137588,789,19846,3011,10430,1906,5366,1817,3302,1411,748,371,117742,3220,35554,3257,33999,3696,31808,2859,16381,2220
0500000US06053,06053,"Monterey County, California",239092,851,22372,2905,10134,2171,5457,1199,4480,1060,2301,844,216720,3021,62122,3708,42633,3633,55939,3294,56026,2972
0500000US06055,06055,"Napa County, California",86969,991,6416,1905,3217,1461,1718,741,1001,704,480,450,80553,2131,13531,1431,18974,2149,25199,2373,22849,1906
0500000US06057,06057,"Nevada County, California",71346,1036,5972,1853,1005,636,1563,827,2136,1042,1268,956,65374,2034,3703,992,14915,2127,25306,2147,21450,2496
0500000US06059,06059,"Orange County, California",1923142,792,136350,6828,58176,5594,27365,3083,26897,2511,23912,2374,1786792,6957,274298,9085,352545,10705,499858,10051,660091,10356
0500000US06061,06061,"Placer County, California",227737,960,12802,2647,2907,901,3722,1609,3934,1069,2239,1020,214935,2808,13761,2023,46575,3738,78437,4671,76162,4167
0500000US06065,06065,"Riverside County, California",1253278,993,118355,7176,43563,3770,37538,3868,25571,3134,11683,2309,1134923,7294,209332,7787,317582,9848,364391,9368,243618,7686
0500000US06067,06067,"Sacramento County, California",872428,1311,79277,6053,25236,3004,27011,4319,19601,2509,7429,1305,793151,6200,100505,5653,191833,8536,268134,7317,232679,7728
0500000US06071,06071,"San Bernardino County, California",1161320,989,108633,7011,44405,4278,34513,3692,22548,2740,7167,1551,1052687,7166,216735,8565,291576,11564,339286,9494,205090,8140
0500000US06073,06073,"San Diego County, California",1854715,2110,151810,8124,56444,5321,36819,3698,37742,4196,20805,2815,1702905,8160,211865,7148,348810,9557,533488,11056,608742,11212
0500000US06075,06075,"San Francisco County, California",593589,861,53166,4785,15721,2861,14653,2509,9776,1698,13016,1721,540423,4686,73551,5273,81874,5514,100468,5767,284530,6744
0500000US06077,06077,"San Joaquin County, California",394525,1419,47242,4734,21522,3585,14156,2561,9486,1988,2078,815,347283,4729,69675,4372,103196,4899,110232,4445,64180,4292
0500000US06079,06079,"San Luis Obispo County, California",159272,1532,9765,2060,1844,1089,3415,1309,3295,1094,1211,540,149507,2515,14715,2173,30746,3350,54391,2970,49655,3287
0500000US06081,06081,"San Mateo County, California",487649,866,24968,3069,5735,1439,9139,2090,3406,1087,6688,1337,462681,3208,48604,3710,86231,4650,121967,5143,205879,5447
0500000US06083,06083,"Santa Barbara County, California",244621,640,20887,2569,7245,1723,4143,1100,5738,1270,3761,1033,223734,2544,37650,2796,40948,3482,74335,4295,70801,3631
0500000US06085,06085,"Santa Clara County, California",1161005,738,76948,6115,26344,3426,19610,3095,16124,2201,14870,2194,1084057,6077,141303,8171,181142,8485,257224,7962,504388,9670
0500000US06087,06087,"Santa Cruz County, California",162241,869,12012,1911,4618,1237,2057,808,2780,900,2557,1036,150229,2033,22619,2569,24964,2652,39913,2495,62733,3065
0500000US06089,06089,"Shasta County, California",119320,1116,11489,2148,3219,965,4085,1107,3188,1081,997,612,107831,2523,10817,1720,29981,2925,45615,3349,21418,2468
0500000US06095,06095,"Solano County, California",251801,650,20649,2532,7678,1514,6369,1503,4414,1277,2188,869,231152,2593,28887,3171,57754,3680,88213,4249,56298,3821
0500000US06097,06097,"Sonoma County, California",311346,894,24148,2957,8227,2100,6530,1422,6471,1129,2920,1069,287198,3006,34336,2640,69344,4452,90146,3777,93372,4356
0500000US06099,06099,"Stanislaus County, California",306697,1285,32520,3621,15998,2568,8899,1733,6160,1703,1463,579,274177,3627,57986,4347,80698,4493,86249,4423,49244,3387
0500000US06101,06101,"Sutter County, California",57361,531,5063,1469,3081,1156,901,478,859,418,222,169,52298,1595,9057,1697,13355,1463,20191,1915,9695,1504
0500000US06107,06107,"Tulare County, California",238334,782,45470,4609,26398,3692,11057,2050,7334,1608,681,341,192864,4528,54849,3989,51739,3611,56602,3146,29674,2827
0500000US06111,06111,"Ventura County, California",503750,775,33349,4349,14854,3282,8172,1671,6382,1616,3941,1051,470401,4526,74446,5436,99769,6072,141947,6002,154239,5211
0500000US06113,06113,"Yolo County, California",114144,495,8905,1952,2597,1123,2331,843,1880,799,2097,931,105239,2110,15262,2266,20224,2279,25078,1883,44675,2822
0500000US06115,06115,"Yuba County, California",41556,1135,5984,1427,2304,849,2765,964,740,391,175,192,35572,1832,5691,1373,11854,1961,13707,1567,4320,991
0500000US08001,08001,"Adams County, Colorado",263557,725,27504,4141,11928,2650,8477,1839,5596,2302,1503,680,236053,4240,36282,3636,76853,4177,71588,4275,51330,4237
0500000US08005,08005,"Arapahoe County, Colorado",355734,437,32234,3731,9246,1883,8923,1829,8104,1761,5961,1458,323500,3795,25638,2854,69032,3957,97717,4561,131113,4706
0500000US08013,08013,"Boulder County, Colorado",186915,878,14215,2413,3474,1257,3654,1298,3371,968,3716,1136,172700,2467,9760,1931,25122,2654,38881,2852,98937,3645
0500000US08031,08031,"Denver County, Colorado",393404,558,52743,5613,17047,2691,15255,2430,11909,1996,8532,1847,340661,5577,50426,3726,70159,4491,74954,4622,145122,5097
0500000US08035,08035,"Douglas County, Colorado",170794,948,2487,923,282,209,602,398,695,380,908,521,168307,1390,4680,1132,23764,2450,49722,3216,90141,3475
0500000US08041,08041,"El Paso County, Colorado",374275,608,30474,3698,8758,1881,9614,1796,7912,1821,4190,1142,343801,3676,21208,2588,83168,4575,117044,4553,122381,5083
0500000US08059,08059,"Jefferson County, Colorado",357145,811,20970,2556,5092,1387,6366,1655,6142,1435,3370,1015,336175,2715,20958,2425,80116,4837,106800,4301,128301,4365
0500000US08069,08069,"Larimer County, Colorado",184772,832,16170,2475,3525,1076,4678,2219,3973,1062,3994,1052,168602,2568,7779,1819,33264,3231,54517,2476,73042,3700
0500000US08077,08077,"Mesa County, Colorado",93874,801,7876,1720,2317,818,2463,870,1781,536,1315,959,85998,2029,6802,1284,28062,2800,28597,2276,22537,2388
0500000US08101,08101,"Pueblo County, Colorado",100216,744,13743,2340,3528,988,5281,1333,4064,1096,870,498,86473,2345,11677,2036,25125,2246,28284,2227,21387,1798
0500000US08123,08123,"Weld County, Colorado",147156,1014,11900,2411,4030,1383,4133,1235,2377,910,1360,654,135256,2566,18098,2290,38543,2973,44416,2952,34199,2819
0500000US09001,09001,"Fairfield County, Connecticut",584643,517,31976,3944,12559,2031,10499,2752,5002,1216,3916,1135,552667,3906,54747,4235,133769,5568,115141,3789,249010,5421
0500000US09003,09003,"Hartford County, Connecticut",580525,681,42292,4146,15949,2430,12545,2094,8656,1655,5142,952,538233,4330,58883,3856,154937,5551,131234,5033,193179,4997
0500000US09005,09005,"Litchfield County, Connecticut",131010,467,6461,1405,1329,629,2697,908,1418,679,1017,514,124549,1494,9624,1663,38358,2813,34561,2723,42006,2764
0500000US09007,09007,"Middlesex County, Connecticut",111413,530,4468,1021,1154,588,1498,649,1289,706,527,328,106945,1188,7355,1430,31602,2505,27910,2401,40078,2555
0500000US09009,09009,"New Haven County, Connecticut",557542,428,40288,3611,13724,1955,13780,2024,7857,1477,4927,1050,517254,3627,54840,3284,162588,6168,131634,5478,168192,5588
0500000US09011,09011,"New London County, Connecticut",176827,1043,8903,1720,2322,810,3903,1147,1726,650,952,386,167924,1750,15402,1934,55113,3101,45919,2468,51490,3126
0500000US09013,09013,"Tolland County, Connecticut",90405,799,4600,1462,526,305,2057,864,1036,457,981,719,85805,1743,4376,1061,22278,2135,24158,2344,34993,2519
0500000US09015,09015,"Windham County, Connecticut",77526,639,4721,1205,1734,805,1380,585,786,362,821,622,72805,1404,10125,1499,28495,2077,18810,1979,15375,1928
0500000US10001,10001,"Kent County, Delaware",97230,826,9336,1446,3156,1063,3234,1041,2674,963,272,318,87894,1528,10801,1560,31597,2297,27548,2216,17948,1818
0500000US10003,10003,"New Castle County, Delaware",337958,400,27748,3308,7982,1597,11276,2004,4677,1116,3813,865,310210,3405,26166,2810,93205,4666,90495,4143,100344,4424
0500000US10005,10005,"Sussex County, Delaware",128846,459,9416,1579,2891,931,3965,952,1904,644,656,348,119430,1583,17780,1508,44391,2260,32068,1938,25191,1941
0500000US11001,11001,"District of Columbia, District of Columbia",391866,1471,51705,4196,16288,2222,16523,2859,10153,1916,8741,1759,340161,4243,37860,3540,66851,4312,54617,4087,180833,4369
0500000US12001,12001,"Alachua County, Florida",137607,1098,18510,2388,6076,1068,4682,1248,4628,1124,3124,946,119097,2586,7694,1227,26037,2453,32099,2708,53267,2852
0500000US12005,12005,"Bay County, Florida",112133,887,8465,1927,3578,1155,2818,1009,1309,722,760,491,103668,2200,12039,1559,30543,2650,34646,2605,26440,2296
0500000US12009,12009,"Brevard County, Florida",379456,475,24467,2557,5701,1143,9672,1969,6460,1523,2634,756,354989,2611,31108,2736,110691,4939,115444,4162,97746,4683
0500000US12011,12011,"Broward County, Florida",1195530,657,110835,6367,31228,3684,43572,3842,21563,2262,14472,2744,1084695,6347,130230,7207,309592,8122,303609,11031,341264,9131
0500000US12015,12015,"Charlotte County, Florida",117018,723,9067,1998,1876,950,4568,1387,1978,609,645,500,107951,2121,10818,1652,38446,2866,35720,2831,22967,2365
0500000US12017,12017,"Citrus County, Florida",106217,1110,10648,2405,1622,660,4876,1468,3034,1095,1116,637,95569,2566,13880,2249,35783,2614,29223,2831,16683,1778
0500000US12019,12019,"Clay County, Florida",117120,1477,7612,1791,2252,866,2965,1110,1945,710,450,283,109508,2328,10135,1899,35933,2766,37492,2834,25948,2332
0500000US12021,12021,"Collier County, Florida",228805,729,18946,3328,5548,1716,7073,2177,4586,1507,1739,610,209859,3315,28696,4970,60330,4408,51203,3770,69630,4029
0500000US12023,12023,"Columbia County, Florida",47113,4569,4355,1569,1861,875,1507,983,951,585,36,63,42758,4721,6441,1943,19616,3220,11856,2007,4845,1410
0500000US12031,12031,"Duval County, Florida",545709,533,48718,4340,15740,2336,18681,2857,10076,1742,4221,1077,496991,4329,51735,3352,152390,6271,157750,5398,135116,5800
0500000US12033,12033,"Escambia County, Florida",191533,1105,20453,2929,7628,1600,6522,1485,4607,1188,1696,838,171080,3175,18476,2568,55416,3921,56408,3470,40780,3131
0500000US12035,12035,"Flagler County, Florida",63781,871,5688,1664,813,596,2379,950,1989,772,507,349,58093,1845,5387,1217,20598,2587,20387,2276,11721,1718
0500000US12053,12053,"Hernando County, Florida",122005,842,8939,2178,1864,712,3341,1038,3127,1187,607,370,113066,2352,15408,2409,44842,3141,35344,2845,17472,2275
0500000US12055,12055,"Highlands County, Florida",70575,1706,11367,2663,5757,2096,3431,1054,1501,836,678,591,59208,2406,10059,2127,25242,2369,15082,1852,8825,1879
0500000US12057,12057,"Hillsborough County, Florida",767179,521,68338,5006,21638,2991,24503,2820,15646,2183,6551,1300,698841,5016,82878,5197,200453,6407,193699,6611,221811,6203
0500000US12061,12061,"Indian River County, Florida",96140,964,7707,1773,1812,923,3758,1246,1759,721,378,305,88433,2118,11283,1820,26531,2679,27570,2519,23049,2391
0500000US12069,12069,"Lake County, Florida",219363,1088,14860,2856,4324,1519,6582,1761,3261,985,693,369,204503,2995,27107,3329,71272,3986,62975,3597,43149,3710
0500000US12071,12071,"Lee County, Florida",421658,659,34351,3409,10225,1731,13297,2447,7462,1583,3367,987,387307,3500,46973,3701,127256,5742,112222,4910,100856,4560
0500000US12073,12073,"Leon County, Florida",151920,570,12543,1988,2427,875,4129,1405,3880,1158,2107,899,139377,2060,10374,1574,28889,2695,37591,2867,62523,3716
0500000US12081,12081,"Manatee County, Florida",223357,841,17089,2490,5559,1447,5416,1432,4013,999,2101,758,206268,2452,24519,2592,64356,3557,58707,4037,58686,3142
0500000US12083,12083,"Marion County, Florida",229517,1113,24865,3551,5549,1423,11020,2384,5629,1156,2667,892,204652,3579,28508,3426,84689,4635,56760,4180,34695,3053
0500000US12085,12085,"Martin County, Florida",100977,1108,6207,1210,1963,697,2552,751,1135,532,557,317,94770,1734,8808,1464,26601,2630,29139,2472,30222,2323
0500000US12086,12086,"Miami-Dade County, Florida",1562525,1845,210174,9106,83553,6069,70314,6154,33278,3570,23029,2816,1352351,9304,263817,10168,371172,11268,322437,9286,394925,10285
0500000US12087,12087,"Monroe County, Florida",57235,798,5012,2247,1479,912,2415,2064,413,291,705,497,52223,2440,3954,1239,14642,2145,17039,2423,16588,2336
0500000US12089,12089,"Nassau County, Florida",48046,370,3141,1148,506,415,1713,868,716,458,206,242,44905,1198,6413,1505,17964,2356,12723,2164,7805,1659
0500000US12091,12091,"Okaloosa County, Florida",120450,864,8604,1844,2135,813,3254,1163,2522,997,693,468,111846,1971,8641,1598,30410,3050,38513,2810,34282,2655
0500000US12095,12095,"Orange County, Florida",680605,377,58722,4213,16414,2195,20388,2688,14328,2011,7592,1518,621883,4260,76411,5866,168628,7566,174365,6344,202479,7003
0500000US12097,12097,"Osceola County, Florida",162563,1045,14542,2846,5154,1530,5082,1417,3105,1169,1201,613,148021,2651,21744,2920,49373,3809,46097,3402,30807,3106
0500000US12099,12099,"Palm Beach County, Florida",892037,643,72966,5293,20097,2712,27988,2973,14023,2344,10858,1590,819071,5236,96589,5819,225573,7396,227204,6161,269705,7250
0500000US12101,12101,"Pasco County, Florida",325132,1775,30306,2977,7887,1888,13505,2548,6297,1401,2617,935,294826,3469,36320,3336,106228,5134,90722,4366,61556,4012
0500000US12103,12103,"Pinellas County, Florida",668257,862,63855,5291,15946,2212,20878,3131,16938,2495,10093,2036,604402,5415,67011,5033,180010,7787,183522,6057,173859,7531
0500000US12105,12105,"Polk County, Florida",379713,443,36967,3928,15200,2316,14385,2457,4855,1058,2527,1024,342746,3978,52192,3423,129523,5853,95262,5120,65769,3837
0500000US12107,12107,"Putnam County, Florida",49877,1017,9613,1691,4968,1320,2746,711,1407,550,492,396,40264,1782,9056,1772,17235,2162,8986,1438,4987,1344
0500000US12109,12109,"St. Johns County, Florida",120919,768,6593,1922,1354,816,2796,1224,1379,548,1064,661,114326,2105,8791,1847,27560,2625,33084,2890,44891,2831
0500000US12111,12111,"St. Lucie County, Florida",179256,446,14233,2409,6402,1636,5586,1342,1514,554,731,361,165023,2346,28328,2785,59348,4086,49225,3070,28122,2657
0500000US12113,12113,"Santa Rosa County, Florida",96893,1294,9553,1803,1634,674,3832,1121,3058,980,1029,510,87340,2159,7006,1576,26284,2653,30535,2579,23515,2204
0500000US12115,12115,"Sarasota County, Florida",286491,918,19920,2507,3515,929,8157,1677,4673,1222,3575,1103,266571,2520,24292,2644,81686,4201,78756,4707,81837,4038
0500000US12117,12117,"Seminole County, Florida",276313,433,19737,2971,3197,1000,7638,2109,5430,1274,3472,1223,256576,2982,21205,2648,65442,4173,80816,4165,89113,4627
0500000US12119,12119,"Sumter County, Florida",51650,1683,6338,2090,3756,1776,1658,1033,526,354,398,364,45312,2509,7423,1803,17194,2563,14524,2633,6171,1779
0500000US12127,12127,"Volusia County, Florida",349848,1478,38327,4340,10559,2088,14691,2490,9043,2000,4034,1286,311521,4383,31866,3019,114370,5894,98987,5283,66298,4480
0500000US13013,13013,"Barrow County, Georgia",41184,2677,3809,1418,2283,1133,1080,718,386,369,60,108,37375,2631,7367,1973,14006,2065,10584,2034,5418,1285
0500000US13015,13015,"Bartow County, Georgia",58319,786,5559,1488,2652,1052,1456,715,1451,740,0,296,52760,1732,11035,1204,17120,1796,14700,1873,9905,1643
0500000US13021,13021,"Bibb County, Georgia",95311,900,16627,1884,6877,1247,6566,1296,2471,713,713,463,78684,2256,11217,1691,23869,2926,22086,2436,21512,2196
0500000US13031,13031,"Bulloch County, Georgia",34650,732,4765,1425,1772,902,1283,577,828,405,882,570,29885,1388,3590,1058,9932,1501,8255,1227,8108,1369
0500000US13045,13045,"Carroll County, Georgia",68806,606,9605,1887,4531,1090,2925,880,1629,805,520,603,59201,1851,10017,1549,22939,2392,14693,1958,11552,1525
0500000US13051,13051,"Chatham County, Georgia",155007,599,15991,2077,4583,1079,6059,1426,3790,922,1559,811,139016,2068,13102,1675,41780,3399,39174,3163,44960,3460
