GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Income in the past 12 months below poverty level:,Margin of Error; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - Less than high school graduate,Margin of Error; Income in the past 12 months below poverty level: - Less than high school graduate,Estimate; Income in the past 12 months below poverty level: - High school graduate (includes equivalency),Margin of Error; Income in the past 12 months below poverty level: - High school graduate (includes equivalency),"Estimate; Income in the past 12 months below poverty level: - Some college, associate's degree","Margin of Error; Income in the past 12 months below poverty level: - Some college, associate's degree",Estimate; Income in the past 12 months below poverty level: - Bachelor's degree or higher,Margin of Error; Income in the past 12 months below poverty level: - Bachelor's degree or higher,Estimate; Income in the past 12 months at or above poverty level:,Margin of Error; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - Less than high school graduate,Margin of Error; Income in the past 12 months at or above poverty level: - Less than high school graduate,Estimate; Income in the past 12 months at or above poverty level: - High school graduate (includes equivalency),Margin of Error; Income in the past 12 months at or above poverty level: - High school graduate (includes equivalency),"Estimate; Income in the past 12 months at or above poverty level: - Some college, associate's degree","Margin of Error; Income in the past 12 months at or above poverty level: - Some college, associate's degree",Estimate; Income in the past 12 months at or above poverty level: - Bachelor's degree or higher,Margin of Error; Income in the past 12 months at or above poverty level: - Bachelor's degree or higher
0500000US01003,01003,"Baldwin County, Alabama",141482,1780,14604,3266,3245,1612,5578,1389,3512,1213,2269,1640,126878,3284,9099,2308,39157,3616,38491,3410,40131,3699
0500000US01015,01015,"Calhoun County, Alabama",77218,1101,11310,2132,4659,1409,3214,897,3176,1052,261,265,65908,2103,9058,1628,19958,2377,23650,2972,13242,1764
0500000US01043,01043,"Cullman County, Alabama",56040,678,10173,2226,3100,971,4302,1539,1805,515,966,1041,45867,2218,6571,1287,18240,2442,14792,1984,6264,1193
0500000US01049,01049,"DeKalb County, Alabama",46798,784,9213,2069,3966,1096,3413,1183,1449,604,385,344,37585,2156,10454,1552,13442,1666,9314,1410,4375,1091
0500000US01051,01051,"Elmore County, Alabama",51824,1102,5951,1431,2370,1151,2362,1128,615,441,604,458,45873,1719,5141,1504,15097,1716,14929,1722,10706,1627
0500000US01055,01055,"Etowah County, Alabama",70864,371,9335,1570,4096,994,2227,754,2635,876,377,270,61529,1536,7442,1153,19783,1875,22306,2076,11998,1746
0500000US01069,01069,"Houston County, Alabama",71031,455,9660,1014,2512,423,3569,677,2885,518,694,235,61371,1063,6984,743,19103,1268,20785,1173,14499,1268
0500000US01073,01073,"Jefferson County, Alabama",443626,1332,62993,4780,14862,2355,20947,2875,20312,2399,6872,1725,380633,4961,31734,3358,94796,4281,119279,5229,134824,5868
0500000US01077,01077,"Lauderdale County, Alabama",62465,1019,8188,1632,2578,903,2704,952,2375,852,531,308,54277,2084,6119,1379,18166,1952,15674,1784,14318,1830
0500000US01081,01081,"Lee County, Alabama",91664,1671,13299,2380,1864,783,4331,1292,4643,1291,2461,1047,78365,2499,5678,1687,17216,1962,26367,2748,29104,2193
0500000US01083,01083,"Limestone County, Alabama",60514,1165,7636,1559,3202,1078,2936,1130,1162,877,336,311,52878,1913,5468,1224,15785,1858,15685,2005,15940,1859
0500000US01089,01089,"Madison County, Alabama",236571,1219,23520,3095,6079,1606,8251,2162,6798,1474,2392,836,213051,3056,13645,2152,43923,3922,58862,4746,96621,4323
0500000US01095,01095,"Marshall County, Alabama",63121,858,9265,1848,2884,927,2751,816,3029,1195,601,472,53856,2085,10435,1762,15223,2119,18171,1777,10027,1455
0500000US01097,01097,"Mobile County, Alabama",272378,2031,39336,3883,11235,2011,14778,2392,10390,1829,2933,894,233042,4302,27674,2954,72700,4523,70527,4435,62141,3878
0500000US01101,01101,"Montgomery County, Alabama",145826,1313,23862,2979,8525,1650,7446,1635,6212,1282,1679,697,121964,3005,12274,1671,29064,2872,35601,2694,45025,2644
0500000US01103,01103,"Morgan County, Alabama",80953,1117,9483,1687,3697,1179,2583,914,2556,768,647,331,71470,1990,9863,2234,19784,2301,24188,2422,17635,2128
0500000US01115,01115,"St. Clair County, Alabama",58744,922,6275,1629,2766,1150,1879,881,1455,798,175,171,52469,1829,6218,1139,19424,2416,19038,2613,7789,1719
0500000US01117,01117,"Shelby County, Alabama",139894,963,9608,1748,2309,878,2360,651,3275,1038,1664,753,130286,2019,8964,1644,27816,2927,38146,2876,55360,3461
0500000US01121,01121,"Talladega County, Alabama",54142,1446,10259,1775,5433,1324,2591,904,2189,936,46,81,43883,2058,7564,1320,14904,1904,13237,1858,8178,1489
0500000US01125,01125,"Tuscaloosa County, Alabama",124217,832,16112,2442,4287,1078,6288,1700,3651,1091,1886,702,108105,2553,12046,2114,30916,2615,28277,2707,36866,2849
0500000US01127,01127,"Walker County, Alabama",44667,563,7528,1650,2096,689,3599,1032,1804,633,29,36,37139,1712,5534,1080,14485,1597,12892,1513,4228,1048
0500000US02020,02020,"Anchorage Municipality, Alaska",187248,951,10556,2002,1844,699,3469,798,3517,1273,1726,988,176692,2214,8831,1709,40883,3290,61509,3518,65469,3787
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",58574,1294,3092,1074,508,384,1011,532,900,443,673,509,55482,1523,2263,774,10546,1510,23215,2210,19458,2122
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",62147,607,5043,791,850,327,1761,468,2027,613,405,175,57104,999,4388,774,18031,1471,22347,1474,12338,1395
0500000US04001,04001,"Apache County, Arizona",43006,620,15031,1690,5027,820,6676,1068,2727,647,601,433,27975,1695,3839,949,8563,1142,10461,1166,5112,1013
0500000US04003,04003,"Cochise County, Arizona",79556,2660,11413,1712,3171,819,3358,984,3593,1005,1291,528,68143,2932,6930,1166,14700,1812,30532,2568,15981,1959
