GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US09009,09009,"New Haven County, Connecticut",584067,1435,53945,5070,13838,2395,19902,2337,11907,2304,8298,1491,530122,5351,45238,3695,157091,6575,128946,6109,198847,6029
0500000US09011,09011,"New London County, Connecticut",182335,1311,13447,2017,2535,789,5920,1189,3063,911,1929,683,168888,2519,9514,1451,49718,3375,50919,3248,58737,4000
0500000US09013,09013,"Tolland County, Connecticut",92091,1642,4181,1241,457,281,1306,682,1082,563,1336,684,87910,1498,3311,1236,23814,2356,24531,2383,36254,2560
0500000US09015,09015,"Windham County, Connecticut",79155,907,8165,1643,2554,1029,2608,907,2265,850,738,352,70990,1711,7385,1251,24310,2743,20789,2052,18506,1780
0500000US10001,10001,"Kent County, Delaware",115753,752,11810,1767,2699,777,5452,1317,2901,780,758,446,103943,1810,11999,2100,35997,3227,30447,2676,25500,2840
0500000US10003,10003,"New Castle County, Delaware",375232,684,34204,3265,4716,1203,17268,2193,7456,1525,4764,1102,341028,3217,25512,2774,100332,5218,84946,4206,130238,4699
0500000US10005,10005,"Sussex County, Delaware",161782,1102,12763,2104,4174,1063,4003,1125,3362,1029,1224,503,149019,2184,17636,2309,45654,3577,43761,2956,41968,3118
0500000US11001,11001,"District of Columbia, District of Columbia",474099,770,68919,5584,15751,2464,21269,2789,14861,2182,17038,2453,405180,5664,27704,3453,62348,4244,60402,3811,254726,5515
0500000US12001,12001,"Alachua County, Florida",157410,815,23778,3180,4678,1584,6182,1792,7273,1663,5645,1637,133632,3179,8715,2150,30068,3229,37414,3574,57435,4120
0500000US12005,12005,"Bay County, Florida",127431,1121,15065,2483,4011,1127,5220,1220,4495,1305,1339,895,112366,2622,7262,1336,36367,3027,40233,2851,28504,2408
0500000US12009,12009,"Brevard County, Florida",426463,1005,51697,4934,7789,2019,22129,3696,14581,1930,7198,1834,374766,5112,26596,2998,98150,5988,131858,5955,118162,5863
0500000US12011,12011,"Broward County, Florida",1339181,1342,157387,9848,38461,4093,51988,5264,40981,4879,25957,3734,1181794,9551,123048,8090,305769,9459,365810,10325,387167,10844
0500000US12015,12015,"Charlotte County, Florida",142116,1280,14312,2264,2636,1375,4392,1134,5147,1186,2137,783,127804,2654,10839,2191,41528,3100,43228,2647,32209,2464
0500000US12017,12017,"Citrus County, Florida",113369,1540,16153,2819,4777,1422,7062,2054,3497,1007,817,625,97216,2962,9458,1945,34145,2839,30792,2978,22821,2308
0500000US12019,12019,"Clay County, Florida",140743,1506,12551,2653,2413,970,5873,1764,3335,1237,930,748,128192,3171,7011,1589,42467,3018,46427,4184,32287,3990
0500000US12021,12021,"Collier County, Florida",274156,1204,27649,4179,9829,2490,9594,2227,3733,1073,4493,1137,246507,4220,30883,4484,61419,3866,65393,4811,88812,4723
0500000US12023,12023,"Columbia County, Florida",44762,1209,6132,1439,1933,898,3013,899,1022,386,164,170,38630,1451,4635,1226,13593,1956,14319,2005,6083,1242
0500000US12031,12031,"Duval County, Florida",622953,1276,73974,6133,17681,2408,24002,2678,22410,3507,9881,2135,548979,6351,51374,4380,144550,7618,178728,7701,174327,7522
0500000US12033,12033,"Escambia County, Florida",205034,1084,20331,2609,4595,1163,6537,1573,7546,1661,1653,557,184703,2772,13365,2354,47216,3614,69764,3646,54358,3371
0500000US12035,12035,"Flagler County, Florida",81849,1487,8204,2056,1229,891,2783,1041,3102,1100,1090,602,73645,2598,6145,1247,23366,2508,26360,2964,17774,2352
0500000US12053,12053,"Hernando County, Florida",135242,1602,19198,2442,5341,1430,7213,1649,4725,1266,1919,963,116044,2811,11405,1650,41168,2810,39745,3120,23726,2233
0500000US12055,12055,"Highlands County, Florida",76001,1247,11236,2471,2400,950,4759,1555,3506,1316,571,468,64765,2715,8236,2058,29065,2642,18100,2155,9364,1348
0500000US12057,12057,"Hillsborough County, Florida",929058,950,114404,5924,30455,3165,43594,3662,25254,2469,15101,2243,814654,5973,80365,5882,214902,7906,233348,7768,286039,7770
0500000US12061,12061,"Indian River County, Florida",112087,3381,11318,2497,2131,1376,3789,1464,3870,1423,1528,624,100769,3797,11885,2534,28336,2973,29698,3421,30850,3114
0500000US12069,12069,"Lake County, Florida",243523,1187,23347,3413,5201,1397,10587,2617,4897,1373,2662,945,220176,3577,19970,2960,71313,4526,75324,4486,53569,4249
0500000US12071,12071,"Lee County, Florida",536184,1550,55475,4718,12705,2516,19693,3188,14331,2559,8746,1788,480709,4878,54375,6497,142662,6310,139957,6674,143715,6003
0500000US12073,12073,"Leon County, Florida",167449,1365,18501,2905,3848,1219,6084,1770,4667,1221,3902,969,148948,3240,6614,1223,24494,2125,41178,2602,76662,3366
0500000US12081,12081,"Manatee County, Florida",275526,1081,28857,3609,9420,2561,10733,2006,5683,1373,3021,1075,246669,3917,21281,2878,75365,4790,76458,3943,73565,4762
0500000US12083,12083,"Marion County, Florida",252185,2165,36628,4660,8811,2226,15144,3124,10290,2208,2383,784,215557,5200,24039,3075,80714,5223,66811,4104,43993,4323
0500000US12085,12085,"Martin County, Florida",118221,1279,11509,2421,2824,1280,3314,1040,3632,1116,1739,906,106712,2756,8069,1931,26447,2771,37390,3162,34806,2475
0500000US12086,12086,"Miami-Dade County, Florida",1904068,2163,310581,13203,100145,6699,106512,7753,58312,4751,45612,4461,1593487,13342,253939,10104,429628,13054,420098,10622,489822,12595
0500000US12087,12087,"Monroe County, Florida",59224,1425,5039,1095,961,535,2119,954,960,441,999,411,54185,1790,4781,1272,13972,1534,16397,1685,19035,2092
0500000US12089,12089,"Nassau County, Florida",59193,706,6219,1762,1697,992,1458,657,2038,1148,1026,568,52974,1821,2845,929,16067,2403,17071,2111,16991,2265
0500000US12091,12091,"Okaloosa County, Florida",134527,1507,11775,2622,3193,1330,3619,1689,3842,1230,1121,540,122752,3196,7516,1607,30785,2818,44074,2843,40377,3054
0500000US12095,12095,"Orange County, Florida",865896,1398,110166,8897,25553,3936,34957,4840,29460,2937,20196,3776,755730,8926,86458,6865,174727,8606,221010,8530,273535,10461
0500000US12097,12097,"Osceola County, Florida",219567,1349,26495,4273,5724,1740,8851,2605,8663,1871,3257,1142,193072,4601,22546,3218,62264,5740,67386,5834,40876,4455
0500000US12099,12099,"Palm Beach County, Florida",1042649,3711,108105,7027,30731,3862,33671,3576,24901,2726,18802,2918,934544,6836,99183,6526,222017,8323,265081,7809,348263,8372
0500000US12101,12101,"Pasco County, Florida",368323,1060,43859,3921,10453,1771,17400,2135,11883,2249,4123,978,324464,3990,30251,3268,108894,5086,104030,5066,81289,4615
0500000US12103,12103,"Pinellas County, Florida",726075,1150,83150,5122,17546,2678,27812,3139,27275,2961,10517,1866,642925,5272,50156,3918,174509,6296,214194,6511,204066,7651
0500000US12105,12105,"Polk County, Florida",454356,895,60068,5190,15901,2636,24878,2666,14953,2632,4336,1238,394288,5125,53760,5359,137038,7042,115289,6130,88201,6867
0500000US12107,12107,"Putnam County, Florida",50122,1241,7796,1320,2828,899,2725,743,1578,574,665,400,42326,1855,7043,1299,16322,1785,11706,1903,7255,1302
0500000US12109,12109,"St. Johns County, Florida",165625,1194,12323,3024,1927,992,4657,1566,3309,1335,2430,1046,153302,3352,5182,1239,30652,4135,48816,3932,68652,4481
0500000US12111,12111,"St. Lucie County, Florida",216931,1677,32184,4705,7503,2203,11945,3546,8293,2061,4443,1691,184747,4780,21850,2901,59972,3879,62295,4833,40630,4094
0500000US12113,12113,"Santa Rosa County, Florida",114033,1566,8980,1874,2377,969,2683,969,3295,1248,625,396,105053,2506,7480,2257,26618,3297,38889,3555,32066,3173
0500000US12115,12115,"Sarasota County, Florida",324938,1384,29365,3664,3494,1143,11277,2302,8523,1665,6071,1539,295573,3740,19374,2525,86038,5425,86730,4395,103431,5215
0500000US12117,12117,"Seminole County, Florida",318976,825,32646,3622,4494,1376,9341,2171,12617,2679,6194,1927,286330,3686,13808,2069,58764,4174,101702,4849,112056,5161
0500000US12119,12119,"Sumter County, Florida",100461,1488,8887,2190,1287,923,3315,1325,3054,1167,1231,753,91574,2816,5579,1751,27551,3449,28222,3117,30222,3659
0500000US12127,12127,"Volusia County, Florida",387935,1404,46248,4147,8599,1591,16555,2294,14119,2322,6975,1558,341687,4348,30753,3057,104095,5668,119701,4899,87138,4587
0500000US12131,12131,"Walton County, Florida",46000,1320,4773,1261,1541,734,1175,495,1349,580,708,615,41227,1599,4011,1195,10536,1907,14078,1773,12602,1566
0500000US13013,13013,"Barrow County, Georgia",50462,750,5912,1506,1291,623,2123,872,1919,719,579,330,44550,1611,6983,1418,15070,1551,13813,1259,8684,1491
