GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
8610000US40040,40040,"ZIP 40040 (Mackville, KY)",00,Total for all sectors,2006,9,21,109,416
8610000US40041,40041,"ZIP 40041 (Masonic Home, KY)",00,Total for all sectors,2006,3,e,D,D
8610000US40045,40045,"ZIP 40045 (Milton, KY)",00,Total for all sectors,2006,30,e,D,D
8610000US40046,40046,"ZIP 40046 (Mount Eden, KY)",00,Total for all sectors,2006,16,49,172,702
8610000US40047,40047,"ZIP 40047 (Mount Washington, KY)",00,Total for all sectors,2006,236,2042,10510,44338
8610000US40048,40048,"ZIP 40048 (Nazareth, KY)",00,Total for all sectors,2006,4,c,D,D
8610000US40049,40049,"ZIP 40049 (Nerinx, KY)",00,Total for all sectors,2006,2,c,D,D
8610000US40050,40050,"ZIP 40050 (New Castle, KY)",00,Total for all sectors,2006,44,208,1313,5444
8610000US40051,40051,"ZIP 40051 (New Haven, KY)",00,Total for all sectors,2006,82,542,2969,11823
8610000US40052,40052,"ZIP 40052 (New Hope, KY)",00,Total for all sectors,2006,8,42,172,737
8610000US40055,40055,"ZIP 40055 (Pendleton, KY)",00,Total for all sectors,2006,28,262,946,3782
8610000US40056,40056,"ZIP 40056 (Pewee Valley, KY)",00,Total for all sectors,2006,71,893,8299,28458
8610000US40057,40057,"ZIP 40057 (Pleasureville, KY)",00,Total for all sectors,2006,20,80,549,1632
8610000US40058,40058,"ZIP 40058 (Port Royal, KY)",00,Total for all sectors,2006,5,25,78,271
8610000US40059,40059,"ZIP 40059 (Prospect, KY)",00,Total for all sectors,2006,343,2213,13920,61857
8610000US40060,40060,"ZIP 40060 (Raywick, KY)",00,Total for all sectors,2006,15,49,73,389
8610000US40061,40061,"ZIP 40061 (Saint Catharine, KY)",00,Total for all sectors,2006,6,342,1697,6495
8610000US40062,40062,"ZIP 40062 (Saint Francis, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40063,40063,"ZIP 40063 (Saint Mary, KY)",00,Total for all sectors,2006,2,c,D,D
8610000US40065,40065,"ZIP 40065 (Shelbyville, KY)",00,Total for all sectors,2006,631,10533,80743,328628
8610000US40066,40066,"ZIP 40066 (Shelbyville, KY)",00,Total for all sectors,2006,25,161,859,3648
8610000US40067,40067,"ZIP 40067 (Simpsonville, KY)",00,Total for all sectors,2006,120,1623,10481,40649
8610000US40068,40068,"ZIP 40068 (Smithfield, KY)",00,Total for all sectors,2006,25,250,1220,5521
8610000US40069,40069,"ZIP 40069 (Springfield, KY)",00,Total for all sectors,2006,205,2463,15556,68918
8610000US40070,40070,"ZIP 40070 (Sulphur, KY)",00,Total for all sectors,2006,7,68,475,1953
8610000US40071,40071,"ZIP 40071 (Taylorsville, KY)",00,Total for all sectors,2006,180,1008,5027,21558
8610000US40075,40075,"ZIP 40075 (Turners Station, KY)",00,Total for all sectors,2006,9,20,127,487
8610000US40076,40076,"ZIP 40076 (Waddy, KY)",00,Total for all sectors,2006,32,215,1032,4363
8610000US40077,40077,"ZIP 40077 (Westport, KY)",00,Total for all sectors,2006,11,42,169,708
8610000US40078,40078,"ZIP 40078 (Willisburg, KY)",00,Total for all sectors,2006,14,36,142,588
8610000US40104,40104,"ZIP 40104 (Battletown, KY)",00,Total for all sectors,2006,4,115,877,3046
8610000US40107,40107,"ZIP 40107 (Boston, KY)",00,Total for all sectors,2006,31,241,1647,6850
8610000US40108,40108,"ZIP 40108 (Brandenburg, KY)",00,Total for all sectors,2006,215,2226,16186,60408
8610000US40109,40109,"ZIP 40109 (Brooks, KY)",00,Total for all sectors,2006,61,418,2720,11365
8610000US40110,40110,"ZIP 40110 (Clermont, KY)",00,Total for all sectors,2006,6,e,D,D
8610000US40111,40111,"ZIP 40111 (Cloverport, KY)",00,Total for all sectors,2006,19,129,481,2537
8610000US40115,40115,"ZIP 40115 (Custer, KY)",00,Total for all sectors,2006,4,a,D,D
8610000US40117,40117,"ZIP 40117 (Ekron, KY)",00,Total for all sectors,2006,18,89,440,1874
8610000US40118,40118,"ZIP 40118 (Fairdale, KY)",00,Total for all sectors,2006,99,1068,7197,30034
8610000US40119,40119,"ZIP 40119 (Falls Of Rough, KY)",00,Total for all sectors,2006,23,84,394,1886
8610000US40121,40121,"ZIP 40121 (Fort Knox, KY)",00,Total for all sectors,2006,71,1542,18150,75927
8610000US40129,40129,"ZIP 40129 (Hillview, KY)",00,Total for all sectors,2006,4,12,31,229
8610000US40140,40140,"ZIP 40140 (Garfield, KY)",00,Total for all sectors,2006,4,7,70,302
8610000US40142,40142,"ZIP 40142 (Guston, KY)",00,Total for all sectors,2006,12,40,155,591
8610000US40143,40143,"ZIP 40143 (Hardinsburg, KY)",00,Total for all sectors,2006,165,1645,8966,39301
8610000US40144,40144,"ZIP 40144 (Harned, KY)",00,Total for all sectors,2006,21,66,316,1290
8610000US40145,40145,"ZIP 40145 (Hudson, KY)",00,Total for all sectors,2006,6,30,186,803
8610000US40146,40146,"ZIP 40146 (Irvington, KY)",00,Total for all sectors,2006,50,350,1448,6416
8610000US40150,40150,"ZIP 40150 (Lebanon Junction, KY)",00,Total for all sectors,2006,53,1142,9263,37367
8610000US40152,40152,"ZIP 40152 (Mc Daniels, KY)",00,Total for all sectors,2006,16,63,285,1312
8610000US40153,40153,"ZIP 40153 (Mc Quady, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40155,40155,"ZIP 40155 (Muldraugh, KY)",00,Total for all sectors,2006,23,217,1660,6494
8610000US40157,40157,"ZIP 40157 (Payneville, KY)",00,Total for all sectors,2006,12,42,185,844
8610000US40159,40159,"ZIP 40159 (Radcliff, KY)",00,Total for all sectors,2006,8,e,D,D
8610000US40160,40160,"ZIP 40160 (Radcliff, KY)",00,Total for all sectors,2006,415,5694,25745,111591
8610000US40161,40161,"ZIP 40161 (Rhodelia, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40162,40162,"ZIP 40162 (Rineyville, KY)",00,Total for all sectors,2006,43,226,992,3814
8610000US40165,40165,"ZIP 40165 (Shepherdsville, KY)",00,Total for all sectors,2006,532,6623,39481,171256
8610000US40170,40170,"ZIP 40170 (Stephensport, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40171,40171,"ZIP 40171 (Union Star, KY)",00,Total for all sectors,2006,2,c,D,D
8610000US40175,40175,"ZIP 40175 (Vine Grove, KY)",00,Total for all sectors,2006,104,834,5054,21272
8610000US40176,40176,"ZIP 40176 (Webster, KY)",00,Total for all sectors,2006,9,43,210,825
8610000US40177,40177,"ZIP 40177 (West Point, KY)",00,Total for all sectors,2006,15,50,200,887
8610000US40178,40178,"ZIP 40178 (Westview, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40201,40201,"ZIP 40201 (Louisville, KY)",00,Total for all sectors,2006,41,1881,29761,119424
8610000US40202,40202,"ZIP 40202 (Louisville, KY)",00,Total for all sectors,2006,1656,49868,652095,2551574
8610000US40203,40203,"ZIP 40203 (Louisville, KY)",00,Total for all sectors,2006,595,11747,85962,351249
8610000US40204,40204,"ZIP 40204 (Louisville, KY)",00,Total for all sectors,2006,572,7617,58066,239830
8610000US40205,40205,"ZIP 40205 (Louisville, KY)",00,Total for all sectors,2006,676,11729,87992,355683
8610000US40206,40206,"ZIP 40206 (Louisville, KY)",00,Total for all sectors,2006,588,11406,93043,379867
8610000US40207,40207,"ZIP 40207 (Louisville, KY)",00,Total for all sectors,2006,1659,26481,206722,868510
8610000US40208,40208,"ZIP 40208 (Louisville, KY)",00,Total for all sectors,2006,290,6210,51116,218930
8610000US40209,40209,"ZIP 40209 (Louisville, KY)",00,Total for all sectors,2006,191,7424,56868,243537
8610000US40210,40210,"ZIP 40210 (Louisville, KY)",00,Total for all sectors,2006,203,6726,75979,345834
8610000US40211,40211,"ZIP 40211 (Louisville, KY)",00,Total for all sectors,2006,298,5860,58958,225418
8610000US40212,40212,"ZIP 40212 (Louisville, KY)",00,Total for all sectors,2006,146,2716,19844,79107
8610000US40213,40213,"ZIP 40213 (Louisville, KY)",00,Total for all sectors,2006,774,29676,300371,1255054
8610000US40214,40214,"ZIP 40214 (Louisville, KY)",00,Total for all sectors,2006,694,11478,81878,349782
8610000US40215,40215,"ZIP 40215 (Louisville, KY)",00,Total for all sectors,2006,210,3291,26832,116028
8610000US40216,40216,"ZIP 40216 (Louisville, KY)",00,Total for all sectors,2006,700,11655,94480,372894
8610000US40217,40217,"ZIP 40217 (Louisville, KY)",00,Total for all sectors,2006,309,7411,53266,233098
8610000US40218,40218,"ZIP 40218 (Louisville, KY)",00,Total for all sectors,2006,975,20030,156764,646175
8610000US40219,40219,"ZIP 40219 (Louisville, KY)",00,Total for all sectors,2006,825,18620,149286,596688
8610000US40220,40220,"ZIP 40220 (Louisville, KY)",00,Total for all sectors,2006,686,11562,78368,316850
8610000US40221,40221,"ZIP 40221 (Louisville, KY)",00,Total for all sectors,2006,15,164,1092,5312
8610000US40222,40222,"ZIP 40222 (Louisville, KY)",00,Total for all sectors,2006,1160,24539,253898,948052
8610000US40223,40223,"ZIP 40223 (Louisville, KY)",00,Total for all sectors,2006,1032,20980,263802,979504
8610000US40224,40224,"ZIP 40224 (Louisville, KY)",00,Total for all sectors,2006,9,358,2287,9401
8610000US40225,40225,"ZIP 40225 (Louisville, KY)",00,Total for all sectors,2006,12,h,D,D
8610000US40228,40228,"ZIP 40228 (Louisville, KY)",00,Total for all sectors,2006,274,3588,21941,91733
8610000US40229,40229,"ZIP 40229 (Louisville, KY)",00,Total for all sectors,2006,363,10111,114024,459042
8610000US40231,40231,"ZIP 40231 (Louisville, KY)",00,Total for all sectors,2006,2,b,D,D
8610000US40232,40232,"ZIP 40232 (Louisville, KY)",00,Total for all sectors,2006,39,1267,23767,70947
8610000US40233,40233,"ZIP 40233 (Louisville, KY)",00,Total for all sectors,2006,11,217,2815,15471
8610000US40241,40241,"ZIP 40241 (Louisville, KY)",00,Total for all sectors,2006,604,9122,48642,215017
8610000US40242,40242,"ZIP 40242 (Louisville, KY)",00,Total for all sectors,2006,118,842,5844,21941
8610000US40243,40243,"ZIP 40243 (Louisville, KY)",00,Total for all sectors,2006,561,5813,40985,169040
8610000US40245,40245,"ZIP 40245 (Louisville, KY)",00,Total for all sectors,2006,414,5222,38797,163508
8610000US40250,40250,"ZIP 40250 (Louisville, KY)",00,Total for all sectors,2006,10,59,310,906
8610000US40251,40251,"ZIP 40251 (Louisville, KY)",00,Total for all sectors,2006,9,48,260,1080
8610000US40252,40252,"ZIP 40252 (Louisville, KY)",00,Total for all sectors,2006,13,48,386,1519
8610000US40253,40253,"ZIP 40253 (Louisville, KY)",00,Total for all sectors,2006,23,186,1261,5331
8610000US40255,40255,"ZIP 40255 (Louisville, KY)",00,Total for all sectors,2006,6,5,7,127
8610000US40256,40256,"ZIP 40256 (Louisville, KY)",00,Total for all sectors,2006,7,697,6299,24774
8610000US40257,40257,"ZIP 40257 (Louisville, KY)",00,Total for all sectors,2006,13,91,1453,6341
8610000US40258,40258,"ZIP 40258 (Louisville, KY)",00,Total for all sectors,2006,414,8900,61044,257205
8610000US40259,40259,"ZIP 40259 (Louisville, KY)",00,Total for all sectors,2006,10,82,622,2375
8610000US40261,40261,"ZIP 40261 (Louisville, KY)",00,Total for all sectors,2006,4,e,D,D
8610000US40266,40266,"ZIP 40266 (Louisville, KY)",00,Total for all sectors,2006,1,c,D,D
8610000US40268,40268,"ZIP 40268 (Louisville, KY)",00,Total for all sectors,2006,4,8,48,207
8610000US40269,40269,"ZIP 40269 (Louisville, KY)",00,Total for all sectors,2006,17,100,806,3311
8610000US40270,40270,"ZIP 40270 (Louisville, KY)",00,Total for all sectors,2006,3,48,235,914
8610000US40272,40272,"ZIP 40272 (Louisville, KY)",00,Total for all sectors,2006,405,4464,30858,121380
8610000US40280,40280,"ZIP 40280 (Louisville, KY)",00,Total for all sectors,2006,4,f,D,D
8610000US40285,40285,"ZIP 40285 (Louisville, KY)",00,Total for all sectors,2006,3,11,132,481
8610000US40287,40287,"ZIP 40287 (Louisville, KY)",00,Total for all sectors,2006,2,b,D,D
8610000US40290,40290,"ZIP 40290 (Louisville, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40291,40291,"ZIP 40291 (Louisville, KY)",00,Total for all sectors,2006,468,4383,19464,80102
8610000US40292,40292,"ZIP 40292 (Louisville, KY)",00,Total for all sectors,2006,8,87,172,707
8610000US40294,40294,"ZIP 40294 (Louisville, KY)",00,Total for all sectors,2006,1,b,D,D
8610000US40295,40295,"ZIP 40295 (Louisville, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40297,40297,"ZIP 40297 (Louisville, KY)",00,Total for all sectors,2006,1,b,D,D
8610000US40299,40299,"ZIP 40299 (Louisville, KY)",00,Total for all sectors,2006,1488,31097,284950,1142316
8610000US40310,40310,"ZIP 40310 (Burgin, KY)",00,Total for all sectors,2006,21,226,3542,13105
8610000US40311,40311,"ZIP 40311 (Carlisle, KY)",00,Total for all sectors,2006,83,f,D,D
8610000US40312,40312,"ZIP 40312 (Clay City, KY)",00,Total for all sectors,2006,53,580,2730,12194
8610000US40313,40313,"ZIP 40313 (Clearfield, KY)",00,Total for all sectors,2006,16,64,137,672
8610000US40317,40317,"ZIP 40317 (Elliottville, KY)",00,Total for all sectors,2006,3,8,8,53
8610000US40319,40319,"ZIP 40319 (Farmers, KY)",00,Total for all sectors,2006,5,16,39,284
8610000US40322,40322,"ZIP 40322 (Frenchburg, KY)",00,Total for all sectors,2006,45,382,1614,7108
8610000US40324,40324,"ZIP 40324 (Georgetown, KY)",00,Total for all sectors,2006,756,21772,214809,1027440
8610000US40328,40328,"ZIP 40328 (Gravel Switch, KY)",00,Total for all sectors,2006,11,28,96,444
8610000US40330,40330,"ZIP 40330 (Harrodsburg, KY)",00,Total for all sectors,2006,373,5489,50436,211924
8610000US40334,40334,"ZIP 40334 (Hope, KY)",00,Total for all sectors,2006,2,b,D,D
8610000US40336,40336,"ZIP 40336 (Irvine, KY)",00,Total for all sectors,2006,177,1645,7462,30666
8610000US40337,40337,"ZIP 40337 (Jeffersonville, KY)",00,Total for all sectors,2006,27,170,847,3549
8610000US40339,40339,"ZIP 40339 (Keene, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40340,40340,"ZIP 40340 (Nicholasville, KY)",00,Total for all sectors,2006,21,230,1356,5451
8610000US40342,40342,"ZIP 40342 (Lawrenceburg, KY)",00,Total for all sectors,2006,317,3347,24476,100142
8610000US40346,40346,"ZIP 40346 (Means, KY)",00,Total for all sectors,2006,6,121,880,4003
8610000US40347,40347,"ZIP 40347 (Midway, KY)",00,Total for all sectors,2006,55,753,3794,15602
8610000US40348,40348,"ZIP 40348 (Millersburg, KY)",00,Total for all sectors,2006,11,e,D,D
8610000US40350,40350,"ZIP 40350 (Moorefield, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40351,40351,"ZIP 40351 (Morehead, KY)",00,Total for all sectors,2006,458,6885,42361,168431
8610000US40353,40353,"ZIP 40353 (Mount Sterling, KY)",00,Total for all sectors,2006,512,9565,55068,232193
8610000US40355,40355,"ZIP 40355 (New Liberty, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40356,40356,"ZIP 40356 (Nicholasville, KY)",00,Total for all sectors,2006,866,11744,82113,348698
8610000US40357,40357,"ZIP 40357 (North Middletown, KY)",00,Total for all sectors,2006,9,51,194,804
8610000US40358,40358,"ZIP 40358 (Olympia, KY)",00,Total for all sectors,2006,7,b,D,D
8610000US40359,40359,"ZIP 40359 (Owenton, KY)",00,Total for all sectors,2006,102,1036,7063,28127
8610000US40360,40360,"ZIP 40360 (Owingsville, KY)",00,Total for all sectors,2006,91,1400,6943,31076
8610000US40361,40361,"ZIP 40361 (Paris, KY)",00,Total for all sectors,2006,345,5304,42716,177384
8610000US40362,40362,"ZIP 40362 (Paris, KY)",00,Total for all sectors,2006,26,215,1293,6552
8610000US40363,40363,"ZIP 40363 (Perry Park, KY)",00,Total for all sectors,2006,5,35,108,738
8610000US40366,40366,"ZIP 40366 (Preston, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40370,40370,"ZIP 40370 (Sadieville, KY)",00,Total for all sectors,2006,22,121,335,1552
8610000US40371,40371,"ZIP 40371 (Salt Lick, KY)",00,Total for all sectors,2006,38,281,1330,5771
8610000US40372,40372,"ZIP 40372 (Salvisa, KY)",00,Total for all sectors,2006,29,c,D,D
8610000US40374,40374,"ZIP 40374 (Sharpsburg, KY)",00,Total for all sectors,2006,13,122,782,4342
8610000US40376,40376,"ZIP 40376 (Slade, KY)",00,Total for all sectors,2006,9,13,13,211
8610000US40379,40379,"ZIP 40379 (Stamping Ground, KY)",00,Total for all sectors,2006,29,130,983,3984
8610000US40380,40380,"ZIP 40380 (Stanton, KY)",00,Total for all sectors,2006,116,1408,6463,27123
8610000US40383,40383,"ZIP 40383 (Versailles, KY)",00,Total for all sectors,2006,480,6684,55853,227288
8610000US40384,40384,"ZIP 40384 (Versailles, KY)",00,Total for all sectors,2006,1,b,D,D
8610000US40385,40385,"ZIP 40385 (Waco, KY)",00,Total for all sectors,2006,17,48,195,1168
8610000US40387,40387,"ZIP 40387 (Wellington, KY)",00,Total for all sectors,2006,12,27,92,846
8610000US40390,40390,"ZIP 40390 (Wilmore, KY)",00,Total for all sectors,2006,78,2041,7755,31320
8610000US40391,40391,"ZIP 40391 (Winchester, KY)",00,Total for all sectors,2006,758,12092,81476,339795
8610000US40392,40392,"ZIP 40392 (Winchester, KY)",00,Total for all sectors,2006,40,743,8334,34971
8610000US40402,40402,"ZIP 40402 (Annville, KY)",00,Total for all sectors,2006,41,1083,5074,20600
8610000US40403,40403,"ZIP 40403 (Berea, KY)",00,Total for all sectors,2006,388,7398,58938,244608
8610000US40404,40404,"ZIP 40404 (Berea, KY)",00,Total for all sectors,2006,4,63,114,432
8610000US40405,40405,"ZIP 40405 (Bighill, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40409,40409,"ZIP 40409 (Brodhead, KY)",00,Total for all sectors,2006,30,265,1376,6265
8610000US40410,40410,"ZIP 40410 (Bryantsville, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40419,40419,"ZIP 40419 (Crab Orchard, KY)",00,Total for all sectors,2006,30,154,422,1659
8610000US40422,40422,"ZIP 40422 (Danville, KY)",00,Total for all sectors,2006,698,13773,94279,401136
8610000US40423,40423,"ZIP 40423 (Danville, KY)",00,Total for all sectors,2006,35,490,2093,8861
8610000US40434,40434,"ZIP 40434 (Gray Hawk, KY)",00,Total for all sectors,2006,7,62,170,713
8610000US40437,40437,"ZIP 40437 (Hustonville, KY)",00,Total for all sectors,2006,38,235,888,3752
8610000US40440,40440,"ZIP 40440 (Junction City, KY)",00,Total for all sectors,2006,16,52,227,1160
8610000US40442,40442,"ZIP 40442 (Kings Mountain, KY)",00,Total for all sectors,2006,7,39,124,657
8610000US40444,40444,"ZIP 40444 (Lancaster, KY)",00,Total for all sectors,2006,202,1412,7979,32201
8610000US40445,40445,"ZIP 40445 (Livingston, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40446,40446,"ZIP 40446 (Lancaster, KY)",00,Total for all sectors,2006,8,b,D,D
8610000US40447,40447,"ZIP 40447 (Mc Kee, KY)",00,Total for all sectors,2006,81,952,6316,24136
8610000US40448,40448,"ZIP 40448 (Mc Kinney, KY)",00,Total for all sectors,2006,4,20,41,205
8610000US40452,40452,"ZIP 40452 (Mitchellsburg, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40456,40456,"ZIP 40456 (Mount Vernon, KY)",00,Total for all sectors,2006,176,2057,11115,47833
8610000US40460,40460,"ZIP 40460 (Orlando, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40461,40461,"ZIP 40461 (Paint Lick, KY)",00,Total for all sectors,2006,23,82,542,2269
8610000US40464,40464,"ZIP 40464 (Parksville, KY)",00,Total for all sectors,2006,6,15,35,120
8610000US40468,40468,"ZIP 40468 (Perryville, KY)",00,Total for all sectors,2006,20,96,370,1479
8610000US40472,40472,"ZIP 40472 (Ravenna, KY)",00,Total for all sectors,2006,19,62,190,860
8610000US40473,40473,"ZIP 40473 (Renfro Valley, KY)",00,Total for all sectors,2006,6,120,239,1590
8610000US40475,40475,"ZIP 40475 (Richmond, KY)",00,Total for all sectors,2006,1108,14876,85524,353621
8610000US40476,40476,"ZIP 40476 (Richmond, KY)",00,Total for all sectors,2006,54,1184,10539,44895
8610000US40481,40481,"ZIP 40481 (Sandgap, KY)",00,Total for all sectors,2006,6,b,D,D
8610000US40484,40484,"ZIP 40484 (Stanford, KY)",00,Total for all sectors,2006,210,2481,13465,56984
8610000US40486,40486,"ZIP 40486 (Tyner, KY)",00,Total for all sectors,2006,8,84,403,1701
8610000US40489,40489,"ZIP 40489 (Waynesburg, KY)",00,Total for all sectors,2006,32,152,647,2662
8610000US40492,40492,"ZIP 40492 (Wildie, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40495,40495,"ZIP 40495 (Winston, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40502,40502,"ZIP 40502 (Lexington, KY)",00,Total for all sectors,2006,698,9544,75841,325311
8610000US40503,40503,"ZIP 40503 (Lexington, KY)",00,Total for all sectors,2006,1441,24259,165121,694448
8610000US40504,40504,"ZIP 40504 (Lexington, KY)",00,Total for all sectors,2006,739,17007,155325,658352
8610000US40505,40505,"ZIP 40505 (Lexington, KY)",00,Total for all sectors,2006,809,17875,191801,767100
8610000US40506,40506,"ZIP 40506 (Lexington, KY)",00,Total for all sectors,2006,21,182,705,3391
8610000US40507,40507,"ZIP 40507 (Lexington, KY)",00,Total for all sectors,2006,685,10993,98888,407861
8610000US40508,40508,"ZIP 40508 (Lexington, KY)",00,Total for all sectors,2006,543,13507,108918,447535
8610000US40509,40509,"ZIP 40509 (Lexington, KY)",00,Total for all sectors,2006,1090,18957,141303,588228
8610000US40510,40510,"ZIP 40510 (Lexington, KY)",00,Total for all sectors,2006,109,2141,20034,86896
8610000US40511,40511,"ZIP 40511 (Lexington, KY)",00,Total for all sectors,2006,774,21988,203165,860488
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2006,8,95,954,4186
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2006,264,2791,17919,75501
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2006,112,600,2876,12951
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2006,336,2404,12901,57969
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2006,40,1472,16113,63508
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2006,538,5856,38645,166509
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2006,13,63,376,1765
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2006,12,87,952,3433
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2006,5,8,27,296
8610000US40526,40526,"ZIP 40526 (Lexington, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2006,6,86,610,2485
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2006,5,b,D,D
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2006,7,59,543,2157
8610000US40546,40546,"ZIP 40546 (Lexington, KY)",00,Total for all sectors,2006,1,a,D,D
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2006,30,416,4074,16143
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2006,3,a,D,D
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2006,3,c,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2006,2,a,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2006,3,19,71,303
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2006,3,c,D,D
8610000US40583,40583,"ZIP 40583 (Lexington, KY)",00,Total for all sectors,2006,14,830,8576,42799
8610000US40588,40588,"ZIP 40588 (Lexington, KY)",00,Total for all sectors,2006,25,470,4613,19689
8610000US40591,40591,"ZIP 40591 (Lexington, KY)",00,Total for all sectors,2006,10,30,171,747
8610000US40601,40601,"ZIP 40601 (Frankfort, KY)",00,Total for all sectors,2006,1119,16488,113076,473699
