GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US40050,40050,"ZIP 40050 (New Castle, KY)",00,Total for all sectors,2010,34,202,1125,5036
8610000US40051,40051,"ZIP 40051 (New Haven, KY)",00,Total for all sectors,2010,61,258,1147,5752
8610000US40052,40052,"ZIP 40052 (New Hope, KY)",00,Total for all sectors,2010,7,b,D,D
8610000US40055,40055,"ZIP 40055 (Pendleton, KY)",00,Total for all sectors,2010,27,186,831,3451
8610000US40056,40056,"ZIP 40056 (Pewee Valley, KY)",00,Total for all sectors,2010,59,418,2719,12026
8610000US40057,40057,"ZIP 40057 (Pleasureville, KY)",00,Total for all sectors,2010,18,b,D,D
8610000US40058,40058,"ZIP 40058 (Port Royal, KY)",00,Total for all sectors,2010,4,a,52,190
8610000US40059,40059,"ZIP 40059 (Prospect, KY)",00,Total for all sectors,2010,380,2066,12748,59903
8610000US40060,40060,"ZIP 40060 (Raywick, KY)",00,Total for all sectors,2010,9,28,36,257
8610000US40061,40061,"ZIP 40061 (Saint Catharine, KY)",00,Total for all sectors,2010,3,e,D,D
8610000US40062,40062,"ZIP 40062 (Saint Francis, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40063,40063,"ZIP 40063 (Saint Mary, KY)",00,Total for all sectors,2010,2,c,D,D
8610000US40065,40065,"ZIP 40065 (Shelbyville, KY)",00,Total for all sectors,2010,650,9502,69279,293989
8610000US40066,40066,"ZIP 40066 (Shelbyville, KY)",00,Total for all sectors,2010,22,117,868,3461
8610000US40067,40067,"ZIP 40067 (Simpsonville, KY)",00,Total for all sectors,2010,125,952,7134,31877
8610000US40068,40068,"ZIP 40068 (Smithfield, KY)",00,Total for all sectors,2010,28,224,2326,11021
8610000US40069,40069,"ZIP 40069 (Springfield, KY)",00,Total for all sectors,2010,216,2265,14915,66784
8610000US40070,40070,"ZIP 40070 (Sulphur, KY)",00,Total for all sectors,2010,7,53,473,1868
8610000US40071,40071,"ZIP 40071 (Taylorsville, KY)",00,Total for all sectors,2010,177,1101,5386,23226
8610000US40075,40075,"ZIP 40075 (Turners Station, KY)",00,Total for all sectors,2010,5,12,69,231
8610000US40076,40076,"ZIP 40076 (Waddy, KY)",00,Total for all sectors,2010,31,191,925,4581
8610000US40077,40077,"ZIP 40077 (Westport, KY)",00,Total for all sectors,2010,10,b,82,497
8610000US40078,40078,"ZIP 40078 (Willisburg, KY)",00,Total for all sectors,2010,19,49,158,852
8610000US40104,40104,"ZIP 40104 (Battletown, KY)",00,Total for all sectors,2010,5,108,982,4522
8610000US40107,40107,"ZIP 40107 (Boston, KY)",00,Total for all sectors,2010,20,e,D,D
8610000US40108,40108,"ZIP 40108 (Brandenburg, KY)",00,Total for all sectors,2010,219,2146,13737,58838
8610000US40109,40109,"ZIP 40109 (Brooks, KY)",00,Total for all sectors,2010,74,1442,10080,43871
8610000US40110,40110,"ZIP 40110 (Clermont, KY)",00,Total for all sectors,2010,4,e,D,D
8610000US40111,40111,"ZIP 40111 (Cloverport, KY)",00,Total for all sectors,2010,20,c,599,2575
8610000US40115,40115,"ZIP 40115 (Custer, KY)",00,Total for all sectors,2010,5,29,100,516
8610000US40117,40117,"ZIP 40117 (Ekron, KY)",00,Total for all sectors,2010,19,100,472,2183
8610000US40118,40118,"ZIP 40118 (Fairdale, KY)",00,Total for all sectors,2010,89,795,5222,25143
8610000US40119,40119,"ZIP 40119 (Falls of Rough, KY)",00,Total for all sectors,2010,18,b,304,1771
8610000US40121,40121,"ZIP 40121 (Fort Knox, KY)",00,Total for all sectors,2010,90,1911,23055,96021
8610000US40122,40122,"ZIP 40122 (Fort Knox, KY)",00,Total for all sectors,2010,3,a,D,D
8610000US40129,40129,"ZIP 40129 (Hillview, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40140,40140,"ZIP 40140 (Garfield, KY)",00,Total for all sectors,2010,4,b,D,D
8610000US40142,40142,"ZIP 40142 (Guston, KY)",00,Total for all sectors,2010,10,10,61,347
8610000US40143,40143,"ZIP 40143 (Hardinsburg, KY)",00,Total for all sectors,2010,158,1516,9025,41451
8610000US40144,40144,"ZIP 40144 (Harned, KY)",00,Total for all sectors,2010,18,43,211,890
8610000US40145,40145,"ZIP 40145 (Hudson, KY)",00,Total for all sectors,2010,7,b,D,D
8610000US40146,40146,"ZIP 40146 (Irvington, KY)",00,Total for all sectors,2010,44,290,1527,7033
8610000US40150,40150,"ZIP 40150 (Lebanon Junction, KY)",00,Total for all sectors,2010,49,1019,7444,31004
8610000US40152,40152,"ZIP 40152 (Mc Daniels, KY)",00,Total for all sectors,2010,16,64,279,1391
8610000US40153,40153,"ZIP 40153 (Mc Quady, KY)",00,Total for all sectors,2010,2,b,D,D
8610000US40155,40155,"ZIP 40155 (Muldraugh, KY)",00,Total for all sectors,2010,23,339,3442,15204
8610000US40157,40157,"ZIP 40157 (Payneville, KY)",00,Total for all sectors,2010,8,b,225,653
8610000US40159,40159,"ZIP 40159 (Radcliff, KY)",00,Total for all sectors,2010,9,f,D,D
8610000US40160,40160,"ZIP 40160 (Radcliff, KY)",00,Total for all sectors,2010,402,4993,25844,111502
8610000US40161,40161,"ZIP 40161 (Rhodelia, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40162,40162,"ZIP 40162 (Rineyville, KY)",00,Total for all sectors,2010,50,139,628,3131
8610000US40165,40165,"ZIP 40165 (Shepherdsville, KY)",00,Total for all sectors,2010,533,7184,51975,207065
8610000US40170,40170,"ZIP 40170 (Stephensport, KY)",00,Total for all sectors,2010,5,4,4,56
8610000US40171,40171,"ZIP 40171 (Union Star, KY)",00,Total for all sectors,2010,2,c,D,D
8610000US40175,40175,"ZIP 40175 (Vine Grove, KY)",00,Total for all sectors,2010,107,660,3405,17515
8610000US40176,40176,"ZIP 40176 (Webster, KY)",00,Total for all sectors,2010,8,b,240,1152
8610000US40177,40177,"ZIP 40177 (West Point, KY)",00,Total for all sectors,2010,21,b,260,1435
8610000US40178,40178,"ZIP 40178 (Westview, KY)",00,Total for all sectors,2010,3,a,S,71
8610000US40201,40201,"ZIP 40201 (Louisville, KY)",00,Total for all sectors,2010,29,624,9831,35152
8610000US40202,40202,"ZIP 40202 (Louisville, KY)",00,Total for all sectors,2010,1584,51999,763817,2902525
8610000US40203,40203,"ZIP 40203 (Louisville, KY)",00,Total for all sectors,2010,529,12454,93492,392574
8610000US40204,40204,"ZIP 40204 (Louisville, KY)",00,Total for all sectors,2010,522,7074,54029,234012
8610000US40205,40205,"ZIP 40205 (Louisville, KY)",00,Total for all sectors,2010,645,11642,102655,443557
8610000US40206,40206,"ZIP 40206 (Louisville, KY)",00,Total for all sectors,2010,617,11014,98951,415908
8610000US40207,40207,"ZIP 40207 (Louisville, KY)",00,Total for all sectors,2010,1584,24858,209364,941830
8610000US40208,40208,"ZIP 40208 (Louisville, KY)",00,Total for all sectors,2010,300,5491,47609,198576
8610000US40209,40209,"ZIP 40209 (Louisville, KY)",00,Total for all sectors,2010,217,6637,57929,244544
8610000US40210,40210,"ZIP 40210 (Louisville, KY)",00,Total for all sectors,2010,186,5316,68403,287458
8610000US40211,40211,"ZIP 40211 (Louisville, KY)",00,Total for all sectors,2010,288,5299,51118,209747
8610000US40212,40212,"ZIP 40212 (Louisville, KY)",00,Total for all sectors,2010,135,1660,9033,39172
8610000US40213,40213,"ZIP 40213 (Louisville, KY)",00,Total for all sectors,2010,775,28278,366271,1501982
8610000US40214,40214,"ZIP 40214 (Louisville, KY)",00,Total for all sectors,2010,660,11603,103127,427952
8610000US40215,40215,"ZIP 40215 (Louisville, KY)",00,Total for all sectors,2010,203,3169,29851,126734
8610000US40216,40216,"ZIP 40216 (Louisville, KY)",00,Total for all sectors,2010,680,10789,81750,354503
8610000US40217,40217,"ZIP 40217 (Louisville, KY)",00,Total for all sectors,2010,293,5638,46297,204300
8610000US40218,40218,"ZIP 40218 (Louisville, KY)",00,Total for all sectors,2010,974,18662,152458,654508
8610000US40219,40219,"ZIP 40219 (Louisville, KY)",00,Total for all sectors,2010,829,15920,112482,503634
8610000US40220,40220,"ZIP 40220 (Louisville, KY)",00,Total for all sectors,2010,618,10182,75170,322084
8610000US40221,40221,"ZIP 40221 (Louisville, KY)",00,Total for all sectors,2010,14,105,758,3284
8610000US40222,40222,"ZIP 40222 (Louisville, KY)",00,Total for all sectors,2010,1095,19119,174827,782683
8610000US40223,40223,"ZIP 40223 (Louisville, KY)",00,Total for all sectors,2010,1095,25305,341644,1312302
8610000US40224,40224,"ZIP 40224 (Louisville, KY)",00,Total for all sectors,2010,4,c,D,D
8610000US40225,40225,"ZIP 40225 (Louisville, KY)",00,Total for all sectors,2010,10,g,D,D
8610000US40228,40228,"ZIP 40228 (Louisville, KY)",00,Total for all sectors,2010,281,3069,22276,100440
8610000US40229,40229,"ZIP 40229 (Louisville, KY)",00,Total for all sectors,2010,365,9108,73530,304984
8610000US40231,40231,"ZIP 40231 (Louisville, KY)",00,Total for all sectors,2010,3,56,378,1591
8610000US40232,40232,"ZIP 40232 (Louisville, KY)",00,Total for all sectors,2010,25,626,11334,38898
8610000US40233,40233,"ZIP 40233 (Louisville, KY)",00,Total for all sectors,2010,9,116,1225,5795
8610000US40241,40241,"ZIP 40241 (Louisville, KY)",00,Total for all sectors,2010,623,9933,66008,285086
8610000US40242,40242,"ZIP 40242 (Louisville, KY)",00,Total for all sectors,2010,120,869,4896,19771
8610000US40243,40243,"ZIP 40243 (Louisville, KY)",00,Total for all sectors,2010,535,6379,48033,205680
8610000US40245,40245,"ZIP 40245 (Louisville, KY)",00,Total for all sectors,2010,471,4589,33803,160993
8610000US40250,40250,"ZIP 40250 (Louisville, KY)",00,Total for all sectors,2010,8,24,119,509
8610000US40251,40251,"ZIP 40251 (Louisville, KY)",00,Total for all sectors,2010,5,29,145,782
8610000US40252,40252,"ZIP 40252 (Louisville, KY)",00,Total for all sectors,2010,12,46,423,1906
8610000US40253,40253,"ZIP 40253 (Louisville, KY)",00,Total for all sectors,2010,14,121,945,4427
8610000US40255,40255,"ZIP 40255 (Louisville, KY)",00,Total for all sectors,2010,4,a,D,D
8610000US40256,40256,"ZIP 40256 (Louisville, KY)",00,Total for all sectors,2010,8,c,D,D
8610000US40257,40257,"ZIP 40257 (Louisville, KY)",00,Total for all sectors,2010,6,34,393,1968
8610000US40258,40258,"ZIP 40258 (Louisville, KY)",00,Total for all sectors,2010,399,8023,61194,263374
8610000US40259,40259,"ZIP 40259 (Louisville, KY)",00,Total for all sectors,2010,8,47,288,1288
8610000US40261,40261,"ZIP 40261 (Louisville, KY)",00,Total for all sectors,2010,3,c,D,D
8610000US40266,40266,"ZIP 40266 (Louisville, KY)",00,Total for all sectors,2010,1,c,D,D
8610000US40268,40268,"ZIP 40268 (Louisville, KY)",00,Total for all sectors,2010,3,a,D,D
8610000US40269,40269,"ZIP 40269 (Louisville, KY)",00,Total for all sectors,2010,19,242,848,3911
8610000US40270,40270,"ZIP 40270 (Louisville, KY)",00,Total for all sectors,2010,5,b,248,1204
8610000US40272,40272,"ZIP 40272 (Louisville, KY)",00,Total for all sectors,2010,390,4260,28109,120634
8610000US40280,40280,"ZIP 40280 (Louisville, KY)",00,Total for all sectors,2010,5,f,D,D
8610000US40282,40282,"ZIP 40282 (Louisville, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40289,40289,"ZIP 40289 (Louisville, KY)",00,Total for all sectors,2010,2,b,D,D
8610000US40291,40291,"ZIP 40291 (Louisville, KY)",00,Total for all sectors,2010,493,4346,19553,85853
8610000US40292,40292,"ZIP 40292 (Louisville, KY)",00,Total for all sectors,2010,13,299,2730,11072
8610000US40294,40294,"ZIP 40294 (Louisville, KY)",00,Total for all sectors,2010,1,b,D,D
8610000US40295,40295,"ZIP 40295 (Louisville, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40297,40297,"ZIP 40297 (Louisville, KY)",00,Total for all sectors,2010,1,b,D,D
8610000US40298,40298,"ZIP 40298 (Louisville, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40299,40299,"ZIP 40299 (Louisville, KY)",00,Total for all sectors,2010,1512,28367,272998,1155114
8610000US40310,40310,"ZIP 40310 (Burgin, KY)",00,Total for all sectors,2010,19,205,3616,13194
8610000US40311,40311,"ZIP 40311 (Carlisle, KY)",00,Total for all sectors,2010,78,577,2988,12423
8610000US40312,40312,"ZIP 40312 (Clay City, KY)",00,Total for all sectors,2010,55,452,2390,10214
8610000US40313,40313,"ZIP 40313 (Clearfield, KY)",00,Total for all sectors,2010,16,69,233,1023
8610000US40317,40317,"ZIP 40317 (Elliottville, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40319,40319,"ZIP 40319 (Farmers, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40322,40322,"ZIP 40322 (Frenchburg, KY)",00,Total for all sectors,2010,45,372,1828,8242
8610000US40324,40324,"ZIP 40324 (Georgetown, KY)",00,Total for all sectors,2010,789,18865,192188,791820
8610000US40328,40328,"ZIP 40328 (Gravel Switch, KY)",00,Total for all sectors,2010,9,37,90,376
8610000US40330,40330,"ZIP 40330 (Harrodsburg, KY)",00,Total for all sectors,2010,323,4713,44515,170961
8610000US40334,40334,"ZIP 40334 (Hope, KY)",00,Total for all sectors,2010,1,b,D,D
8610000US40336,40336,"ZIP 40336 (Irvine, KY)",00,Total for all sectors,2010,169,1638,8562,36135
8610000US40337,40337,"ZIP 40337 (Jeffersonville, KY)",00,Total for all sectors,2010,26,190,903,3607
8610000US40339,40339,"ZIP 40339 (Keene, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40340,40340,"ZIP 40340 (Nicholasville, KY)",00,Total for all sectors,2010,13,84,634,3223
8610000US40342,40342,"ZIP 40342 (Lawrenceburg, KY)",00,Total for all sectors,2010,316,3244,23114,97835
8610000US40346,40346,"ZIP 40346 (Means, KY)",00,Total for all sectors,2010,7,c,D,D
8610000US40347,40347,"ZIP 40347 (Midway, KY)",00,Total for all sectors,2010,54,690,4270,18015
8610000US40348,40348,"ZIP 40348 (Millersburg, KY)",00,Total for all sectors,2010,9,e,D,D
8610000US40350,40350,"ZIP 40350 (Moorefield, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40351,40351,"ZIP 40351 (Morehead, KY)",00,Total for all sectors,2010,439,6712,43495,187768
8610000US40353,40353,"ZIP 40353 (Mount Sterling, KY)",00,Total for all sectors,2010,497,8374,63361,256654
8610000US40355,40355,"ZIP 40355 (New Liberty, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40356,40356,"ZIP 40356 (Nicholasville, KY)",00,Total for all sectors,2010,915,11736,89167,380565
8610000US40357,40357,"ZIP 40357 (North Middletown, KY)",00,Total for all sectors,2010,6,35,159,660
8610000US40358,40358,"ZIP 40358 (Olympia, KY)",00,Total for all sectors,2010,9,75,595,4281
8610000US40359,40359,"ZIP 40359 (Owenton, KY)",00,Total for all sectors,2010,106,1133,10198,45385
8610000US40360,40360,"ZIP 40360 (Owingsville, KY)",00,Total for all sectors,2010,76,714,4222,16258
8610000US40361,40361,"ZIP 40361 (Paris, KY)",00,Total for all sectors,2010,336,5575,48071,199952
8610000US40362,40362,"ZIP 40362 (Paris, KY)",00,Total for all sectors,2010,22,86,422,1949
8610000US40363,40363,"ZIP 40363 (Perry Park, KY)",00,Total for all sectors,2010,5,23,96,813
8610000US40366,40366,"ZIP 40366 (Preston, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40370,40370,"ZIP 40370 (Sadieville, KY)",00,Total for all sectors,2010,20,70,291,1503
8610000US40371,40371,"ZIP 40371 (Salt Lick, KY)",00,Total for all sectors,2010,37,130,538,2528
8610000US40372,40372,"ZIP 40372 (Salvisa, KY)",00,Total for all sectors,2010,34,131,597,2830
8610000US40374,40374,"ZIP 40374 (Sharpsburg, KY)",00,Total for all sectors,2010,12,109,803,4489
8610000US40376,40376,"ZIP 40376 (Slade, KY)",00,Total for all sectors,2010,11,29,46,485
8610000US40379,40379,"ZIP 40379 (Stamping Ground, KY)",00,Total for all sectors,2010,30,141,794,3597
8610000US40380,40380,"ZIP 40380 (Stanton, KY)",00,Total for all sectors,2010,106,901,5221,23559
8610000US40383,40383,"ZIP 40383 (Versailles, KY)",00,Total for all sectors,2010,474,6094,49057,214079
8610000US40384,40384,"ZIP 40384 (Versailles, KY)",00,Total for all sectors,2010,1,b,D,D
8610000US40385,40385,"ZIP 40385 (Waco, KY)",00,Total for all sectors,2010,19,c,526,2519
8610000US40387,40387,"ZIP 40387 (Wellington, KY)",00,Total for all sectors,2010,12,b,D,D
8610000US40390,40390,"ZIP 40390 (Wilmore, KY)",00,Total for all sectors,2010,84,2083,8189,34018
8610000US40391,40391,"ZIP 40391 (Winchester, KY)",00,Total for all sectors,2010,728,9984,76251,326456
8610000US40392,40392,"ZIP 40392 (Winchester, KY)",00,Total for all sectors,2010,31,654,8207,35995
8610000US40402,40402,"ZIP 40402 (Annville, KY)",00,Total for all sectors,2010,26,374,1837,8276
8610000US40403,40403,"ZIP 40403 (Berea, KY)",00,Total for all sectors,2010,380,6008,46287,209017
8610000US40404,40404,"ZIP 40404 (Berea, KY)",00,Total for all sectors,2010,3,b,D,D
8610000US40405,40405,"ZIP 40405 (Bighill, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40409,40409,"ZIP 40409 (Brodhead, KY)",00,Total for all sectors,2010,32,290,1636,7251
8610000US40410,40410,"ZIP 40410 (Bryantsville, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40419,40419,"ZIP 40419 (Crab Orchard, KY)",00,Total for all sectors,2010,24,105,262,1244
8610000US40422,40422,"ZIP 40422 (Danville, KY)",00,Total for all sectors,2010,682,13068,98334,421607
8610000US40423,40423,"ZIP 40423 (Danville, KY)",00,Total for all sectors,2010,26,295,1454,6435
8610000US40434,40434,"ZIP 40434 (Gray Hawk, KY)",00,Total for all sectors,2010,5,29,111,443
8610000US40437,40437,"ZIP 40437 (Hustonville, KY)",00,Total for all sectors,2010,43,226,852,4132
8610000US40440,40440,"ZIP 40440 (Junction City, KY)",00,Total for all sectors,2010,23,102,578,2492
8610000US40442,40442,"ZIP 40442 (Kings Mountain, KY)",00,Total for all sectors,2010,4,b,48,243
8610000US40444,40444,"ZIP 40444 (Lancaster, KY)",00,Total for all sectors,2010,204,1389,8175,36193
8610000US40445,40445,"ZIP 40445 (Livingston, KY)",00,Total for all sectors,2010,3,7,38,141
8610000US40446,40446,"ZIP 40446 (Lancaster, KY)",00,Total for all sectors,2010,7,b,D,D
8610000US40447,40447,"ZIP 40447 (Mc Kee, KY)",00,Total for all sectors,2010,69,686,5082,23538
8610000US40448,40448,"ZIP 40448 (Mc Kinney, KY)",00,Total for all sectors,2010,4,25,68,365
8610000US40456,40456,"ZIP 40456 (Mount Vernon, KY)",00,Total for all sectors,2010,180,2213,16758,72629
8610000US40460,40460,"ZIP 40460 (Orlando, KY)",00,Total for all sectors,2010,3,a,D,D
8610000US40461,40461,"ZIP 40461 (Paint Lick, KY)",00,Total for all sectors,2010,26,c,680,3049
8610000US40464,40464,"ZIP 40464 (Parksville, KY)",00,Total for all sectors,2010,7,8,S,151
8610000US40468,40468,"ZIP 40468 (Perryville, KY)",00,Total for all sectors,2010,15,68,222,1008
8610000US40472,40472,"ZIP 40472 (Ravenna, KY)",00,Total for all sectors,2010,17,61,204,818
8610000US40473,40473,"ZIP 40473 (Renfro Valley, KY)",00,Total for all sectors,2010,3,5,17,95
8610000US40475,40475,"ZIP 40475 (Richmond, KY)",00,Total for all sectors,2010,1128,14028,85080,368933
8610000US40476,40476,"ZIP 40476 (Richmond, KY)",00,Total for all sectors,2010,35,1055,9448,41502
8610000US40481,40481,"ZIP 40481 (Sandgap, KY)",00,Total for all sectors,2010,5,10,21,213
8610000US40484,40484,"ZIP 40484 (Stanford, KY)",00,Total for all sectors,2010,196,2995,18556,78605
8610000US40486,40486,"ZIP 40486 (Tyner, KY)",00,Total for all sectors,2010,5,48,292,1238
8610000US40489,40489,"ZIP 40489 (Waynesburg, KY)",00,Total for all sectors,2010,28,120,468,2320
8610000US40492,40492,"ZIP 40492 (Wildie, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40495,40495,"ZIP 40495 (Winston, KY)",00,Total for all sectors,2010,2,c,D,D
8610000US40502,40502,"ZIP 40502 (Lexington, KY)",00,Total for all sectors,2010,634,8110,79116,342830
8610000US40503,40503,"ZIP 40503 (Lexington, KY)",00,Total for all sectors,2010,1439,22137,161101,705056
8610000US40504,40504,"ZIP 40504 (Lexington, KY)",00,Total for all sectors,2010,684,13706,129190,561658
8610000US40505,40505,"ZIP 40505 (Lexington, KY)",00,Total for all sectors,2010,777,14733,186408,732052
8610000US40506,40506,"ZIP 40506 (Lexington, KY)",00,Total for all sectors,2010,21,165,684,3078
8610000US40507,40507,"ZIP 40507 (Lexington, KY)",00,Total for all sectors,2010,635,8288,88256,369178
8610000US40508,40508,"ZIP 40508 (Lexington, KY)",00,Total for all sectors,2010,517,12696,128169,532024
8610000US40509,40509,"ZIP 40509 (Lexington, KY)",00,Total for all sectors,2010,1217,20956,173707,761903
8610000US40510,40510,"ZIP 40510 (Lexington, KY)",00,Total for all sectors,2010,112,2432,21547,100925
8610000US40511,40511,"ZIP 40511 (Lexington, KY)",00,Total for all sectors,2010,847,22035,210244,897593
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2010,4,94,475,1801
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2010,329,4394,31241,141459
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2010,110,631,2882,12873
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2010,316,2198,11356,51656
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2010,47,2958,41657,107816
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2010,475,5739,39594,174681
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2010,10,27,231,859
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2010,8,246,1915,8399
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2010,5,6,66,266
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2010,7,137,1297,6064
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2010,7,e,D,D
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2010,4,19,154,729
8610000US40546,40546,"ZIP 40546 (Lexington, KY)",00,Total for all sectors,2010,3,14,152,661
8610000US40550,40550,"ZIP 40550 (Lexington, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2010,20,231,1844,7924
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2010,4,a,52,448
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2010,2,b,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2010,1,a,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2010,2,a,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2010,3,b,D,D
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2010,2,c,D,D
8610000US40583,40583,"ZIP 40583 (Lexington, KY)",00,Total for all sectors,2010,9,464,7500,30243
8610000US40588,40588,"ZIP 40588 (Lexington, KY)",00,Total for all sectors,2010,19,e,3741,17865
8610000US40591,40591,"ZIP 40591 (Lexington, KY)",00,Total for all sectors,2010,7,32,205,1005
8610000US40601,40601,"ZIP 40601 (Frankfort, KY)",00,Total for all sectors,2010,1126,13856,103814,452802
