GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US40504,40504,"ZIP 40504 (Lexington, KY)",00,Total for all sectors,2004,746,16063,138166,583309
8610000US40505,40505,"ZIP 40505 (Lexington, KY)",00,Total for all sectors,2004,815,15833,211309,729766
8610000US40506,40506,"ZIP 40506 (Lexington, KY)",00,Total for all sectors,2004,19,177,654,2752
8610000US40507,40507,"ZIP 40507 (Lexington, KY)",00,Total for all sectors,2004,656,10653,95060,392689
8610000US40508,40508,"ZIP 40508 (Lexington, KY)",00,Total for all sectors,2004,526,13062,95461,392608
8610000US40509,40509,"ZIP 40509 (Lexington, KY)",00,Total for all sectors,2004,993,18887,128296,538134
8610000US40510,40510,"ZIP 40510 (Lexington, KY)",00,Total for all sectors,2004,107,2708,18604,86491
8610000US40511,40511,"ZIP 40511 (Lexington, KY)",00,Total for all sectors,2004,734,21179,196335,805989
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2004,9,113,780,3215
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2004,251,2385,13932,58084
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2004,103,707,2724,12067
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2004,291,2528,11612,52673
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2004,37,552,4063,14639
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2004,506,5313,31834,139008
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2004,13,80,513,1881
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2004,18,92,1052,3637
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2004,10,28,101,607
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2004,8,151,1164,4607
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2004,5,e,D,D
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2004,10,291,1908,7447
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2004,35,520,3876,15410
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2004,1,a,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2004,3,a,D,D
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2004,3,a,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2004,3,c,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2004,2,b,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2004,2,a,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2004,4,b,D,D
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2004,5,c,D,D
