GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
8610000US40152,40152,"ZIP 40152 (Mc Daniels, KY)",00,Total for all sectors,2005,14,62,242,1156
8610000US40153,40153,"ZIP 40153 (Mc Quady, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40155,40155,"ZIP 40155 (Muldraugh, KY)",00,Total for all sectors,2005,22,213,1409,6067
8610000US40157,40157,"ZIP 40157 (Payneville, KY)",00,Total for all sectors,2005,13,49,169,810
8610000US40159,40159,"ZIP 40159 (Radcliff, KY)",00,Total for all sectors,2005,6,41,100,422
8610000US40160,40160,"ZIP 40160 (Radcliff, KY)",00,Total for all sectors,2005,430,5556,24209,104468
8610000US40161,40161,"ZIP 40161 (Rhodelia, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40162,40162,"ZIP 40162 (Rineyville, KY)",00,Total for all sectors,2005,38,195,746,3592
8610000US40165,40165,"ZIP 40165 (Shepherdsville, KY)",00,Total for all sectors,2005,516,6142,35847,160440
8610000US40170,40170,"ZIP 40170 (Stephensport, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40171,40171,"ZIP 40171 (Union Star, KY)",00,Total for all sectors,2005,3,c,D,D
8610000US40175,40175,"ZIP 40175 (Vine Grove, KY)",00,Total for all sectors,2005,104,787,4346,18777
8610000US40176,40176,"ZIP 40176 (Webster, KY)",00,Total for all sectors,2005,7,34,162,747
8610000US40177,40177,"ZIP 40177 (West Point, KY)",00,Total for all sectors,2005,16,48,139,655
8610000US40178,40178,"ZIP 40178 (Westview, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40201,40201,"ZIP 40201 (Louisville, KY)",00,Total for all sectors,2005,45,1876,28196,111686
8610000US40202,40202,"ZIP 40202 (Louisville, KY)",00,Total for all sectors,2005,1646,51988,622718,2475257
8610000US40203,40203,"ZIP 40203 (Louisville, KY)",00,Total for all sectors,2005,596,11690,79833,333955
8610000US40204,40204,"ZIP 40204 (Louisville, KY)",00,Total for all sectors,2005,582,7337,49618,221754
8610000US40205,40205,"ZIP 40205 (Louisville, KY)",00,Total for all sectors,2005,690,10997,71511,349202
8610000US40206,40206,"ZIP 40206 (Louisville, KY)",00,Total for all sectors,2005,601,11219,91226,382837
8610000US40207,40207,"ZIP 40207 (Louisville, KY)",00,Total for all sectors,2005,1640,27414,199638,873601
8610000US40208,40208,"ZIP 40208 (Louisville, KY)",00,Total for all sectors,2005,298,5846,45465,202877
8610000US40209,40209,"ZIP 40209 (Louisville, KY)",00,Total for all sectors,2005,193,7239,53612,229768
8610000US40210,40210,"ZIP 40210 (Louisville, KY)",00,Total for all sectors,2005,204,6697,73799,340931
8610000US40211,40211,"ZIP 40211 (Louisville, KY)",00,Total for all sectors,2005,302,5912,54474,219375
8610000US40212,40212,"ZIP 40212 (Louisville, KY)",00,Total for all sectors,2005,143,2641,16400,76164
8610000US40213,40213,"ZIP 40213 (Louisville, KY)",00,Total for all sectors,2005,755,26976,271003,1104152
8610000US40214,40214,"ZIP 40214 (Louisville, KY)",00,Total for all sectors,2005,714,11376,79618,332825
8610000US40215,40215,"ZIP 40215 (Louisville, KY)",00,Total for all sectors,2005,215,4396,66158,252112
8610000US40216,40216,"ZIP 40216 (Louisville, KY)",00,Total for all sectors,2005,709,11786,93643,377253
8610000US40217,40217,"ZIP 40217 (Louisville, KY)",00,Total for all sectors,2005,322,7195,49510,214819
8610000US40218,40218,"ZIP 40218 (Louisville, KY)",00,Total for all sectors,2005,998,19534,148356,635277
8610000US40219,40219,"ZIP 40219 (Louisville, KY)",00,Total for all sectors,2005,798,17559,139709,568241
8610000US40220,40220,"ZIP 40220 (Louisville, KY)",00,Total for all sectors,2005,715,11354,69246,295594
8610000US40221,40221,"ZIP 40221 (Louisville, KY)",00,Total for all sectors,2005,18,145,936,4224
8610000US40222,40222,"ZIP 40222 (Louisville, KY)",00,Total for all sectors,2005,1169,25263,255205,1042308
8610000US40223,40223,"ZIP 40223 (Louisville, KY)",00,Total for all sectors,2005,1002,20066,220230,868375
8610000US40224,40224,"ZIP 40224 (Louisville, KY)",00,Total for all sectors,2005,10,344,2054,8834
8610000US40225,40225,"ZIP 40225 (Louisville, KY)",00,Total for all sectors,2005,13,h,D,D
8610000US40228,40228,"ZIP 40228 (Louisville, KY)",00,Total for all sectors,2005,266,3409,19226,83468
8610000US40229,40229,"ZIP 40229 (Louisville, KY)",00,Total for all sectors,2005,371,9327,100882,418740
8610000US40231,40231,"ZIP 40231 (Louisville, KY)",00,Total for all sectors,2005,4,65,573,2290
8610000US40232,40232,"ZIP 40232 (Louisville, KY)",00,Total for all sectors,2005,39,1387,20538,74850
8610000US40233,40233,"ZIP 40233 (Louisville, KY)",00,Total for all sectors,2005,15,285,2274,10150
8610000US40241,40241,"ZIP 40241 (Louisville, KY)",00,Total for all sectors,2005,570,8573,41542,177981
8610000US40242,40242,"ZIP 40242 (Louisville, KY)",00,Total for all sectors,2005,124,1093,5650,23644
8610000US40243,40243,"ZIP 40243 (Louisville, KY)",00,Total for all sectors,2005,569,6529,42000,176743
8610000US40245,40245,"ZIP 40245 (Louisville, KY)",00,Total for all sectors,2005,384,5159,36263,157791
8610000US40250,40250,"ZIP 40250 (Louisville, KY)",00,Total for all sectors,2005,10,97,566,2303
8610000US40251,40251,"ZIP 40251 (Louisville, KY)",00,Total for all sectors,2005,11,82,324,1265
8610000US40252,40252,"ZIP 40252 (Louisville, KY)",00,Total for all sectors,2005,16,77,524,2185
8610000US40253,40253,"ZIP 40253 (Louisville, KY)",00,Total for all sectors,2005,26,207,1549,7026
8610000US40255,40255,"ZIP 40255 (Louisville, KY)",00,Total for all sectors,2005,7,14,84,425
8610000US40256,40256,"ZIP 40256 (Louisville, KY)",00,Total for all sectors,2005,9,807,5626,22446
8610000US40257,40257,"ZIP 40257 (Louisville, KY)",00,Total for all sectors,2005,12,62,789,3735
8610000US40258,40258,"ZIP 40258 (Louisville, KY)",00,Total for all sectors,2005,421,8893,58561,247264
8610000US40259,40259,"ZIP 40259 (Louisville, KY)",00,Total for all sectors,2005,12,68,483,2517
8610000US40261,40261,"ZIP 40261 (Louisville, KY)",00,Total for all sectors,2005,3,2,4,35
8610000US40266,40266,"ZIP 40266 (Louisville, KY)",00,Total for all sectors,2005,1,c,D,D
8610000US40268,40268,"ZIP 40268 (Louisville, KY)",00,Total for all sectors,2005,4,10,96,380
8610000US40269,40269,"ZIP 40269 (Louisville, KY)",00,Total for all sectors,2005,20,189,1103,5428
8610000US40270,40270,"ZIP 40270 (Louisville, KY)",00,Total for all sectors,2005,3,b,D,D
8610000US40272,40272,"ZIP 40272 (Louisville, KY)",00,Total for all sectors,2005,397,4910,31179,125278
8610000US40280,40280,"ZIP 40280 (Louisville, KY)",00,Total for all sectors,2005,4,f,D,D
8610000US40285,40285,"ZIP 40285 (Louisville, KY)",00,Total for all sectors,2005,3,12,112,423
8610000US40287,40287,"ZIP 40287 (Louisville, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40290,40290,"ZIP 40290 (Louisville, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40291,40291,"ZIP 40291 (Louisville, KY)",00,Total for all sectors,2005,463,4117,17909,78304
8610000US40292,40292,"ZIP 40292 (Louisville, KY)",00,Total for all sectors,2005,8,68,197,984
8610000US40293,40293,"ZIP 40293 (Louisville, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40294,40294,"ZIP 40294 (Louisville, KY)",00,Total for all sectors,2005,1,b,D,D
8610000US40295,40295,"ZIP 40295 (Louisville, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40297,40297,"ZIP 40297 (Louisville, KY)",00,Total for all sectors,2005,1,b,D,D
8610000US40299,40299,"ZIP 40299 (Louisville, KY)",00,Total for all sectors,2005,1459,28497,237147,1013866
8610000US40310,40310,"ZIP 40310 (Burgin, KY)",00,Total for all sectors,2005,20,231,3431,12476
8610000US40311,40311,"ZIP 40311 (Carlisle, KY)",00,Total for all sectors,2005,84,f,D,D
8610000US40312,40312,"ZIP 40312 (Clay City, KY)",00,Total for all sectors,2005,56,731,3199,13670
8610000US40313,40313,"ZIP 40313 (Clearfield, KY)",00,Total for all sectors,2005,22,73,179,757
8610000US40316,40316,"ZIP 40316 (Denniston, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40317,40317,"ZIP 40317 (Elliottville, KY)",00,Total for all sectors,2005,3,4,10,58
8610000US40319,40319,"ZIP 40319 (Farmers, KY)",00,Total for all sectors,2005,4,12,30,250
8610000US40322,40322,"ZIP 40322 (Frenchburg, KY)",00,Total for all sectors,2005,51,340,1458,6519
8610000US40324,40324,"ZIP 40324 (Georgetown, KY)",00,Total for all sectors,2005,717,20095,195289,958013
8610000US40328,40328,"ZIP 40328 (Gravel Switch, KY)",00,Total for all sectors,2005,14,26,99,621
8610000US40330,40330,"ZIP 40330 (Harrodsburg, KY)",00,Total for all sectors,2005,360,5613,49294,195016
8610000US40334,40334,"ZIP 40334 (Hope, KY)",00,Total for all sectors,2005,2,b,D,D
8610000US40336,40336,"ZIP 40336 (Irvine, KY)",00,Total for all sectors,2005,179,1682,6929,30049
8610000US40337,40337,"ZIP 40337 (Jeffersonville, KY)",00,Total for all sectors,2005,30,210,753,3375
8610000US40339,40339,"ZIP 40339 (Keene, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40340,40340,"ZIP 40340 (Nicholasville, KY)",00,Total for all sectors,2005,25,172,1159,4977
8610000US40342,40342,"ZIP 40342 (Lawrenceburg, KY)",00,Total for all sectors,2005,308,3268,21611,90986
8610000US40346,40346,"ZIP 40346 (Means, KY)",00,Total for all sectors,2005,7,102,667,3506
8610000US40347,40347,"ZIP 40347 (Midway, KY)",00,Total for all sectors,2005,52,582,3000,13190
8610000US40348,40348,"ZIP 40348 (Millersburg, KY)",00,Total for all sectors,2005,10,e,D,D
8610000US40350,40350,"ZIP 40350 (Moorefield, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40351,40351,"ZIP 40351 (Morehead, KY)",00,Total for all sectors,2005,450,7017,37760,165133
8610000US40353,40353,"ZIP 40353 (Mount Sterling, KY)",00,Total for all sectors,2005,514,8598,50263,218911
8610000US40355,40355,"ZIP 40355 (New Liberty, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40356,40356,"ZIP 40356 (Nicholasville, KY)",00,Total for all sectors,2005,853,11528,77463,344603
8610000US40357,40357,"ZIP 40357 (North Middletown, KY)",00,Total for all sectors,2005,7,44,168,618
8610000US40358,40358,"ZIP 40358 (Olympia, KY)",00,Total for all sectors,2005,7,47,275,2545
8610000US40359,40359,"ZIP 40359 (Owenton, KY)",00,Total for all sectors,2005,106,1102,6800,29431
8610000US40360,40360,"ZIP 40360 (Owingsville, KY)",00,Total for all sectors,2005,93,1335,5870,26119
8610000US40361,40361,"ZIP 40361 (Paris, KY)",00,Total for all sectors,2005,341,4698,36099,159710
8610000US40362,40362,"ZIP 40362 (Paris, KY)",00,Total for all sectors,2005,31,465,2833,7473
8610000US40363,40363,"ZIP 40363 (Perry Park, KY)",00,Total for all sectors,2005,5,61,125,648
8610000US40366,40366,"ZIP 40366 (Preston, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40370,40370,"ZIP 40370 (Sadieville, KY)",00,Total for all sectors,2005,22,89,284,1406
8610000US40371,40371,"ZIP 40371 (Salt Lick, KY)",00,Total for all sectors,2005,36,166,542,2373
8610000US40372,40372,"ZIP 40372 (Salvisa, KY)",00,Total for all sectors,2005,26,103,365,2046
8610000US40374,40374,"ZIP 40374 (Sharpsburg, KY)",00,Total for all sectors,2005,11,112,716,4415
8610000US40376,40376,"ZIP 40376 (Slade, KY)",00,Total for all sectors,2005,9,14,16,201
8610000US40379,40379,"ZIP 40379 (Stamping Ground, KY)",00,Total for all sectors,2005,32,147,1088,4370
8610000US40380,40380,"ZIP 40380 (Stanton, KY)",00,Total for all sectors,2005,116,1204,5355,23614
8610000US40383,40383,"ZIP 40383 (Versailles, KY)",00,Total for all sectors,2005,475,6684,54001,233075
8610000US40384,40384,"ZIP 40384 (Versailles, KY)",00,Total for all sectors,2005,1,b,D,D
8610000US40385,40385,"ZIP 40385 (Waco, KY)",00,Total for all sectors,2005,14,59,197,914
8610000US40387,40387,"ZIP 40387 (Wellington, KY)",00,Total for all sectors,2005,12,b,D,D
8610000US40390,40390,"ZIP 40390 (Wilmore, KY)",00,Total for all sectors,2005,73,2004,7675,30488
8610000US40391,40391,"ZIP 40391 (Winchester, KY)",00,Total for all sectors,2005,746,11564,75494,320520
8610000US40392,40392,"ZIP 40392 (Winchester, KY)",00,Total for all sectors,2005,40,954,9407,39183
8610000US40402,40402,"ZIP 40402 (Annville, KY)",00,Total for all sectors,2005,39,1331,5971,27265
8610000US40403,40403,"ZIP 40403 (Berea, KY)",00,Total for all sectors,2005,396,7832,55564,239868
8610000US40404,40404,"ZIP 40404 (Berea, KY)",00,Total for all sectors,2005,4,54,138,582
8610000US40405,40405,"ZIP 40405 (Bighill, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40409,40409,"ZIP 40409 (Brodhead, KY)",00,Total for all sectors,2005,32,316,1489,6166
8610000US40410,40410,"ZIP 40410 (Bryantsville, KY)",00,Total for all sectors,2005,4,27,100,495
8610000US40419,40419,"ZIP 40419 (Crab Orchard, KY)",00,Total for all sectors,2005,26,124,409,1873
8610000US40422,40422,"ZIP 40422 (Danville, KY)",00,Total for all sectors,2005,698,13410,90284,387086
8610000US40423,40423,"ZIP 40423 (Danville, KY)",00,Total for all sectors,2005,38,561,2126,8994
8610000US40434,40434,"ZIP 40434 (Gray Hawk, KY)",00,Total for all sectors,2005,8,68,180,786
8610000US40437,40437,"ZIP 40437 (Hustonville, KY)",00,Total for all sectors,2005,36,231,953,3973
8610000US40440,40440,"ZIP 40440 (Junction City, KY)",00,Total for all sectors,2005,18,52,157,719
8610000US40442,40442,"ZIP 40442 (Kings Mountain, KY)",00,Total for all sectors,2005,5,37,107,503
8610000US40444,40444,"ZIP 40444 (Lancaster, KY)",00,Total for all sectors,2005,196,1486,7286,30602
8610000US40445,40445,"ZIP 40445 (Livingston, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40446,40446,"ZIP 40446 (Lancaster, KY)",00,Total for all sectors,2005,8,b,D,D
8610000US40447,40447,"ZIP 40447 (Mc Kee, KY)",00,Total for all sectors,2005,80,908,5525,23646
8610000US40448,40448,"ZIP 40448 (Mc Kinney, KY)",00,Total for all sectors,2005,6,b,D,D
8610000US40452,40452,"ZIP 40452 (Mitchellsburg, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40456,40456,"ZIP 40456 (Mount Vernon, KY)",00,Total for all sectors,2005,173,2255,10923,47882
8610000US40460,40460,"ZIP 40460 (Orlando, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40461,40461,"ZIP 40461 (Paint Lick, KY)",00,Total for all sectors,2005,24,86,528,2406
8610000US40464,40464,"ZIP 40464 (Parksville, KY)",00,Total for all sectors,2005,5,9,37,170
8610000US40468,40468,"ZIP 40468 (Perryville, KY)",00,Total for all sectors,2005,24,91,345,1713
8610000US40472,40472,"ZIP 40472 (Ravenna, KY)",00,Total for all sectors,2005,15,b,D,D
8610000US40473,40473,"ZIP 40473 (Renfro Valley, KY)",00,Total for all sectors,2005,6,155,244,1665
8610000US40475,40475,"ZIP 40475 (Richmond, KY)",00,Total for all sectors,2005,1074,14149,77408,336661
8610000US40476,40476,"ZIP 40476 (Richmond, KY)",00,Total for all sectors,2005,46,1150,9802,41266
8610000US40481,40481,"ZIP 40481 (Sandgap, KY)",00,Total for all sectors,2005,6,b,D,D
8610000US40484,40484,"ZIP 40484 (Stanford, KY)",00,Total for all sectors,2005,202,2310,11618,52613
8610000US40486,40486,"ZIP 40486 (Tyner, KY)",00,Total for all sectors,2005,9,93,420,1612
8610000US40489,40489,"ZIP 40489 (Waynesburg, KY)",00,Total for all sectors,2005,35,155,655,3090
8610000US40492,40492,"ZIP 40492 (Wildie, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40495,40495,"ZIP 40495 (Winston, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40502,40502,"ZIP 40502 (Lexington, KY)",00,Total for all sectors,2005,686,9469,75524,320068
8610000US40503,40503,"ZIP 40503 (Lexington, KY)",00,Total for all sectors,2005,1420,24611,160464,686239
8610000US40504,40504,"ZIP 40504 (Lexington, KY)",00,Total for all sectors,2005,739,16329,139909,619131
8610000US40505,40505,"ZIP 40505 (Lexington, KY)",00,Total for all sectors,2005,811,16395,201984,761457
8610000US40506,40506,"ZIP 40506 (Lexington, KY)",00,Total for all sectors,2005,19,174,729,3118
8610000US40507,40507,"ZIP 40507 (Lexington, KY)",00,Total for all sectors,2005,679,10297,91845,392945
8610000US40508,40508,"ZIP 40508 (Lexington, KY)",00,Total for all sectors,2005,526,13201,94871,404869
8610000US40509,40509,"ZIP 40509 (Lexington, KY)",00,Total for all sectors,2005,1060,18949,132301,580802
8610000US40510,40510,"ZIP 40510 (Lexington, KY)",00,Total for all sectors,2005,105,2767,20976,91684
8610000US40511,40511,"ZIP 40511 (Lexington, KY)",00,Total for all sectors,2005,741,21809,189858,813997
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2005,7,101,807,3633
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2005,256,2544,14085,60906
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2005,108,661,2587,11852
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2005,327,2418,11154,55047
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2005,33,291,1880,10744
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2005,524,5513,34760,156101
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2005,11,68,387,1558
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2005,18,102,1090,3738
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2005,9,10,27,279
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2005,6,123,1110,4436
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2005,6,300,973,2900
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2005,8,139,1008,3675
8610000US40546,40546,"ZIP 40546 (Lexington, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2005,36,455,3901,14964
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2005,1,a,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2005,3,b,D,D
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2005,3,a,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2005,3,c,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2005,2,a,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2005,3,19,69,290
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2005,2,c,D,D
8610000US40583,40583,"ZIP 40583 (Lexington, KY)",00,Total for all sectors,2005,15,749,8975,37384
8610000US40588,40588,"ZIP 40588 (Lexington, KY)",00,Total for all sectors,2005,28,485,4543,18988
8610000US40591,40591,"ZIP 40591 (Lexington, KY)",00,Total for all sectors,2005,10,58,228,907
