GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),Noise range for paid employees for pay period including March 12 (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
8610000US40489,40489,"ZIP 40489 (Waynesburg, KY)",00,Total for all sectors,2008,28,152,G,688,G,2819,G
8610000US40492,40492,"ZIP 40492 (Wildie, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40495,40495,"ZIP 40495 (Winston, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40502,40502,"ZIP 40502 (Lexington, KY)",00,Total for all sectors,2008,650,8418,G,80970,G,342533,G
8610000US40503,40503,"ZIP 40503 (Lexington, KY)",00,Total for all sectors,2008,1463,23508,G,169113,G,702572,G
8610000US40504,40504,"ZIP 40504 (Lexington, KY)",00,Total for all sectors,2008,694,15504,G,144340,G,583759,G
8610000US40505,40505,"ZIP 40505 (Lexington, KY)",00,Total for all sectors,2008,793,16431,H,187908,H,768379,H
8610000US40506,40506,"ZIP 40506 (Lexington, KY)",00,Total for all sectors,2008,18,166,G,589,G,2491,G
8610000US40507,40507,"ZIP 40507 (Lexington, KY)",00,Total for all sectors,2008,659,9593,G,101085,G,395578,G
8610000US40508,40508,"ZIP 40508 (Lexington, KY)",00,Total for all sectors,2008,513,12501,G,130472,G,531847,G
8610000US40509,40509,"ZIP 40509 (Lexington, KY)",00,Total for all sectors,2008,1208,21504,G,177525,G,757241,G
8610000US40510,40510,"ZIP 40510 (Lexington, KY)",00,Total for all sectors,2008,109,2578,G,23723,G,102561,G
8610000US40511,40511,"ZIP 40511 (Lexington, KY)",00,Total for all sectors,2008,819,24280,G,225144,G,938836,G
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2008,4,72,G,408,G,1733,G
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2008,310,3941,G,29637,G,125629,G
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2008,125,635,G,3152,G,14188,G
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2008,335,2339,G,12116,G,51550,G
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2008,45,1925,G,19678,G,85540,G
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2008,493,5470,G,40550,G,164930,G
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2008,12,28,G,194,G,754,G
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2008,11,213,H,1615,H,6904,H
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2008,7,49,G,138,G,746,G
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2008,6,131,G,916,G,4543,G
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2008,6,e,D,D,D,D,D
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2008,6,30,G,294,G,1358,G
8610000US40546,40546,"ZIP 40546 (Lexington, KY)",00,Total for all sectors,2008,3,a,S,122,G,569,G
8610000US40550,40550,"ZIP 40550 (Lexington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2008,15,284,G,2567,G,9981,G
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2008,4,26,H,57,G,488,H
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2008,1,b,D,D,D,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2008,3,c,D,D,D,D,D
8610000US40583,40583,"ZIP 40583 (Lexington, KY)",00,Total for all sectors,2008,11,f,D,D,D,D,D
8610000US40588,40588,"ZIP 40588 (Lexington, KY)",00,Total for all sectors,2008,17,344,H,3467,H,13737,H
8610000US40591,40591,"ZIP 40591 (Lexington, KY)",00,Total for all sectors,2008,14,38,G,266,G,1307,G
8610000US40601,40601,"ZIP 40601 (Frankfort, KY)",00,Total for all sectors,2008,1134,15844,G,115862,G,468022,G
8610000US40602,40602,"ZIP 40602 (Frankfort, KY)",00,Total for all sectors,2008,27,f,S,4783,H,19927,H
8610000US40603,40603,"ZIP 40603 (Frankfort, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40604,40604,"ZIP 40604 (Frankfort, KY)",00,Total for all sectors,2008,8,41,G,273,G,1285,G
8610000US40620,40620,"ZIP 40620 (Frankfort, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40621,40621,"ZIP 40621 (Frankfort, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40622,40622,"ZIP 40622 (Frankfort, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40701,40701,"ZIP 40701 (Corbin, KY)",00,Total for all sectors,2008,717,11920,H,78681,G,328961,H
8610000US40702,40702,"ZIP 40702 (Corbin, KY)",00,Total for all sectors,2008,35,1330,H,10729,H,35954,H
8610000US40729,40729,"ZIP 40729 (East Bernstadt, KY)",00,Total for all sectors,2008,46,978,G,8303,G,33345,G
8610000US40730,40730,"ZIP 40730 (Emlyn, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40734,40734,"ZIP 40734 (Gray, KY)",00,Total for all sectors,2008,34,654,G,2778,G,11215,G
8610000US40737,40737,"ZIP 40737 (Keavy, KY)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US40740,40740,"ZIP 40740 (Lily, KY)",00,Total for all sectors,2008,20,331,G,2435,G,10292,G
8610000US40741,40741,"ZIP 40741 (London, KY)",00,Total for all sectors,2008,782,14265,G,105033,G,450792,G
8610000US40742,40742,"ZIP 40742 (London, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40743,40743,"ZIP 40743 (London, KY)",00,Total for all sectors,2008,53,2012,G,13835,G,59878,G
8610000US40744,40744,"ZIP 40744 (London, KY)",00,Total for all sectors,2008,166,3215,G,21329,G,95629,G
8610000US40759,40759,"ZIP 40759 (Rockholds, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40763,40763,"ZIP 40763 (Siler, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40769,40769,"ZIP 40769 (Williamsburg, KY)",00,Total for all sectors,2008,227,4339,G,22436,G,95263,G
8610000US40771,40771,"ZIP 40771 (Woodbine, KY)",00,Total for all sectors,2008,11,52,G,176,G,694,G
8610000US40801,40801,"ZIP 40801 (Ages Brookside, KY)",00,Total for all sectors,2008,5,c,D,D,D,D,D
8610000US40803,40803,"ZIP 40803 (Asher, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40806,40806,"ZIP 40806 (Baxter, KY)",00,Total for all sectors,2008,35,210,G,1446,G,6189,G
8610000US40807,40807,"ZIP 40807 (Benham, KY)",00,Total for all sectors,2008,6,b,D,D,D,D,D
8610000US40808,40808,"ZIP 40808 (Big Laurel, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40810,40810,"ZIP 40810 (Bledsoe, KY)",00,Total for all sectors,2008,13,61,G,418,G,1444,G
8610000US40813,40813,"ZIP 40813 (Calvin, KY)",00,Total for all sectors,2008,7,c,D,D,D,D,D
8610000US40815,40815,"ZIP 40815 (Cawood, KY)",00,Total for all sectors,2008,11,25,G,201,G,935,G
8610000US40819,40819,"ZIP 40819 (Coldiron, KY)",00,Total for all sectors,2008,5,b,D,D,D,D,D
8610000US40820,40820,"ZIP 40820 (Cranks, KY)",00,Total for all sectors,2008,6,b,D,D,D,D,D
8610000US40823,40823,"ZIP 40823 (Cumberland, KY)",00,Total for all sectors,2008,71,1018,G,8756,H,35888,H
8610000US40824,40824,"ZIP 40824 (Dayhoit, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40826,40826,"ZIP 40826 (Eolia, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40827,40827,"ZIP 40827 (Essie, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40828,40828,"ZIP 40828 (Evarts, KY)",00,Total for all sectors,2008,33,302,G,1741,G,7487,G
8610000US40829,40829,"ZIP 40829 (Grays Knob, KY)",00,Total for all sectors,2008,11,e,S,3565,H,15242,H
8610000US40831,40831,"ZIP 40831 (Harlan, KY)",00,Total for all sectors,2008,244,3211,G,22321,G,92191,G
8610000US40843,40843,"ZIP 40843 (Holmes Mill, KY)",00,Total for all sectors,2008,2,e,D,D,D,D,D
8610000US40844,40844,"ZIP 40844 (Hoskinston, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40847,40847,"ZIP 40847 (Kenvir, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40849,40849,"ZIP 40849 (Lejunior, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40854,40854,"ZIP 40854 (Loyall, KY)",00,Total for all sectors,2008,14,96,H,387,H,1653,H
8610000US40855,40855,"ZIP 40855 (Lynch, KY)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US40856,40856,"ZIP 40856 (Miracle, KY)",00,Total for all sectors,2008,3,a,S,69,H,306,H
8610000US40858,40858,"ZIP 40858 (Mozelle, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40862,40862,"ZIP 40862 (Partridge, KY)",00,Total for all sectors,2008,4,c,D,D,D,D,D
8610000US40863,40863,"ZIP 40863 (Pathfork, KY)",00,Total for all sectors,2008,4,b,D,D,D,D,D
8610000US40865,40865,"ZIP 40865 (Putney, KY)",00,Total for all sectors,2008,6,44,G,449,H,2068,H
8610000US40868,40868,"ZIP 40868 (Stinnett, KY)",00,Total for all sectors,2008,5,11,G,46,G,222,G
8610000US40870,40870,"ZIP 40870 (Totz, KY)",00,Total for all sectors,2008,6,64,G,459,G,2301,G
8610000US40873,40873,"ZIP 40873 (Wallins Creek, KY)",00,Total for all sectors,2008,13,32,G,186,G,933,G
8610000US40874,40874,"ZIP 40874 (Warbranch, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40902,40902,"ZIP 40902 (Arjay, KY)",00,Total for all sectors,2008,5,c,D,D,D,D,D
8610000US40903,40903,"ZIP 40903 (Artemus, KY)",00,Total for all sectors,2008,5,a,D,D,D,D,D
8610000US40906,40906,"ZIP 40906 (Barbourville, KY)",00,Total for all sectors,2008,250,3298,G,18650,G,77533,G
8610000US40913,40913,"ZIP 40913 (Beverly, KY)",00,Total for all sectors,2008,6,b,D,D,D,D,D
8610000US40914,40914,"ZIP 40914 (Big Creek, KY)",00,Total for all sectors,2008,6,a,S,91,H,517,H
8610000US40915,40915,"ZIP 40915 (Bimble, KY)",00,Total for all sectors,2008,6,20,G,130,H,538,H
8610000US40921,40921,"ZIP 40921 (Bryants Store, KY)",00,Total for all sectors,2008,5,b,D,D,D,D,D
8610000US40923,40923,"ZIP 40923 (Cannon, KY)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US40927,40927,"ZIP 40927 (Closplint, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40930,40930,"ZIP 40930 (Dewitt, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40932,40932,"ZIP 40932 (Fall Rock, KY)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US40935,40935,"ZIP 40935 (Flat Lick, KY)",00,Total for all sectors,2008,14,91,G,601,G,2490,G
8610000US40939,40939,"ZIP 40939 (Fourmile, KY)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US40940,40940,"ZIP 40940 (Frakes, KY)",00,Total for all sectors,2008,8,93,H,486,G,2161,G
8610000US40941,40941,"ZIP 40941 (Garrard, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40943,40943,"ZIP 40943 (Girdler, KY)",00,Total for all sectors,2008,5,b,D,D,D,D,D
8610000US40946,40946,"ZIP 40946 (Green Road, KY)",00,Total for all sectors,2008,1,b,D,D,D,D,D
8610000US40949,40949,"ZIP 40949 (Heidrick, KY)",00,Total for all sectors,2008,6,9,G,37,G,201,G
8610000US40951,40951,"ZIP 40951 (Hima, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40953,40953,"ZIP 40953 (Hinkle, KY)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US40955,40955,"ZIP 40955 (Ingram, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US40958,40958,"ZIP 40958 (Kettle Island, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40962,40962,"ZIP 40962 (Manchester, KY)",00,Total for all sectors,2008,238,2540,G,14067,G,58182,G
8610000US40965,40965,"ZIP 40965 (Middlesboro, KY)",00,Total for all sectors,2008,391,5473,G,35808,G,156843,G
8610000US40972,40972,"ZIP 40972 (Oneida, KY)",00,Total for all sectors,2008,8,142,G,308,G,1307,G
8610000US40977,40977,"ZIP 40977 (Pineville, KY)",00,Total for all sectors,2008,149,1601,G,9436,G,38319,G
8610000US40979,40979,"ZIP 40979 (Roark, KY)",00,Total for all sectors,2008,4,a,S,100,H,507,H
8610000US40983,40983,"ZIP 40983 (Sextons Creek, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US40988,40988,"ZIP 40988 (Stoney Fork, KY)",00,Total for all sectors,2008,7,50,G,621,G,1227,G
8610000US40997,40997,"ZIP 40997 (Walker, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41001,41001,"ZIP 41001 (Alexandria, KY)",00,Total for all sectors,2008,276,2986,H,19004,H,85592,H
8610000US41002,41002,"ZIP 41002 (Augusta, KY)",00,Total for all sectors,2008,35,506,H,3674,H,15237,H
8610000US41003,41003,"ZIP 41003 (Berry, KY)",00,Total for all sectors,2008,16,b,S,222,H,954,H
8610000US41004,41004,"ZIP 41004 (Brooksville, KY)",00,Total for all sectors,2008,47,268,H,1206,H,5115,H
8610000US41005,41005,"ZIP 41005 (Burlington, KY)",00,Total for all sectors,2008,297,3296,G,23107,G,98449,G
8610000US41006,41006,"ZIP 41006 (Butler, KY)",00,Total for all sectors,2008,62,894,G,8255,G,35228,G
8610000US41007,41007,"ZIP 41007 (California, KY)",00,Total for all sectors,2008,43,188,G,1017,G,5080,G
8610000US41008,41008,"ZIP 41008 (Carrollton, KY)",00,Total for all sectors,2008,201,3521,G,36625,G,132748,G
8610000US41010,41010,"ZIP 41010 (Corinth, KY)",00,Total for all sectors,2008,18,103,G,332,G,1565,G
8610000US41011,41011,"ZIP 41011 (Covington, KY)",00,Total for all sectors,2008,814,25224,G,257796,G,1030485,G
8610000US41012,41012,"ZIP 41012 (Covington, KY)",00,Total for all sectors,2008,17,294,G,7217,G,22131,G
8610000US41014,41014,"ZIP 41014 (Covington, KY)",00,Total for all sectors,2008,79,1170,G,13874,G,53523,G
8610000US41015,41015,"ZIP 41015 (Latonia, KY)",00,Total for all sectors,2008,284,2888,G,18658,G,76185,G
8610000US41016,41016,"ZIP 41016 (Covington, KY)",00,Total for all sectors,2008,73,690,G,4816,G,19552,G
8610000US41017,41017,"ZIP 41017 (Ft Mitchell, KY)",00,Total for all sectors,2008,1020,21016,G,201785,G,820267,G
8610000US41018,41018,"ZIP 41018 (Erlanger, KY)",00,Total for all sectors,2008,686,21930,G,212847,G,943644,G
8610000US41019,41019,"ZIP 41019 (Covington, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41022,41022,"ZIP 41022 (Florence, KY)",00,Total for all sectors,2008,23,e,D,D,D,D,D
8610000US41030,41030,"ZIP 41030 (Crittenden, KY)",00,Total for all sectors,2008,69,529,G,3076,G,13358,G
8610000US41031,41031,"ZIP 41031 (Cynthiana, KY)",00,Total for all sectors,2008,284,4239,G,34380,H,135410,H
8610000US41033,41033,"ZIP 41033 (De Mossville, KY)",00,Total for all sectors,2008,15,52,G,197,G,956,G
8610000US41034,41034,"ZIP 41034 (Dover, KY)",00,Total for all sectors,2008,7,b,D,D,D,D,D
8610000US41035,41035,"ZIP 41035 (Dry Ridge, KY)",00,Total for all sectors,2008,198,3191,H,18038,H,75612,H
8610000US41037,41037,"ZIP 41037 (Elizaville, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41039,41039,"ZIP 41039 (Ewing, KY)",00,Total for all sectors,2008,21,70,G,388,G,1821,G
8610000US41040,41040,"ZIP 41040 (Falmouth, KY)",00,Total for all sectors,2008,122,854,G,4197,G,17542,G
8610000US41041,41041,"ZIP 41041 (Flemingsburg, KY)",00,Total for all sectors,2008,210,2270,G,13713,G,56003,G
8610000US41042,41042,"ZIP 41042 (Florence, KY)",00,Total for all sectors,2008,1673,42220,G,368665,G,1621140,G
8610000US41043,41043,"ZIP 41043 (Foster, KY)",00,Total for all sectors,2008,18,72,H,S,S,2543,H
8610000US41044,41044,"ZIP 41044 (Germantown, KY)",00,Total for all sectors,2008,13,26,G,83,G,318,G
8610000US41045,41045,"ZIP 41045 (Ghent, KY)",00,Total for all sectors,2008,28,2404,H,46970,G,153628,H
8610000US41046,41046,"ZIP 41046 (Glencoe, KY)",00,Total for all sectors,2008,13,67,H,302,H,1633,G
8610000US41048,41048,"ZIP 41048 (Hebron, KY)",00,Total for all sectors,2008,388,15951,G,143189,G,572419,G
8610000US41049,41049,"ZIP 41049 (Hillsboro, KY)",00,Total for all sectors,2008,14,44,G,171,G,774,G
8610000US41051,41051,"ZIP 41051 (Independence, KY)",00,Total for all sectors,2008,241,3296,G,34379,G,128293,G
8610000US41052,41052,"ZIP 41052 (Jonesville, KY)",00,Total for all sectors,2008,3,24,G,60,G,243,G
8610000US41053,41053,"ZIP 41053 (Kenton, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41054,41054,"ZIP 41054 (Mason, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41055,41055,"ZIP 41055 (Mayslick, KY)",00,Total for all sectors,2008,26,89,H,359,G,1517,G
8610000US41056,41056,"ZIP 41056 (Maysville, KY)",00,Total for all sectors,2008,461,7777,G,62214,G,246006,G
8610000US41059,41059,"ZIP 41059 (Melbourne, KY)",00,Total for all sectors,2008,34,239,H,1410,H,6005,H
8610000US41061,41061,"ZIP 41061 (Milford, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41063,41063,"ZIP 41063 (Morning View, KY)",00,Total for all sectors,2008,25,86,G,514,G,2377,G
8610000US41064,41064,"ZIP 41064 (Mount Olivet, KY)",00,Total for all sectors,2008,28,147,G,632,G,2457,G
8610000US41071,41071,"ZIP 41071 (Newport, KY)",00,Total for all sectors,2008,488,7583,G,58936,H,249535,H
8610000US41072,41072,"ZIP 41072 (Newport, KY)",00,Total for all sectors,2008,5,c,D,D,D,D,D
8610000US41073,41073,"ZIP 41073 (Bellevue, KY)",00,Total for all sectors,2008,108,1527,G,8749,G,36064,G
8610000US41074,41074,"ZIP 41074 (Dayton, KY)",00,Total for all sectors,2008,65,765,G,5992,G,24848,G
8610000US41075,41075,"ZIP 41075 (Fort Thomas, KY)",00,Total for all sectors,2008,297,3872,G,28508,G,124839,G
8610000US41076,41076,"ZIP 41076 (Newport, KY)",00,Total for all sectors,2008,340,6263,G,77823,G,254863,G
8610000US41080,41080,"ZIP 41080 (Petersburg, KY)",00,Total for all sectors,2008,31,105,G,682,G,3228,G
8610000US41081,41081,"ZIP 41081 (Plummers Landing, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41083,41083,"ZIP 41083 (Sanders, KY)",00,Total for all sectors,2008,10,50,G,192,G,1183,G
8610000US41085,41085,"ZIP 41085 (Silver Grove, KY)",00,Total for all sectors,2008,16,e,D,D,D,D,D
8610000US41086,41086,"ZIP 41086 (Sparta, KY)",00,Total for all sectors,2008,22,181,G,865,G,4212,G
8610000US41091,41091,"ZIP 41091 (Union, KY)",00,Total for all sectors,2008,211,1642,G,14508,G,54326,G
8610000US41092,41092,"ZIP 41092 (Verona, KY)",00,Total for all sectors,2008,46,280,G,2492,G,13767,G
8610000US41093,41093,"ZIP 41093 (Wallingford, KY)",00,Total for all sectors,2008,24,146,H,644,H,2804,H
8610000US41094,41094,"ZIP 41094 (Walton, KY)",00,Total for all sectors,2008,285,4581,G,49194,G,200747,G
8610000US41095,41095,"ZIP 41095 (Warsaw, KY)",00,Total for all sectors,2008,66,603,G,2979,G,12844,G
8610000US41096,41096,"ZIP 41096 (Washington, KY)",00,Total for all sectors,2008,3,c,D,D,D,D,D
8610000US41097,41097,"ZIP 41097 (Williamstown, KY)",00,Total for all sectors,2008,118,1021,G,7588,G,31187,G
8610000US41098,41098,"ZIP 41098 (Worthville, KY)",00,Total for all sectors,2008,4,a,D,D,D,D,D
8610000US41099,41099,"ZIP 41099 (Newport, KY)",00,Total for all sectors,2008,11,147,G,343,G,2029,G
8610000US41101,41101,"ZIP 41101 (Ashland, KY)",00,Total for all sectors,2008,896,16359,G,143029,G,605842,G
8610000US41102,41102,"ZIP 41102 (Ashland, KY)",00,Total for all sectors,2008,357,4461,G,37927,G,156241,G
8610000US41105,41105,"ZIP 41105 (Ashland, KY)",00,Total for all sectors,2008,79,1051,G,8942,G,40246,G
8610000US41121,41121,"ZIP 41121 (Argillite, KY)",00,Total for all sectors,2008,9,46,G,199,G,895,G
8610000US41124,41124,"ZIP 41124 (Blaine, KY)",00,Total for all sectors,2008,5,11,G,47,G,185,G
8610000US41128,41128,"ZIP 41128 (Carter, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41129,41129,"ZIP 41129 (Catlettsburg, KY)",00,Total for all sectors,2008,175,3549,G,49096,G,221183,G
8610000US41132,41132,"ZIP 41132 (Denton, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41135,41135,"ZIP 41135 (Emerson, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41139,41139,"ZIP 41139 (Flatwoods, KY)",00,Total for all sectors,2008,130,1336,G,6631,G,28430,G
8610000US41141,41141,"ZIP 41141 (Garrison, KY)",00,Total for all sectors,2008,17,116,G,424,G,2024,G
8610000US41142,41142,"ZIP 41142 (Grahn, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41143,41143,"ZIP 41143 (Grayson, KY)",00,Total for all sectors,2008,302,4356,G,25235,G,98768,G
8610000US41144,41144,"ZIP 41144 (Greenup, KY)",00,Total for all sectors,2008,131,1592,G,11565,G,48377,G
8610000US41146,41146,"ZIP 41146 (Hitchins, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41149,41149,"ZIP 41149 (Isonville, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41159,41159,"ZIP 41159 (Martha, KY)",00,Total for all sectors,2008,3,5,G,S,S,695,G
8610000US41164,41164,"ZIP 41164 (Olive Hill, KY)",00,Total for all sectors,2008,112,1274,G,5297,G,23813,G
8610000US41166,41166,"ZIP 41166 (Quincy, KY)",00,Total for all sectors,2008,3,a,S,72,G,293,G
8610000US41168,41168,"ZIP 41168 (Rush, KY)",00,Total for all sectors,2008,21,e,D,D,D,D,D
8610000US41169,41169,"ZIP 41169 (Russell, KY)",00,Total for all sectors,2008,103,881,G,6663,G,29825,G
8610000US41171,41171,"ZIP 41171 (Sandy Hook, KY)",00,Total for all sectors,2008,46,311,G,1625,G,6563,G
8610000US41173,41173,"ZIP 41173 (Soldier, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41174,41174,"ZIP 41174 (South Portsmouth, KY)",00,Total for all sectors,2008,14,82,G,297,G,1158,G
8610000US41175,41175,"ZIP 41175 (South Shore, KY)",00,Total for all sectors,2008,56,629,G,5167,H,21648,H
8610000US41179,41179,"ZIP 41179 (Vanceburg, KY)",00,Total for all sectors,2008,87,1056,G,7042,G,26960,G
8610000US41180,41180,"ZIP 41180 (Webbville, KY)",00,Total for all sectors,2008,4,12,G,66,G,275,G
8610000US41181,41181,"ZIP 41181 (Willard, KY)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US41183,41183,"ZIP 41183 (Worthington, KY)",00,Total for all sectors,2008,15,176,G,1208,G,5810,G
8610000US41189,41189,"ZIP 41189 (Tollesboro, KY)",00,Total for all sectors,2008,25,162,G,511,G,2830,G
8610000US41201,41201,"ZIP 41201 (Adams, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41203,41203,"ZIP 41203 (Beauty, KY)",00,Total for all sectors,2008,5,a,S,S,S,71,G
8610000US41204,41204,"ZIP 41204 (Boons Camp, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41214,41214,"ZIP 41214 (Debord, KY)",00,Total for all sectors,2008,8,26,G,341,G,3612,G
8610000US41216,41216,"ZIP 41216 (East Point, KY)",00,Total for all sectors,2008,12,49,G,319,G,1307,G
8610000US41219,41219,"ZIP 41219 (Flatgap, KY)",00,Total for all sectors,2008,8,39,G,203,G,1476,G
8610000US41222,41222,"ZIP 41222 (Hagerhill, KY)",00,Total for all sectors,2008,46,345,H,S,S,10536,H
8610000US41224,41224,"ZIP 41224 (Inez, KY)",00,Total for all sectors,2008,88,864,H,4173,H,16943,H
8610000US41226,41226,"ZIP 41226 (Keaton, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41230,41230,"ZIP 41230 (Louisa, KY)",00,Total for all sectors,2008,192,2445,G,18592,G,75680,G
8610000US41231,41231,"ZIP 41231 (Lovely, KY)",00,Total for all sectors,2008,47,959,G,10252,G,45466,G
8610000US41232,41232,"ZIP 41232 (Lowmansville, KY)",00,Total for all sectors,2008,9,55,G,370,G,1492,G
8610000US41234,41234,"ZIP 41234 (Meally, KY)",00,Total for all sectors,2008,3,b,D,D,D,D,D
8610000US41238,41238,"ZIP 41238 (Oil Springs, KY)",00,Total for all sectors,2008,13,120,G,912,G,3855,G
8610000US41240,41240,"ZIP 41240 (Paintsville, KY)",00,Total for all sectors,2008,320,3640,G,20397,G,88680,G
8610000US41250,41250,"ZIP 41250 (Pilgrim, KY)",00,Total for all sectors,2008,8,e,D,D,D,D,D
8610000US41254,41254,"ZIP 41254 (River, KY)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US41255,41255,"ZIP 41255 (Sitka, KY)",00,Total for all sectors,2008,7,112,G,690,G,2753,G
8610000US41256,41256,"ZIP 41256 (Staffordsville, KY)",00,Total for all sectors,2008,26,e,D,D,D,D,D
8610000US41257,41257,"ZIP 41257 (Stambaugh, KY)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US41260,41260,"ZIP 41260 (Thelma, KY)",00,Total for all sectors,2008,3,a,S,53,G,204,G
8610000US41262,41262,"ZIP 41262 (Tomahawk, KY)",00,Total for all sectors,2008,4,b,D,D,D,D,D
