"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	201	25378	792.0
	"1999"	"1999"	"1 year"	"1"	17	24362	Unreliable
	"1999"	"1999"	"2 years"	"2"	Suppressed	23980	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	23974	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	24272	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	24958	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	25150	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	26140	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	26219	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	26874	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	25882	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	24835	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	24338	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	23664	Suppressed
	"1999"	"1999"	"14 years"	"14"	14	23473	Unreliable
	"1999"	"1999"	"15 years"	"15"	Suppressed	22694	Suppressed
	"1999"	"1999"	"16 years"	"16"	21	22756	92.3
	"1999"	"1999"	"17 years"	"17"	25	22959	108.9
	"1999"	"1999"	"18 years"	"18"	18	22008	Unreliable
	"1999"	"1999"	"19 years"	"19"	19	22191	Unreliable
	"1999"	"1999"	"20 years"	"20"	28	21781	128.6
	"1999"	"1999"	"21 years"	"21"	32	20836	153.6
	"1999"	"1999"	"22 years"	"22"	24	21791	110.1
	"1999"	"1999"	"23 years"	"23"	20	22106	90.5
	"1999"	"1999"	"24 years"	"24"	26	23922	108.7
	"1999"	"1999"	"25 years"	"25"	25	24970	100.1
	"1999"	"1999"	"26 years"	"26"	24	25857	92.8
	"1999"	"1999"	"27 years"	"27"	26	29222	89.0
	"1999"	"1999"	"28 years"	"28"	37	31385	117.9
