"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	41	8780	467.0
	"1999"	"1999"	"1 year"	"1"	Suppressed	8983	Suppressed
	"1999"	"1999"	"2 years"	"2"	Suppressed	8698	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	8884	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	9081	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	9145	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	9259	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	9535	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	9642	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	9800	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	9644	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	9559	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	9307	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	9683	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	9392	Suppressed
	"1999"	"1999"	"15 years"	"15"	Suppressed	9271	Suppressed
	"1999"	"1999"	"16 years"	"16"	10	9736	Unreliable
	"1999"	"1999"	"17 years"	"17"	11	9492	Unreliable
	"1999"	"1999"	"18 years"	"18"	11	10449	Unreliable
	"1999"	"1999"	"19 years"	"19"	Suppressed	11578	Suppressed
	"1999"	"1999"	"20 years"	"20"	11	11109	Unreliable
	"1999"	"1999"	"21 years"	"21"	10	10879	Unreliable
	"1999"	"1999"	"22 years"	"22"	12	10337	Unreliable
	"1999"	"1999"	"23 years"	"23"	11	9344	Unreliable
	"1999"	"1999"	"24 years"	"24"	Suppressed	9456	Suppressed
	"1999"	"1999"	"25 years"	"25"	Suppressed	9499	Suppressed
	"1999"	"1999"	"26 years"	"26"	Suppressed	9526	Suppressed
	"1999"	"1999"	"27 years"	"27"	13	10482	Unreliable
	"1999"	"1999"	"28 years"	"28"	11	10948	Unreliable
	"1999"	"1999"	"29 years"	"29"	14	10528	Unreliable
	"1999"	"1999"	"30 years"	"30"	10	10663	Unreliable
	"1999"	"1999"	"31 years"	"31"	12	9905	Unreliable
	"1999"	"1999"	"32 years"	"32"	10	10526	Unreliable
	"1999"	"1999"	"33 years"	"33"	13	10671	Unreliable
	"1999"	"1999"	"34 years"	"34"	16	11464	Unreliable
	"1999"	"1999"	"35 years"	"35"	13	12018	Unreliable
	"1999"	"1999"	"36 years"	"36"	23	11840	194.3
	"1999"	"1999"	"37 years"	"37"	20	11683	171.2
	"1999"	"1999"	"38 years"	"38"	31	11448	270.8
	"1999"	"1999"	"39 years"	"39"	26	11811	220.1
	"1999"	"1999"	"40 years"	"40"	24	12058	199.0
	"1999"	"1999"	"41 years"	"41"	27	11795	228.9
	"1999"	"1999"	"42 years"	"42"	38	11818	321.5
	"1999"	"1999"	"43 years"	"43"	43	11450	375.5
	"1999"	"1999"	"44 years"	"44"	28	11523	243.0
	"1999"	"1999"	"45 years"	"45"	39	11807	330.3
	"1999"	"1999"	"46 years"	"46"	41	11089	369.7
	"1999"	"1999"	"47 years"	"47"	47	11036	425.9
	"1999"	"1999"	"48 years"	"48"	60	10528	569.9
	"1999"	"1999"	"49 years"	"49"	46	10639	432.4
	"1999"	"1999"	"50 years"	"50"	59	10718	550.5
	"1999"	"1999"	"51 years"	"51"	43	10790	398.5
	"1999"	"1999"	"52 years"	"52"	49	11605	422.2
	"1999"	"1999"	"53 years"	"53"	50	8273	604.4
	"1999"	"1999"	"54 years"	"54"	63	8625	730.4
	"1999"	"1999"	"55 years"	"55"	60	8790	682.6
	"1999"	"1999"	"56 years"	"56"	62	8836	701.7
	"1999"	"1999"	"57 years"	"57"	69	7837	880.4
	"1999"	"1999"	"58 years"	"58"	92	7433	1237.7
	"1999"	"1999"	"59 years"	"59"	68	7363	923.5
	"1999"	"1999"	"60 years"	"60"	72	7245	993.8
	"1999"	"1999"	"61 years"	"61"	90	6761	1331.2
	"1999"	"1999"	"62 years"	"62"	85	6629	1282.2
	"1999"	"1999"	"63 years"	"63"	91	6373	1427.9
	"1999"	"1999"	"64 years"	"64"	104	6554	1586.8
	"1999"	"1999"	"65 years"	"65"	106	6062	1748.6
	"1999"	"1999"	"66 years"	"66"	116	5829	1990.0
	"1999"	"1999"	"67 years"	"67"	114	5857	1946.4
	"1999"	"1999"	"68 years"	"68"	149	5896	2527.1
	"1999"	"1999"	"69 years"	"69"	113	5545	2037.9
	"1999"	"1999"	"70 years"	"70"	169	5523	3059.9
	"1999"	"1999"	"71 years"	"71"	135	5415	2493.1
	"1999"	"1999"	"72 years"	"72"	173	5065	3415.6
	"1999"	"1999"	"73 years"	"73"	191	5038	3791.2
	"1999"	"1999"	"74 years"	"74"	187	5137	3640.3
	"1999"	"1999"	"75 years"	"75"	190	4848	3919.1
	"1999"	"1999"	"76 years"	"76"	200	4582	4364.9
	"1999"	"1999"	"77 years"	"77"	194	4398	4411.1
	"1999"	"1999"	"78 years"	"78"	205	4174	4911.4
	"1999"	"1999"	"79 years"	"79"	222	3602	6163.2
	"1999"	"1999"	"80 years"	"80"	217	3272	6632.0
	"1999"	"1999"	"81 years"	"81"	246	3032	8113.5
	"1999"	"1999"	"82 years"	"82"	197	2640	7462.1
	"1999"	"1999"	"83 years"	"83"	227	2451	9261.5
	"1999"	"1999"	"84 years"	"84"	199	2227	8935.8
	"1999"	"1999"	"85 years"	"85"	242	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	225	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	219	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	209	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	193	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	150	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	144	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	116	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	111	Not Applicable	Not Applicable
