"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	192	25880	741.9
	"1999"	"1999"	"1 year"	"1"	15	26144	Unreliable
	"1999"	"1999"	"2 years"	"2"	Suppressed	25747	Suppressed
	"1999"	"1999"	"3 years"	"3"	Suppressed	25292	Suppressed
	"1999"	"1999"	"4 years"	"4"	Suppressed	26349	Suppressed
	"1999"	"1999"	"5 years"	"5"	Suppressed	25969	Suppressed
	"1999"	"1999"	"6 years"	"6"	Suppressed	26466	Suppressed
	"1999"	"1999"	"7 years"	"7"	Suppressed	27012	Suppressed
	"1999"	"1999"	"8 years"	"8"	Suppressed	27199	Suppressed
	"1999"	"1999"	"9 years"	"9"	Suppressed	27902	Suppressed
	"1999"	"1999"	"10 years"	"10"	Suppressed	28026	Suppressed
	"1999"	"1999"	"11 years"	"11"	Suppressed	26885	Suppressed
	"1999"	"1999"	"12 years"	"12"	Suppressed	26821	Suppressed
	"1999"	"1999"	"13 years"	"13"	Suppressed	26885	Suppressed
	"1999"	"1999"	"14 years"	"14"	Suppressed	27091	Suppressed
	"1999"	"1999"	"15 years"	"15"	Suppressed	26414	Suppressed
	"1999"	"1999"	"16 years"	"16"	18	26891	Unreliable
	"1999"	"1999"	"17 years"	"17"	17	26638	Unreliable
	"1999"	"1999"	"18 years"	"18"	30	24303	123.4
	"1999"	"1999"	"19 years"	"19"	33	21418	154.1
	"1999"	"1999"	"20 years"	"20"	26	20416	127.4
	"1999"	"1999"	"21 years"	"21"	27	19978	135.1
	"1999"	"1999"	"22 years"	"22"	29	20540	141.2
	"1999"	"1999"	"23 years"	"23"	22	22003	100.0
	"1999"	"1999"	"24 years"	"24"	20	23259	86.0
	"1999"	"1999"	"25 years"	"25"	17	23770	Unreliable
	"1999"	"1999"	"26 years"	"26"	25	23944	104.4
	"1999"	"1999"	"27 years"	"27"	26	26342	98.7
	"1999"	"1999"	"28 years"	"28"	19	27868	Unreliable
	"1999"	"1999"	"29 years"	"29"	28	27998	100.0
	"1999"	"1999"	"30 years"	"30"	25	27327	91.5
	"1999"	"1999"	"31 years"	"31"	26	25234	103.0
	"1999"	"1999"	"32 years"	"32"	30	25569	117.3
	"1999"	"1999"	"33 years"	"33"	31	26575	116.7
	"1999"	"1999"	"34 years"	"34"	44	28897	152.3
	"1999"	"1999"	"35 years"	"35"	28	30451	92.0
	"1999"	"1999"	"36 years"	"36"	45	30973	145.3
	"1999"	"1999"	"37 years"	"37"	37	31566	117.2
	"1999"	"1999"	"38 years"	"38"	63	30886	204.0
	"1999"	"1999"	"39 years"	"39"	65	31764	204.6
	"1999"	"1999"	"40 years"	"40"	68	31375	216.7
	"1999"	"1999"	"41 years"	"41"	67	30023	223.2
	"1999"	"1999"	"42 years"	"42"	75	30356	247.1
	"1999"	"1999"	"43 years"	"43"	66	28922	228.2
	"1999"	"1999"	"44 years"	"44"	73	28673	254.6
	"1999"	"1999"	"45 years"	"45"	83	28174	294.6
	"1999"	"1999"	"46 years"	"46"	88	26429	333.0
	"1999"	"1999"	"47 years"	"47"	86	26008	330.7
	"1999"	"1999"	"48 years"	"48"	93	24471	380.0
	"1999"	"1999"	"49 years"	"49"	109	24993	436.1
	"1999"	"1999"	"50 years"	"50"	89	24469	363.7
	"1999"	"1999"	"51 years"	"51"	118	23544	501.2
	"1999"	"1999"	"52 years"	"52"	109	25446	428.4
	"1999"	"1999"	"53 years"	"53"	119	18150	655.6
	"1999"	"1999"	"54 years"	"54"	92	18489	497.6
	"1999"	"1999"	"55 years"	"55"	123	18531	663.8
	"1999"	"1999"	"56 years"	"56"	142	18723	758.4
	"1999"	"1999"	"57 years"	"57"	117	16372	714.6
	"1999"	"1999"	"58 years"	"58"	115	15255	753.9
	"1999"	"1999"	"59 years"	"59"	121	14854	814.6
	"1999"	"1999"	"60 years"	"60"	145	14203	1020.9
	"1999"	"1999"	"61 years"	"61"	147	13513	1087.8
	"1999"	"1999"	"62 years"	"62"	154	12444	1237.5
	"1999"	"1999"	"63 years"	"63"	172	12331	1394.9
	"1999"	"1999"	"64 years"	"64"	185	12322	1501.4
	"1999"	"1999"	"65 years"	"65"	197	11464	1718.4
	"1999"	"1999"	"66 years"	"66"	196	11625	1686.0
	"1999"	"1999"	"67 years"	"67"	251	11428	2196.4
	"1999"	"1999"	"68 years"	"68"	238	11285	2109.0
	"1999"	"1999"	"69 years"	"69"	274	11198	2446.9
	"1999"	"1999"	"70 years"	"70"	290	10892	2662.5
	"1999"	"1999"	"71 years"	"71"	297	10653	2787.9
	"1999"	"1999"	"72 years"	"72"	318	10305	3085.9
	"1999"	"1999"	"73 years"	"73"	358	10067	3556.2
	"1999"	"1999"	"74 years"	"74"	379	10249	3697.9
	"1999"	"1999"	"75 years"	"75"	402	9670	4157.2
	"1999"	"1999"	"76 years"	"76"	402	9145	4395.8
	"1999"	"1999"	"77 years"	"77"	422	8902	4740.5
	"1999"	"1999"	"78 years"	"78"	442	8544	5173.2
	"1999"	"1999"	"79 years"	"79"	476	7463	6378.1
	"1999"	"1999"	"80 years"	"80"	408	6930	5887.4
	"1999"	"1999"	"81 years"	"81"	442	6098	7248.3
	"1999"	"1999"	"82 years"	"82"	426	5713	7456.7
	"1999"	"1999"	"83 years"	"83"	459	5190	8843.9
	"1999"	"1999"	"84 years"	"84"	388	4718	8223.8
	"1999"	"1999"	"85 years"	"85"	485	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	440	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	426	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	380	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	356	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	338	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	338	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	281	Not Applicable	Not Applicable
