GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",64632,3388,48996,2809,15636,2434
0500000US01015,01015,"Calhoun County, Alabama",34184,1417,25252,1552,8932,1377
0500000US01043,01043,"Cullman County, Alabama",30061,1084,23030,1375,7031,1330
0500000US01049,01049,"DeKalb County, Alabama",22851,1090,18206,1130,4645,1000
0500000US01051,01051,"Elmore County, Alabama",22163,1144,18193,1043,3970,985
0500000US01055,01055,"Etowah County, Alabama",31948,1321,25145,1478,6803,1285
0500000US01069,01069,"Houston County, Alabama",28450,877,21131,827,7319,617
0500000US01073,01073,"Jefferson County, Alabama",138951,2752,106043,3458,32908,3082
0500000US01077,01077,"Lauderdale County, Alabama",34879,1104,25683,1445,9196,1440
0500000US01081,01081,"Lee County, Alabama",40753,1494,27043,1599,13710,1680
0500000US01083,01083,"Limestone County, Alabama",26649,1082,21920,1437,4729,1198
0500000US01089,01089,"Madison County, Alabama",91148,1944,69911,2023,21237,2280
0500000US01095,01095,"Marshall County, Alabama",30301,1458,23724,1528,6577,1022
0500000US01097,01097,"Mobile County, Alabama",96332,2031,73250,2302,23082,2152
0500000US01101,01101,"Montgomery County, Alabama",38292,1693,29758,1695,8534,1464
0500000US01103,01103,"Morgan County, Alabama",37674,1316,29409,1499,8265,1312
0500000US01115,01115,"St. Clair County, Alabama",30464,1333,24081,2066,6383,1534
0500000US01117,01117,"Shelby County, Alabama",60820,1358,52031,1688,8789,1623
0500000US01121,01121,"Talladega County, Alabama",21150,1067,14680,1395,6470,1464
0500000US01125,01125,"Tuscaloosa County, Alabama",45030,1783,33758,1582,11272,1571
0500000US01127,01127,"Walker County, Alabama",23997,989,18709,1233,5288,1058
0500000US02020,02020,"Anchorage Municipality, Alaska",76658,1958,49302,2187,27356,2394
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",29875,1252,19070,1443,10805,1675
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",29461,1223,22007,1500,7454,1203
0500000US04001,04001,"Apache County, Arizona",5662,443,4222,524,1440,486
0500000US04003,04003,"Cochise County, Arizona",30637,1889,22405,1467,8232,1443
