GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",60609,2389,47695,2082,12914,1941
0500000US01015,01015,"Calhoun County, Alabama",36132,1416,29628,1411,6504,1117
0500000US01043,01043,"Cullman County, Alabama",29179,1287,21673,1578,7506,1396
0500000US01049,01049,"DeKalb County, Alabama",21863,1967,17104,2001,4759,1014
0500000US01051,01051,"Elmore County, Alabama",21219,1290,17228,1266,3991,978
0500000US01055,01055,"Etowah County, Alabama",34063,1462,25473,1628,8590,1565
0500000US01069,01069,"Houston County, Alabama",27572,827,20859,823,6713,738
0500000US01073,01073,"Jefferson County, Alabama",148669,2509,117573,2748,31096,2653
0500000US01077,01077,"Lauderdale County, Alabama",32576,1207,25177,1136,7399,1203
0500000US01081,01081,"Lee County, Alabama",41952,1341,28707,1339,13245,1457
0500000US01083,01083,"Limestone County, Alabama",21954,991,17871,1157,4083,968
0500000US01089,01089,"Madison County, Alabama",90823,2387,69619,2042,21204,1851
0500000US01095,01095,"Marshall County, Alabama",28808,1307,21529,1154,7279,1215
0500000US01097,01097,"Mobile County, Alabama",99210,1846,77059,2457,22151,2220
0500000US01101,01101,"Montgomery County, Alabama",40500,1445,32390,1532,8110,1208
0500000US01103,01103,"Morgan County, Alabama",37844,1111,28767,1602,9077,1345
0500000US01115,01115,"St. Clair County, Alabama",24857,1699,19965,1881,4892,1240
0500000US01117,01117,"Shelby County, Alabama",59789,1586,51086,1580,8703,1331
0500000US01121,01121,"Talladega County, Alabama",21768,1155,15740,1506,6028,1248
0500000US01125,01125,"Tuscaloosa County, Alabama",45967,1658,33363,1477,12604,1426
0500000US01127,01127,"Walker County, Alabama",25981,1207,19656,1444,6325,1203
0500000US02020,02020,"Anchorage Municipality, Alaska",76151,1771,52912,2118,23239,1948
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",26627,1307,17220,1273,9407,1444
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",19513,772,15754,802,3759,621
0500000US04001,04001,"Apache County, Arizona",4972,633,3776,575,1196,527
0500000US04003,04003,"Cochise County, Arizona",31758,1722,23102,1310,8656,1378
0500000US04005,04005,"Coconino County, Arizona",30975,1327,20527,1056,10448,1398
0500000US04013,04013,"Maricopa County, Arizona",943605,7717,704144,8303,239461,7679
0500000US04015,04015,"Mohave County, Arizona",62256,2569,43884,2486,18372,2441
0500000US04017,04017,"Navajo County, Arizona",18769,1363,14004,1600,4765,1291
0500000US04019,04019,"Pima County, Arizona",251783,4217,177981,4397,73802,3877
