GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",59374,2837,44033,2309,15341,1979
0500000US01015,01015,"Calhoun County, Alabama",35838,1382,25849,1417,9989,1556
0500000US01043,01043,"Cullman County, Alabama",28448,1422,21829,1530,6619,1304
0500000US01049,01049,"DeKalb County, Alabama",22981,1087,18182,1222,4799,981
0500000US01051,01051,"Elmore County, Alabama",23230,937,18875,1250,4355,1050
0500000US01055,01055,"Etowah County, Alabama",33313,1273,25726,1177,7587,1068
0500000US01069,01069,"Houston County, Alabama",28810,866,20752,867,8058,692
0500000US01073,01073,"Jefferson County, Alabama",141595,2765,109369,2886,32226,2298
0500000US01077,01077,"Lauderdale County, Alabama",33890,1213,25527,1150,8363,1373
0500000US01081,01081,"Lee County, Alabama",39243,1273,27618,1296,11625,1245
0500000US01083,01083,"Limestone County, Alabama",25521,930,21178,1173,4343,916
0500000US01089,01089,"Madison County, Alabama",90400,2046,72604,2005,17796,1717
0500000US01095,01095,"Marshall County, Alabama",32330,1268,23823,1511,8507,1336
0500000US01097,01097,"Mobile County, Alabama",96176,2304,73946,2696,22230,2396
0500000US01101,01101,"Montgomery County, Alabama",38246,1539,29491,1305,8755,1272
0500000US01103,01103,"Morgan County, Alabama",37471,1391,30017,1384,7454,1345
0500000US01115,01115,"St. Clair County, Alabama",29474,1260,25075,1467,4399,1168
0500000US01117,01117,"Shelby County, Alabama",60889,1562,50322,1657,10567,1652
0500000US01121,01121,"Talladega County, Alabama",20871,1166,15351,1273,5520,1244
0500000US01125,01125,"Tuscaloosa County, Alabama",46007,2002,32992,1828,13015,1686
0500000US01127,01127,"Walker County, Alabama",21579,1225,17405,1430,4174,893
0500000US02020,02020,"Anchorage Municipality, Alaska",73246,1986,50206,2186,23040,2445
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",30012,1098,18995,1348,11017,1336
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",27146,1246,22040,1130,5106,889
0500000US04001,04001,"Apache County, Arizona",5535,596,3912,648,1623,539
0500000US04003,04003,"Cochise County, Arizona",34751,1924,25115,1514,9636,1721
0500000US04005,04005,"Coconino County, Arizona",30557,2054,19460,1208,11097,1828
0500000US04013,04013,"Maricopa County, Arizona",957909,8687,666184,7141,291725,8611
0500000US04015,04015,"Mohave County, Arizona",71126,2286,52177,2376,18949,2045
0500000US04017,04017,"Navajo County, Arizona",18751,974,14797,1252,3954,992
0500000US04019,04019,"Pima County, Arizona",246634,4219,170061,4424,76573,4466
0500000US04021,04021,"Pinal County, Arizona",85249,3012,69812,2929,15437,2152
0500000US04025,04025,"Yavapai County, Arizona",80224,3392,57463,2488,22761,2539
