GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",68267,2272,47794,2330,20473,2497
0500000US01015,01015,"Calhoun County, Alabama",34438,1139,26178,1340,8260,1252
0500000US01043,01043,"Cullman County, Alabama",29869,1330,22948,1432,6921,1118
0500000US01049,01049,"DeKalb County, Alabama",21618,1428,16408,1284,5210,1051
0500000US01051,01051,"Elmore County, Alabama",21781,1095,17380,1189,4401,1050
0500000US01055,01055,"Etowah County, Alabama",31742,1372,22486,1385,9256,1345
0500000US01069,01069,"Houston County, Alabama",27502,643,20165,586,7337,679
0500000US01073,01073,"Jefferson County, Alabama",138206,2827,105524,2620,32682,2260
0500000US01077,01077,"Lauderdale County, Alabama",32742,1205,23464,1274,9278,1195
0500000US01081,01081,"Lee County, Alabama",39416,1940,26505,1949,12911,1687
0500000US01083,01083,"Limestone County, Alabama",26910,912,20331,1157,6579,1159
0500000US01089,01089,"Madison County, Alabama",94338,2069,71534,2518,22804,2269
0500000US01095,01095,"Marshall County, Alabama",30466,1302,22860,1130,7606,1102
0500000US01097,01097,"Mobile County, Alabama",96398,2292,71305,2478,25093,2436
0500000US01101,01101,"Montgomery County, Alabama",37746,1346,27305,1516,10441,1502
0500000US01103,01103,"Morgan County, Alabama",36615,1399,27855,1632,8760,1382
0500000US01115,01115,"St. Clair County, Alabama",28923,1182,23284,1564,5639,1505
0500000US01117,01117,"Shelby County, Alabama",61631,1600,49941,1828,11690,1634
0500000US01121,01121,"Talladega County, Alabama",20246,1135,15718,1165,4528,924
0500000US01125,01125,"Tuscaloosa County, Alabama",45069,1728,32583,1635,12486,1519
0500000US01127,01127,"Walker County, Alabama",24179,1097,17818,1052,6361,865
0500000US02020,02020,"Anchorage Municipality, Alaska",73452,1885,50009,2069,23443,2174
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",28563,1483,18315,1357,10248,1272
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",27565,754,21564,908,6001,614
0500000US04001,04001,"Apache County, Arizona",5390,567,3777,599,1613,516
0500000US04003,04003,"Cochise County, Arizona",33023,1384,23283,1633,9740,1533
0500000US04005,04005,"Coconino County, Arizona",29870,1269,18761,1194,11109,1339
0500000US04013,04013,"Maricopa County, Arizona",967183,6187,655944,7884,311239,7975
0500000US04015,04015,"Mohave County, Arizona",69218,2428,46222,2466,22996,2228
0500000US04017,04017,"Navajo County, Arizona",18452,845,13680,815,4772,877
0500000US04019,04019,"Pima County, Arizona",248415,3679,168451,3697,79964,3732
0500000US04021,04021,"Pinal County, Arizona",88243,2901,70709,2549,17534,2232
0500000US04025,04025,"Yavapai County, Arizona",81947,2420,56678,2222,25269,2375
0500000US04027,04027,"Yuma County, Arizona",31899,1103,24148,1351,7751,1206
0500000US05007,05007,"Benton County, Arkansas",69826,1508,48460,1795,21366,2085
0500000US05031,05031,"Craighead County, Arkansas",31652,1130,21242,1262,10410,1382
0500000US05045,05045,"Faulkner County, Arkansas",36446,1303,23971,1376,12475,1545
0500000US05051,05051,"Garland County, Arkansas",35298,1513,25966,1505,9332,1489
0500000US05069,05069,"Jefferson County, Arkansas",11727,697,9567,759,2160,573
0500000US05085,05085,"Lonoke County, Arkansas",22706,750,17072,1088,5634,1142
0500000US05119,05119,"Pulaski County, Arkansas",91204,1910,64025,2099,27179,2624
0500000US05125,05125,"Saline County, Arkansas",38434,1240,31472,1447,6962,1310
0500000US05131,05131,"Sebastian County, Arkansas",39889,1283,26406,1650,13483,1425
0500000US05143,05143,"Washington County, Arkansas",64463,1939,39207,1890,25256,2200
0500000US05145,05145,"White County, Arkansas",26544,1048,19657,1138,6887,1170
0500000US06001,06001,"Alameda County, California",229304,3615,141079,3431,88225,3546
0500000US06007,06007,"Butte County, California",69694,1668,43588,1828,26106,2225
0500000US06013,06013,"Contra Costa County, California",213318,3456,154700,3714,58618,3843
0500000US06017,06017,"El Dorado County, California",57208,1640,43259,1788,13949,1991
0500000US06019,06019,"Fresno County, California",122285,2573,80583,2770,41702,2438
0500000US06023,06023,"Humboldt County, California",43497,1635,24409,1388,19088,1606
0500000US06025,06025,"Imperial County, California",9545,775,6988,788,2557,728
0500000US06029,06029,"Kern County, California",125143,1859,85681,2348,39462,2491
0500000US06031,06031,"Kings County, California",18682,927,11614,1083,7068,1019
0500000US06033,06033,"Lake County, California",21194,1366,13926,1375,7268,1236
0500000US06037,06037,"Los Angeles County, California",1196873,8245,664232,7828,532641,10455
0500000US06039,06039,"Madera County, California",20493,1252,14702,1285,5791,1233
0500000US06041,06041,"Marin County, California",85176,1886,56958,2018,28218,2333
0500000US06045,06045,"Mendocino County, California",27479,943,15820,1195,11659,1216
0500000US06047,06047,"Merced County, California",32114,1386,21095,1488,11019,1281
0500000US06053,06053,"Monterey County, California",57344,1487,33472,1927,23872,2012
0500000US06055,06055,"Napa County, California",34659,1153,22409,1445,12250,1386
0500000US06057,06057,"Nevada County, California",37542,1480,27867,1550,9675,1657
0500000US06059,06059,"Orange County, California",548031,4856,360735,4902,187296,5772
0500000US06061,06061,"Placer County, California",107489,2221,76356,2398,31133,2346
0500000US06065,06065,"Riverside County, California",355265,3955,259473,5463,95792,5198
0500000US06067,06067,"Sacramento County, California",294668,4212,188656,4199,106012,4446
0500000US06071,06071,"San Bernardino County, California",258387,4367,176723,4399,81664,4014
0500000US06073,06073,"San Diego County, California",635185,6154,384012,5498,251173,6749
0500000US06075,06075,"San Francisco County, California",177916,3540,61411,2680,116505,3942
0500000US06077,06077,"San Joaquin County, California",99824,2437,65154,2621,34670,2351
0500000US06079,06079,"San Luis Obispo County, California",78962,2164,49019,1944,29943,2188
0500000US06081,06081,"San Mateo County, California",135164,2237,88819,2843,46345,2784
0500000US06083,06083,"Santa Barbara County, California",85862,1917,50842,1878,35020,2490
0500000US06085,06085,"Santa Clara County, California",274635,2864,178566,3603,96069,3731
0500000US06087,06087,"Santa Cruz County, California",65288,2031,41416,1961,23872,2127
0500000US06089,06089,"Shasta County, California",58455,1846,37588,1777,20867,1798
0500000US06095,06095,"Solano County, California",71922,1561,47549,2204,24373,2110
0500000US06097,06097,"Sonoma County, California",142179,2280,93000,2668,49179,2826
0500000US06099,06099,"Stanislaus County, California",93333,1837,58510,2209,34823,2384
0500000US06101,06101,"Sutter County, California",19075,796,12414,912,6661,1075
0500000US06107,06107,"Tulare County, California",55912,1425,39369,1786,16543,1775
0500000US06111,06111,"Ventura County, California",162686,2501,115436,3016,47250,2892
0500000US06113,06113,"Yolo County, California",40774,1421,23298,1607,17476,1695
0500000US06115,06115,"Yuba County, California",16746,767,10157,933,6589,982
0500000US08001,08001,"Adams County, Colorado",99511,2137,71177,2376,28334,2271
0500000US08005,08005,"Arapahoe County, Colorado",158895,2136,107213,2354,51682,2601
0500000US08013,08013,"Boulder County, Colorado",102921,1692,66090,1912,36831,2223
0500000US08031,08031,"Denver County, Colorado",172062,2918,89542,3262,82520,3703
0500000US08035,08035,"Douglas County, Colorado",93530,1521,76920,1683,16610,1628
0500000US08041,08041,"El Paso County, Colorado",183073,2898,123575,2902,59498,3400
0500000US08059,08059,"Jefferson County, Colorado",185616,2557,136621,2960,48995,3108
0500000US08069,08069,"Larimer County, Colorado",109859,2106,71697,2271,38162,2520
0500000US08077,08077,"Mesa County, Colorado",51317,1398,37222,1874,14095,1704
0500000US08101,08101,"Pueblo County, Colorado",38436,1337,26828,1354,11608,1115
0500000US08123,08123,"Weld County, Colorado",69367,1398,51069,1491,18298,1742
0500000US09001,09001,"Fairfield County, Connecticut",234994,2688,185511,3310,49483,2674
0500000US09003,09003,"Hartford County, Connecticut",241445,2905,183391,3220,58054,3227
0500000US09005,09005,"Litchfield County, Connecticut",71014,1520,55536,1893,15478,1711
0500000US09007,09007,"Middlesex County, Connecticut",60420,1329,47109,1772,13311,1493
0500000US09009,09009,"New Haven County, Connecticut",235058,2973,173974,3460,61084,3323
0500000US09011,09011,"New London County, Connecticut",86699,2155,60954,2005,25745,2273
0500000US09013,09013,"Tolland County, Connecticut",50032,1491,39251,1476,10781,1549
0500000US09015,09015,"Windham County, Connecticut",38487,1236,29259,1321,9228,1518
0500000US10001,10001,"Kent County, Delaware",41476,1358,32410,1538,9066,1587
0500000US10003,10003,"New Castle County, Delaware",134790,1916,104516,2395,30274,2557
0500000US10005,10005,"Sussex County, Delaware",63686,1912,52878,1925,10808,1211
0500000US11001,11001,"District of Columbia, District of Columbia",108213,2429,51956,2241,56257,2651
0500000US12001,12001,"Alachua County, Florida",63561,2147,39856,1925,23705,2353
0500000US12005,12005,"Bay County, Florida",56112,2234,34937,1748,21175,1736
0500000US12009,12009,"Brevard County, Florida",176430,3448,134931,3129,41499,3511
0500000US12011,12011,"Broward County, Florida",341234,4621,256910,5660,84324,4830
0500000US12015,12015,"Charlotte County, Florida",63623,2361,51799,2122,11824,1942
0500000US12017,12017,"Citrus County, Florida",54936,2623,46486,2696,8450,1501
0500000US12019,12019,"Clay County, Florida",52545,2040,40734,2203,11811,2227
0500000US12021,12021,"Collier County, Florida",99097,2675,80049,2555,19048,2055
0500000US12023,12023,"Columbia County, Florida",18328,1179,14175,1099,4153,991
0500000US12031,12031,"Duval County, Florida",196504,4856,132480,4032,64024,3816
0500000US12033,12033,"Escambia County, Florida",81536,2553,52715,2177,28821,2327
0500000US12035,12035,"Flagler County, Florida",29257,1718,22706,1728,6551,1292
0500000US12053,12053,"Hernando County, Florida",59577,2084,48141,2006,11436,1536
0500000US12055,12055,"Highlands County, Florida",31247,1590,25023,1669,6224,1198
0500000US12057,12057,"Hillsborough County, Florida",277505,4118,186830,3798,90675,4023
0500000US12061,12061,"Indian River County, Florida",49532,2024,39062,1839,10470,1720
0500000US12069,12069,"Lake County, Florida",92854,2515,73619,2293,19235,1993
0500000US12071,12071,"Lee County, Florida",193397,4408,143034,4056,50363,2967
0500000US12073,12073,"Leon County, Florida",68448,2314,43699,1751,24749,2188
0500000US12081,12081,"Manatee County, Florida",104225,2901,78330,3078,25895,2332
0500000US12083,12083,"Marion County, Florida",105641,2899,83939,3011,21702,2571
