GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",6928,988,4272,839,2656,890
0500000US01015,01015,"Calhoun County, Alabama",9427,839,4532,675,4895,926
0500000US01049,01049,"DeKalb County, Alabama",417,199,200,166,217,166
0500000US01051,01051,"Elmore County, Alabama",4180,595,2596,600,1584,589
0500000US01055,01055,"Etowah County, Alabama",6367,659,2883,640,3484,864
0500000US01069,01069,"Houston County, Alabama",8688,552,4233,503,4455,544
0500000US01073,01073,"Jefferson County, Alabama",104709,2892,56728,2752,47981,3152
0500000US01077,01077,"Lauderdale County, Alabama",3411,681,1423,576,1988,573
0500000US01081,01081,"Lee County, Alabama",12802,873,6528,760,6274,1042
0500000US01083,01083,"Limestone County, Alabama",3265,580,1967,535,1298,607
0500000US01089,01089,"Madison County, Alabama",27010,1480,13923,1409,13087,1601
0500000US01097,01097,"Mobile County, Alabama",49998,2008,24774,1872,25224,2215
0500000US01101,01101,"Montgomery County, Alabama",44200,1956,22798,2207,21402,1805
0500000US01103,01103,"Morgan County, Alabama",5227,670,2756,637,2471,583
0500000US01115,01115,"St. Clair County, Alabama",1888,774,1098,578,790,596
0500000US01117,01117,"Shelby County, Alabama",7574,948,4711,741,2863,982
0500000US01121,01121,"Talladega County, Alabama",9427,751,5043,764,4384,748
0500000US01125,01125,"Tuscaloosa County, Alabama",22215,1333,9411,1331,12804,1669
0500000US01127,01127,"Walker County, Alabama",1713,542,995,401,718,365
0500000US02020,02020,"Anchorage Municipality, Alaska",6721,1122,2607,836,4114,1113
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1061,511,440,296,621,421
0500000US04003,04003,"Cochise County, Arizona",1747,521,872,297,875,529
0500000US04013,04013,"Maricopa County, Arizona",55606,2980,24904,2101,30702,2587
0500000US04019,04019,"Pima County, Arizona",11249,1477,5371,939,5878,1458
0500000US04021,04021,"Pinal County, Arizona",2889,592,1310,417,1579,651
0500000US04027,04027,"Yuma County, Arizona",1516,494,447,271,1069,536
0500000US05007,05007,"Benton County, Arkansas",1533,588,464,335,1069,665
0500000US05031,05031,"Craighead County, Arkansas",3797,435,624,335,3173,625
0500000US05045,05045,"Faulkner County, Arkansas",2808,559,1383,546,1425,625
0500000US05051,05051,"Garland County, Arkansas",3217,687,1203,358,2014,629
0500000US05069,05069,"Jefferson County, Arkansas",15193,1133,6980,929,8213,1241
0500000US05119,05119,"Pulaski County, Arkansas",48661,1869,23157,1580,25504,2075
0500000US05125,05125,"Saline County, Arkansas",1297,377,836,338,461,300
0500000US05131,05131,"Sebastian County, Arkansas",2956,595,989,353,1967,745
0500000US05143,05143,"Washington County, Arkansas",3244,580,790,482,2454,716
0500000US05145,05145,"White County, Arkansas",1316,540,263,225,1053,540
0500000US06001,06001,"Alameda County, California",78345,2873,28645,1879,49700,3083
0500000US06007,06007,"Butte County, California",1197,274,523,260,674,367
0500000US06013,06013,"Contra Costa County, California",33965,1842,16801,1825,17164,1944
0500000US06019,06019,"Fresno County, California",14307,1269,4096,787,10211,1385
0500000US06025,06025,"Imperial County, California",1289,399,695,353,594,449
0500000US06029,06029,"Kern County, California",12550,1390,5111,918,7439,1304
0500000US06031,06031,"Kings County, California",1954,513,1159,555,795,369
0500000US06037,06037,"Los Angeles County, California",327264,5777,123790,4652,203474,6775
0500000US06039,06039,"Madera County, California",2237,607,971,470,1266,859
