GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",5095,1096,2424,834,2671,1054
0500000US01015,01015,"Calhoun County, Alabama",8912,889,4238,801,4674,936
0500000US01049,01049,"DeKalb County, Alabama",297,140,192,104,105,105
0500000US01051,01051,"Elmore County, Alabama",5955,808,3346,986,2609,870
0500000US01055,01055,"Etowah County, Alabama",6146,763,2784,734,3362,722
0500000US01069,01069,"Houston County, Alabama",10353,657,4243,477,6110,604
0500000US01073,01073,"Jefferson County, Alabama",109168,3317,51036,2438,58132,3228
0500000US01077,01077,"Lauderdale County, Alabama",3918,730,1768,528,2150,836
0500000US01081,01081,"Lee County, Alabama",14654,1218,6115,1184,8539,1571
0500000US01083,01083,"Limestone County, Alabama",3880,785,1782,615,2098,824
0500000US01089,01089,"Madison County, Alabama",36738,1966,17551,1380,19187,1982
0500000US01095,01095,"Marshall County, Alabama",923,216,282,85,641,219
0500000US01097,01097,"Mobile County, Alabama",54059,1774,25707,1749,28352,2033
0500000US01101,01101,"Montgomery County, Alabama",52182,1908,23846,2064,28336,2480
0500000US01103,01103,"Morgan County, Alabama",5329,751,2889,715,2440,857
0500000US01115,01115,"St. Clair County, Alabama",2213,794,1958,741,255,290
0500000US01117,01117,"Shelby County, Alabama",8931,1190,6369,824,2562,918
0500000US01121,01121,"Talladega County, Alabama",9925,1263,5941,990,3984,1333
0500000US01125,01125,"Tuscaloosa County, Alabama",23138,1424,10123,1229,13015,1518
0500000US01127,01127,"Walker County, Alabama",888,311,316,145,572,284
0500000US02020,02020,"Anchorage Municipality, Alaska",4687,927,2441,739,2246,820
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1794,778,304,350,1490,708
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",226,163,109,87,117,119
0500000US04003,04003,"Cochise County, Arizona",1756,494,712,481,1044,451
0500000US04005,04005,"Coconino County, Arizona",342,219,97,112,245,204
0500000US04013,04013,"Maricopa County, Arizona",81274,3230,23536,2047,57738,3574
0500000US04019,04019,"Pima County, Arizona",11631,1148,3964,726,7667,1191
0500000US04021,04021,"Pinal County, Arizona",4569,980,2683,761,1886,822
0500000US04025,04025,"Yavapai County, Arizona",550,251,155,151,395,244
0500000US04027,04027,"Yuma County, Arizona",1292,499,664,389,628,414
0500000US05007,05007,"Benton County, Arkansas",1454,395,392,193,1062,382
0500000US05031,05031,"Craighead County, Arkansas",5497,745,970,399,4527,708
0500000US05045,05045,"Faulkner County, Arkansas",4646,909,1423,508,3223,835
0500000US05051,05051,"Garland County, Arkansas",3092,543,1216,583,1876,674
0500000US05069,05069,"Jefferson County, Arkansas",14836,1166,6393,826,8443,1199
0500000US05085,05085,"Lonoke County, Arkansas",1097,255,757,241,340,209
0500000US05119,05119,"Pulaski County, Arkansas",56617,2188,21604,2124,35013,2916
0500000US05125,05125,"Saline County, Arkansas",3280,430,1602,552,1678,619
0500000US05131,05131,"Sebastian County, Arkansas",3584,588,900,378,2684,707
0500000US05143,05143,"Washington County, Arkansas",3299,618,100,112,3199,607
0500000US05145,05145,"White County, Arkansas",737,490,176,180,561,453
0500000US06001,06001,"Alameda County, California",73297,3216,20542,2002,52755,3383
0500000US06007,06007,"Butte County, California",869,382,165,209,704,364
0500000US06013,06013,"Contra Costa County, California",33417,2040,13919,1636,19498,2235
0500000US06017,06017,"El Dorado County, California",409,236,291,229,118,141
0500000US06019,06019,"Fresno County, California",16242,1418,4079,772,12163,1411
0500000US06025,06025,"Imperial County, California",1098,631,253,202,845,621
0500000US06029,06029,"Kern County, California",15057,1655,4202,1093,10855,1803
0500000US06031,06031,"Kings County, California",2357,574,421,331,1936,609
