GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",7201,1606,3180,987,4021,1641
0500000US01015,01015,"Calhoun County, Alabama",9027,958,4347,796,4680,1099
0500000US01043,01043,"Cullman County, Alabama",707,196,434,242,273,216
0500000US01049,01049,"DeKalb County, Alabama",360,173,159,104,201,159
0500000US01051,01051,"Elmore County, Alabama",5133,907,2768,711,2365,867
0500000US01055,01055,"Etowah County, Alabama",6707,676,3008,617,3699,854
0500000US01069,01069,"Houston County, Alabama",9872,504,4182,451,5690,551
0500000US01073,01073,"Jefferson County, Alabama",105789,2964,50590,2894,55199,2875
0500000US01077,01077,"Lauderdale County, Alabama",3753,528,2084,457,1669,712
0500000US01081,01081,"Lee County, Alabama",14039,1009,6848,1235,7191,1164
0500000US01083,01083,"Limestone County, Alabama",4461,887,2686,822,1775,689
0500000US01089,01089,"Madison County, Alabama",32468,1566,13576,1539,18892,1822
0500000US01095,01095,"Marshall County, Alabama",585,218,287,167,298,152
0500000US01097,01097,"Mobile County, Alabama",48830,2010,24758,1595,24072,2109
0500000US01101,01101,"Montgomery County, Alabama",46965,1859,23145,1973,23820,2084
0500000US01103,01103,"Morgan County, Alabama",5115,965,2578,846,2537,916
0500000US01115,01115,"St. Clair County, Alabama",2953,474,2063,674,890,579
0500000US01117,01117,"Shelby County, Alabama",8420,734,5370,722,3050,1048
0500000US01121,01121,"Talladega County, Alabama",9551,956,5958,767,3593,992
0500000US01125,01125,"Tuscaloosa County, Alabama",20479,1402,8958,1294,11521,1453
0500000US01127,01127,"Walker County, Alabama",1439,426,948,312,491,322
0500000US02020,02020,"Anchorage Municipality, Alaska",5793,1008,1857,605,3936,1062
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",938,442,155,152,783,499
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",288,150,250,137,38,52
0500000US04003,04003,"Cochise County, Arizona",1047,600,674,485,373,440
0500000US04013,04013,"Maricopa County, Arizona",71970,3137,21642,1931,50328,3615
0500000US04019,04019,"Pima County, Arizona",13391,1317,3930,870,9461,1471
0500000US04021,04021,"Pinal County, Arizona",4691,708,2510,709,2181,730
0500000US04027,04027,"Yuma County, Arizona",1501,472,460,243,1041,491
0500000US05007,05007,"Benton County, Arkansas",1222,399,260,219,962,429
0500000US05031,05031,"Craighead County, Arkansas",3838,902,530,484,3308,798
0500000US05045,05045,"Faulkner County, Arkansas",4485,776,1675,607,2810,697
0500000US05051,05051,"Garland County, Arkansas",3394,513,1085,323,2309,477
0500000US05069,05069,"Jefferson County, Arkansas",14662,1042,7493,891,7169,1025
0500000US05085,05085,"Lonoke County, Arkansas",1282,432,854,402,428,275
