GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",6488,1563,2623,623,3865,1493
0500000US01015,01015,"Calhoun County, Alabama",8920,1022,3961,683,4959,996
0500000US01043,01043,"Cullman County, Alabama",198,117,158,110,40,37
0500000US01051,01051,"Elmore County, Alabama",5873,719,2898,608,2975,849
0500000US01055,01055,"Etowah County, Alabama",6342,551,3385,606,2957,640
0500000US01069,01069,"Houston County, Alabama",10323,547,3940,366,6383,577
0500000US01073,01073,"Jefferson County, Alabama",111513,2931,54528,2659,56985,3163
0500000US01077,01077,"Lauderdale County, Alabama",3952,688,1911,602,2041,692
0500000US01081,01081,"Lee County, Alabama",14306,927,6479,1058,7827,1121
0500000US01083,01083,"Limestone County, Alabama",3059,558,2425,523,634,363
0500000US01089,01089,"Madison County, Alabama",32024,1775,14449,1227,17575,1583
0500000US01095,01095,"Marshall County, Alabama",609,171,95,65,514,162
0500000US01097,01097,"Mobile County, Alabama",51700,1876,27128,1414,24572,1731
0500000US01101,01101,"Montgomery County, Alabama",49085,2071,22148,1736,26937,2244
0500000US01103,01103,"Morgan County, Alabama",6405,698,2456,761,3949,700
0500000US01115,01115,"St. Clair County, Alabama",2437,540,1912,410,525,434
0500000US01117,01117,"Shelby County, Alabama",8242,791,4983,737,3259,852
0500000US01121,01121,"Talladega County, Alabama",10490,1034,5894,844,4596,1017
0500000US01125,01125,"Tuscaloosa County, Alabama",20540,1275,9392,1147,11148,1334
0500000US01127,01127,"Walker County, Alabama",1209,365,784,224,425,321
0500000US02020,02020,"Anchorage Municipality, Alaska",6310,927,2112,614,4198,1032
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1533,446,354,259,1179,419
0500000US04003,04003,"Cochise County, Arizona",2259,551,1657,474,602,548
0500000US04013,04013,"Maricopa County, Arizona",80742,3493,24628,2041,56114,3267
0500000US04015,04015,"Mohave County, Arizona",621,291,215,186,406,331
0500000US04019,04019,"Pima County, Arizona",14653,1275,4503,960,10150,1428
0500000US04021,04021,"Pinal County, Arizona",4014,935,2428,875,1586,678
0500000US04027,04027,"Yuma County, Arizona",1267,546,410,289,857,535
0500000US05007,05007,"Benton County, Arkansas",1394,316,275,198,1119,308
0500000US05031,05031,"Craighead County, Arkansas",5449,1086,511,525,4938,1099
0500000US05045,05045,"Faulkner County, Arkansas",4721,698,1508,582,3213,859
0500000US05051,05051,"Garland County, Arkansas",3573,603,1193,409,2380,769
0500000US05069,05069,"Jefferson County, Arkansas",14430,1116,7265,936,7165,1151
0500000US05085,05085,"Lonoke County, Arkansas",1741,312,817,209,924,318
0500000US05119,05119,"Pulaski County, Arkansas",53760,2569,22102,2062,31658,2487
0500000US05125,05125,"Saline County, Arkansas",2850,548,1308,562,1542,738
0500000US05131,05131,"Sebastian County, Arkansas",2841,651,630,283,2211,609
0500000US05143,05143,"Washington County, Arkansas",2890,693,455,333,2435,679
0500000US05145,05145,"White County, Arkansas",1150,411,347,265,803,418
0500000US06001,06001,"Alameda County, California",76167,2442,22565,2030,53602,2774
0500000US06007,06007,"Butte County, California",776,422,114,124,662,389
0500000US06013,06013,"Contra Costa County, California",34701,2079,13805,1573,20896,2110
0500000US06019,06019,"Fresno County, California",16143,1150,4228,664,11915,1277
0500000US06025,06025,"Imperial County, California",960,372,311,238,649,352
0500000US06029,06029,"Kern County, California",14191,1419,3982,968,10209,1443
0500000US06031,06031,"Kings County, California",2044,615,766,425,1278,565
0500000US06037,06037,"Los Angeles County, California",326425,5947,109519,4140,216906,6424
0500000US06039,06039,"Madera County, California",1326,628,781,659,545,625
0500000US06041,06041,"Marin County, California",1985,792,578,333,1407,749
0500000US06047,06047,"Merced County, California",3271,786,1058,359,2213,791
0500000US06053,06053,"Monterey County, California",2646,464,787,376,1859,523
0500000US06055,06055,"Napa County, California",623,276,413,148,210,226
0500000US06059,06059,"Orange County, California",16901,1688,5792,1233,11109,1498
0500000US06061,06061,"Placer County, California",2051,565,1017,467,1034,476
0500000US06065,06065,"Riverside County, California",47800,2292,21771,1765,26029,2585
0500000US06067,06067,"Sacramento County, California",55424,2371,15064,1562,40360,2484
0500000US06071,06071,"San Bernardino County, California",58804,2981,19645,2014,39159,3124
0500000US06073,06073,"San Diego County, California",56576,2839,16677,1773,39899,3037
0500000US06075,06075,"San Francisco County, California",17981,1775,4127,706,13854,1836
0500000US06077,06077,"San Joaquin County, California",16513,1172,5160,951,11353,1167
0500000US06079,06079,"San Luis Obispo County, California",1574,552,479,326,1095,510
0500000US06081,06081,"San Mateo County, California",6557,756,2381,495,4176,735
0500000US06083,06083,"Santa Barbara County, California",2962,672,809,327,2153,632
