GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",1772,466,909,523,863,397
0500000US01015,01015,"Calhoun County, Alabama",736,357,272,279,464,178
0500000US01043,01043,"Cullman County, Alabama",777,338,292,223,485,311
0500000US01049,01049,"DeKalb County, Alabama",1664,376,1407,370,257,272
0500000US01055,01055,"Etowah County, Alabama",440,133,268,211,172,184
0500000US01069,01069,"Houston County, Alabama",824,209,340,188,484,244
0500000US01073,01073,"Jefferson County, Alabama",6421,988,666,428,5755,969
0500000US01081,01081,"Lee County, Alabama",1366,329,340,276,1026,291
0500000US01083,01083,"Limestone County, Alabama",1111,294,598,392,513,216
0500000US01089,01089,"Madison County, Alabama",3276,461,1246,462,2030,437
0500000US01095,01095,"Marshall County, Alabama",1958,625,684,417,1274,421
0500000US01097,01097,"Mobile County, Alabama",2086,609,803,506,1283,404
0500000US01101,01101,"Montgomery County, Alabama",2433,687,855,599,1578,613
0500000US01103,01103,"Morgan County, Alabama",1527,600,473,333,1054,613
0500000US01115,01115,"St. Clair County, Alabama",466,232,216,287,250,151
0500000US01117,01117,"Shelby County, Alabama",2316,591,1343,589,973,449
0500000US01121,01121,"Talladega County, Alabama",408,312,130,129,278,267
0500000US01125,01125,"Tuscaloosa County, Alabama",1022,388,195,199,827,326
0500000US02020,02020,"Anchorage Municipality, Alaska",5895,730,3341,735,2554,636
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1262,378,388,225,874,367
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",731,353,515,268,216,224
0500000US04001,04001,"Apache County, Arizona",839,251,818,257,21,31
0500000US04003,04003,"Cochise County, Arizona",11462,1276,7320,1111,4142,994
0500000US04005,04005,"Coconino County, Arizona",4171,758,2400,586,1771,669
0500000US04013,04013,"Maricopa County, Arizona",285586,5048,144177,5493,141409,5587
0500000US04015,04015,"Mohave County, Arizona",7899,1007,4181,726,3718,797
0500000US04017,04017,"Navajo County, Arizona",2298,519,1764,517,534,392
0500000US04019,04019,"Pima County, Arizona",99214,3043,56868,2762,42346,3031
0500000US04021,04021,"Pinal County, Arizona",22007,2051,15590,1930,6417,1537
0500000US04025,04025,"Yavapai County, Arizona",7738,1255,3475,953,4263,1145
0500000US04027,04027,"Yuma County, Arizona",32668,1784,21522,1791,11146,1921
0500000US05007,05007,"Benton County, Arkansas",7667,876,5485,967,2182,838
0500000US05031,05031,"Craighead County, Arkansas",1006,342,392,284,614,319
0500000US05045,05045,"Faulkner County, Arkansas",1241,302,489,278,752,340
0500000US05051,05051,"Garland County, Arkansas",1223,337,342,364,881,301
0500000US05119,05119,"Pulaski County, Arkansas",6522,1541,2331,773,4191,1596
