GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",1180,420,665,711,515,443
0500000US01015,01015,"Calhoun County, Alabama",722,207,358,190,364,242
0500000US01043,01043,"Cullman County, Alabama",657,266,177,240,480,203
0500000US01049,01049,"DeKalb County, Alabama",1749,506,473,288,1276,579
0500000US01069,01069,"Houston County, Alabama",399,89,152,68,247,88
0500000US01073,01073,"Jefferson County, Alabama",5976,970,2052,844,3924,899
0500000US01081,01081,"Lee County, Alabama",641,231,211,158,430,191
0500000US01083,01083,"Limestone County, Alabama",541,241,237,204,304,156
0500000US01089,01089,"Madison County, Alabama",2065,588,867,499,1198,358
0500000US01095,01095,"Marshall County, Alabama",2291,482,1030,520,1261,470
0500000US01097,01097,"Mobile County, Alabama",2582,417,1283,331,1299,420
0500000US01101,01101,"Montgomery County, Alabama",794,328,208,161,586,252
0500000US01103,01103,"Morgan County, Alabama",1588,255,531,312,1057,309
0500000US01117,01117,"Shelby County, Alabama",1764,296,874,306,890,354
0500000US01121,01121,"Talladega County, Alabama",262,101,69,95,193,115
0500000US01125,01125,"Tuscaloosa County, Alabama",658,217,122,127,536,250
0500000US02020,02020,"Anchorage Municipality, Alaska",5907,1099,2609,652,3298,1142
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1730,594,467,222,1263,642
0500000US04001,04001,"Apache County, Arizona",1397,302,874,308,523,290
0500000US04003,04003,"Cochise County, Arizona",11939,1024,7361,923,4578,946
0500000US04005,04005,"Coconino County, Arizona",4625,536,2665,600,1960,612
0500000US04013,04013,"Maricopa County, Arizona",280746,5747,152120,6102,128626,5481
0500000US04015,04015,"Mohave County, Arizona",7948,923,4272,808,3676,894
0500000US04017,04017,"Navajo County, Arizona",2632,613,1994,620,638,399
0500000US04019,04019,"Pima County, Arizona",94276,3501,54896,3018,39380,2924
0500000US04021,04021,"Pinal County, Arizona",27197,1837,18530,1913,8667,1987
0500000US04025,04025,"Yavapai County, Arizona",7728,1092,4447,836,3281,978
0500000US04027,04027,"Yuma County, Arizona",30992,1968,18766,2088,12226,1832
0500000US05007,05007,"Benton County, Arkansas",8176,939,4557,882,3619,882
0500000US05031,05031,"Craighead County, Arkansas",929,338,618,494,311,298
0500000US05045,05045,"Faulkner County, Arkansas",773,208,72,92,701,189
0500000US05051,05051,"Garland County, Arkansas",712,364,346,234,366,331
0500000US05119,05119,"Pulaski County, Arkansas",4080,792,1406,637,2674,756
0500000US05125,05125,"Saline County, Arkansas",429,262,321,238,108,114
0500000US05131,05131,"Sebastian County, Arkansas",3672,513,1358,501,2314,567
0500000US05143,05143,"Washington County, Arkansas",6817,1264,2542,846,4275,1293
0500000US06001,06001,"Alameda County, California",81098,3012,38747,2468,42351,3164
0500000US06007,06007,"Butte County, California",7952,1091,4065,936,3887,890
0500000US06013,06013,"Contra Costa County, California",60386,2447,34176,2435,26210,2307
0500000US06017,06017,"El Dorado County, California",5664,804,2393,690,3271,945
0500000US06019,06019,"Fresno County, California",112200,2850,50910,2917,61290,3385
0500000US06023,06023,"Humboldt County, California",3265,621,1009,469,2256,589
0500000US06025,06025,"Imperial County, California",33820,1604,17592,1637,16228,1809
0500000US06029,06029,"Kern County, California",91327,2988,47345,2786,43982,3310
0500000US06031,06031,"Kings County, California",15626,959,7534,1074,8092,1100
0500000US06033,06033,"Lake County, California",2781,700,1582,509,1199,684
0500000US06037,06037,"Los Angeles County, California",1149772,8106,457267,8191,692505,10469
0500000US06039,06039,"Madera County, California",15288,1463,7066,1058,8222,1250
0500000US06041,06041,"Marin County, California",10831,1319,4301,1428,6530,1144
0500000US06045,06045,"Mendocino County, California",4486,762,1464,726,3022,687
0500000US06047,06047,"Merced County, California",32146,1620,14767,1666,17379,2020
0500000US06053,06053,"Monterey County, California",48020,2228,20378,2031,27642,2302
0500000US06055,06055,"Napa County, California",10875,969,4856,1027,6019,1096
0500000US06057,06057,"Nevada County, California",1979,577,1481,513,498,433
0500000US06059,06059,"Orange County, California",223898,4355,98147,3868,125751,4730
0500000US06061,06061,"Placer County, California",11326,1040,7302,956,4024,1023
0500000US06065,06065,"Riverside County, California",213832,5051,131178,4936,82654,4790
0500000US06067,06067,"Sacramento County, California",74523,2823,34745,2211,39778,2821
0500000US06071,06071,"San Bernardino County, California",216557,3980,126246,4376,90311,5131
0500000US06073,06073,"San Diego County, California",236811,4574,104156,3985,132655,4817
0500000US06075,06075,"San Francisco County, California",32997,2796,9499,1364,23498,2611
0500000US06077,06077,"San Joaquin County, California",60845,2265,30727,2285,30118,2795
0500000US06079,06079,"San Luis Obispo County, California",12575,1169,5753,1035,6822,1031
0500000US06081,06081,"San Mateo County, California",44597,1991,19417,1794,25180,2222
0500000US06083,06083,"Santa Barbara County, California",37908,2046,15837,1480,22071,1828
0500000US06085,06085,"Santa Clara County, California",108378,3450,51539,3413,56839,3500
0500000US06087,06087,"Santa Cruz County, California",18130,1362,7825,991,10305,1419
0500000US06089,06089,"Shasta County, California",4737,875,2714,764,2023,901
0500000US06095,06095,"Solano County, California",22586,1387,13086,1239,9500,1487
0500000US06097,06097,"Sonoma County, California",26545,1716,12563,1624,13982,1874
0500000US06099,06099,"Stanislaus County, California",48418,1941,27652,1816,20766,2025
0500000US06101,06101,"Sutter County, California",6710,783,2742,750,3968,850
0500000US06107,06107,"Tulare County, California",58634,2045,30653,2158,27981,2424
0500000US06111,06111,"Ventura County, California",69608,2106,35995,2203,33613,2380
0500000US06113,06113,"Yolo County, California",14843,1131,6429,1044,8414,1200
0500000US06115,06115,"Yuba County, California",4877,501,2447,643,2430,531
0500000US08001,08001,"Adams County, Colorado",43757,1884,23447,2010,20310,2047
0500000US08005,08005,"Arapahoe County, Colorado",25537,1621,10247,1354,15290,1694
0500000US08013,08013,"Boulder County, Colorado",10594,1198,4323,851,6271,1322
0500000US08031,08031,"Denver County, Colorado",57599,2717,23561,2206,34038,2632
0500000US08035,08035,"Douglas County, Colorado",5965,1193,4028,984,1937,791
0500000US08041,08041,"El Paso County, Colorado",22950,1412,12259,1282,10691,1390
0500000US08059,08059,"Jefferson County, Colorado",25714,1559,12257,1473,13457,1672
0500000US08069,08069,"Larimer County, Colorado",8708,1017,3566,719,5142,992
0500000US08077,08077,"Mesa County, Colorado",5126,686,2128,540,2998,745
0500000US08101,08101,"Pueblo County, Colorado",20755,1307,12603,1300,8152,1354
0500000US08123,08123,"Weld County, Colorado",18256,1441,9936,1230,8320,1514
0500000US09001,09001,"Fairfield County, Connecticut",39937,1964,14847,2006,25090,1993
0500000US09003,09003,"Hartford County, Connecticut",39316,2033,10865,1342,28451,2416
0500000US09005,09005,"Litchfield County, Connecticut",1659,447,1178,356,481,344
0500000US09007,09007,"Middlesex County, Connecticut",2197,538,813,523,1384,431
0500000US09009,09009,"New Haven County, Connecticut",34483,1785,11051,1381,23432,1995
0500000US09011,09011,"New London County, Connecticut",5148,887,2091,517,3057,935
0500000US09013,09013,"Tolland County, Connecticut",1767,591,539,365,1228,533
