GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",1390,292,609,419,781,421
0500000US01015,01015,"Calhoun County, Alabama",931,317,706,343,225,235
0500000US01043,01043,"Cullman County, Alabama",1202,375,637,420,565,364
0500000US01049,01049,"DeKalb County, Alabama",861,394,248,256,613,331
0500000US01051,01051,"Elmore County, Alabama",196,99,72,61,124,84
0500000US01055,01055,"Etowah County, Alabama",706,165,257,246,449,229
0500000US01069,01069,"Houston County, Alabama",402,116,80,57,322,103
0500000US01073,01073,"Jefferson County, Alabama",5548,765,2428,859,3120,887
0500000US01081,01081,"Lee County, Alabama",833,326,108,146,725,308
0500000US01083,01083,"Limestone County, Alabama",809,270,330,432,479,212
0500000US01089,01089,"Madison County, Alabama",3041,497,1485,480,1556,526
0500000US01095,01095,"Marshall County, Alabama",1560,434,697,437,863,370
0500000US01097,01097,"Mobile County, Alabama",1702,463,1427,451,275,188
0500000US01101,01101,"Montgomery County, Alabama",908,334,228,167,680,339
0500000US01103,01103,"Morgan County, Alabama",1755,229,1013,449,742,362
0500000US01117,01117,"Shelby County, Alabama",1857,501,831,410,1026,571
0500000US01125,01125,"Tuscaloosa County, Alabama",920,316,217,206,703,325
0500000US02020,02020,"Anchorage Municipality, Alaska",6444,801,3111,681,3333,888
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",1293,746,789,588,504,450
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",744,335,437,282,307,162
0500000US04001,04001,"Apache County, Arizona",976,354,511,232,465,319
0500000US04003,04003,"Cochise County, Arizona",11018,874,6946,847,4072,826
0500000US04005,04005,"Coconino County, Arizona",3787,617,2114,568,1673,533
0500000US04013,04013,"Maricopa County, Arizona",280696,5824,151000,4820,129696,5292
0500000US04015,04015,"Mohave County, Arizona",7586,920,4965,892,2621,974
0500000US04017,04017,"Navajo County, Arizona",3214,622,1814,477,1400,594
0500000US04019,04019,"Pima County, Arizona",92622,3030,51971,2648,40651,3002
0500000US04021,04021,"Pinal County, Arizona",25018,1985,15006,1870,10012,2022
0500000US04025,04025,"Yavapai County, Arizona",7339,772,3664,788,3675,874
0500000US04027,04027,"Yuma County, Arizona",30721,2131,20158,1630,10563,1552
0500000US05007,05007,"Benton County, Arkansas",6627,796,4004,714,2623,759
0500000US05031,05031,"Craighead County, Arkansas",670,207,226,178,444,227
0500000US05045,05045,"Faulkner County, Arkansas",539,274,129,159,410,230
0500000US05119,05119,"Pulaski County, Arkansas",4448,664,2280,709,2168,576
0500000US05125,05125,"Saline County, Arkansas",677,233,493,235,184,237
0500000US05131,05131,"Sebastian County, Arkansas",3463,487,1078,396,2385,522
0500000US05143,05143,"Washington County, Arkansas",6516,1083,2921,950,3595,1089
0500000US05145,05145,"White County, Arkansas",400,210,101,108,299,201
0500000US06001,06001,"Alameda County, California",81945,2806,39864,2422,42081,2517
0500000US06007,06007,"Butte County, California",8322,1187,3809,806,4513,1180
0500000US06013,06013,"Contra Costa County, California",59876,2441,38678,2611,21198,2301
0500000US06017,06017,"El Dorado County, California",5515,600,2395,631,3120,703
0500000US06019,06019,"Fresno County, California",110393,2894,50313,2637,60080,3316
0500000US06023,06023,"Humboldt County, California",3282,593,1389,560,1893,587
0500000US06025,06025,"Imperial County, California",32311,1414,13524,1538,18787,1740
0500000US06029,06029,"Kern County, California",88241,2532,49418,2897,38823,2897
0500000US06031,06031,"Kings County, California",15910,1062,8510,1053,7400,1223
0500000US06033,06033,"Lake County, California",2360,677,1332,767,1028,724
0500000US06037,06037,"Los Angeles County, California",1136787,8773,462776,8342,674011,9910
0500000US06039,06039,"Madera County, California",17283,1151,8747,1171,8536,1307
0500000US06041,06041,"Marin County, California",8660,994,2899,797,5761,987
0500000US06045,06045,"Mendocino County, California",4359,609,2505,583,1854,716
0500000US06047,06047,"Merced County, California",32076,1698,15453,1682,16623,2074
0500000US06053,06053,"Monterey County, California",47697,2042,21813,2049,25884,2065
0500000US06055,06055,"Napa County, California",9690,882,4694,792,4996,920
0500000US06057,06057,"Nevada County, California",1595,509,718,566,877,375
0500000US06059,06059,"Orange County, California",217026,5218,101426,4713,115600,4693
0500000US06061,06061,"Placer County, California",11121,1135,6415,997,4706,1181
0500000US06065,06065,"Riverside County, California",211931,4393,133273,4275,78658,4231
0500000US06067,06067,"Sacramento County, California",75714,2472,39320,2708,36394,2694
0500000US06071,06071,"San Bernardino County, California",218300,3990,136679,3940,81621,4392
0500000US06073,06073,"San Diego County, California",233002,4202,98699,4286,134303,4894
0500000US06075,06075,"San Francisco County, California",34016,2307,10672,1889,23344,2225
0500000US06077,06077,"San Joaquin County, California",60391,2309,34872,2088,25519,2256
0500000US06079,06079,"San Luis Obispo County, California",14162,1278,5152,1086,9010,1274
0500000US06081,06081,"San Mateo County, California",41502,2130,19692,1727,21810,2135
0500000US06083,06083,"Santa Barbara County, California",39611,1675,16330,1454,23281,1723
0500000US06085,06085,"Santa Clara County, California",109141,4133,55390,3339,53751,3859
0500000US06087,06087,"Santa Cruz County, California",17207,1230,7281,1210,9926,1096
0500000US06089,06089,"Shasta County, California",4198,715,1945,565,2253,636
0500000US06095,06095,"Solano County, California",21575,1537,13351,1254,8224,1355
0500000US06097,06097,"Sonoma County, California",25575,1368,12753,1595,12822,1587
0500000US06099,06099,"Stanislaus County, California",46182,2149,26291,2182,19891,2137
0500000US06101,06101,"Sutter County, California",6565,593,3401,672,3164,824
0500000US06107,06107,"Tulare County, California",56536,1658,27747,1980,28789,1918
0500000US06111,06111,"Ventura County, California",69025,2457,39567,2420,29458,2658
0500000US06113,06113,"Yolo County, California",15635,1161,7934,976,7701,1192
0500000US06115,06115,"Yuba County, California",4197,728,2118,633,2079,628
0500000US08001,08001,"Adams County, Colorado",42460,2083,25460,2208,17000,2109
0500000US08005,08005,"Arapahoe County, Colorado",25832,1515,11080,1524,14752,1963
0500000US08013,08013,"Boulder County, Colorado",10765,1078,4235,823,6530,1129
0500000US08031,08031,"Denver County, Colorado",56399,2306,27718,2315,28681,3006
0500000US08035,08035,"Douglas County, Colorado",5181,774,3511,734,1670,584
0500000US08041,08041,"El Paso County, Colorado",22549,1562,11539,1573,11010,1686
0500000US08059,08059,"Jefferson County, Colorado",24232,1643,11616,1844,12616,1894
0500000US08069,08069,"Larimer County, Colorado",8594,910,4429,1202,4165,969
0500000US08077,08077,"Mesa County, Colorado",4312,889,2064,749,2248,662
0500000US08101,08101,"Pueblo County, Colorado",19521,1181,13257,1147,6264,1142
0500000US08123,08123,"Weld County, Colorado",17940,1315,10024,1274,7916,1614
0500000US09001,09001,"Fairfield County, Connecticut",40132,1667,17577,1827,22555,1816
0500000US09003,09003,"Hartford County, Connecticut",37573,1530,10210,1182,27363,1745
0500000US09005,09005,"Litchfield County, Connecticut",1877,434,1139,456,738,421
0500000US09007,09007,"Middlesex County, Connecticut",1504,485,1127,547,377,275
0500000US09009,09009,"New Haven County, Connecticut",36187,1892,15096,1709,21091,2185
0500000US09011,09011,"New London County, Connecticut",4484,534,2261,647,2223,666
0500000US09013,09013,"Tolland County, Connecticut",1092,356,619,272,473,330
0500000US09015,09015,"Windham County, Connecticut",2783,459,524,261,2259,509
0500000US10001,10001,"Kent County, Delaware",2152,406,1587,447,565,366
0500000US10003,10003,"New Castle County, Delaware",9527,913,4592,1010,4935,1010
0500000US10005,10005,"Sussex County, Delaware",3064,565,910,369,2154,539
0500000US11001,11001,"District of Columbia, District of Columbia",17920,1768,5349,1026,12571,1682
0500000US12001,12001,"Alachua County, Florida",6131,1051,2795,617,3336,985
0500000US12005,12005,"Bay County, Florida",1747,510,207,210,1540,457
0500000US12009,12009,"Brevard County, Florida",10409,1099,6657,1162,3752,964
0500000US12011,12011,"Broward County, Florida",123876,3919,84245,3440,39631,3629
0500000US12015,12015,"Charlotte County, Florida",3153,490,2569,505,584,497
0500000US12017,12017,"Citrus County, Florida",1456,429,1059,376,397,313
0500000US12019,12019,"Clay County, Florida",3728,829,2455,501,1273,824
0500000US12021,12021,"Collier County, Florida",19950,2054,10510,1789,9440,1769
0500000US12031,12031,"Duval County, Florida",16378,1230,10065,1131,6313,1320
0500000US12033,12033,"Escambia County, Florida",2615,702,1229,407,1386,671
0500000US12035,12035,"Flagler County, Florida",2206,669,1409,684,797,658
0500000US12053,12053,"Hernando County, Florida",4476,634,3409,612,1067,536
0500000US12055,12055,"Highlands County, Florida",4997,874,2418,702,2579,972
0500000US12057,12057,"Hillsborough County, Florida",88330,2808,48368,2782,39962,3045
