GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",66080,2161,50877,2390,15203,2009
0500000US01015,01015,"Calhoun County, Alabama",46986,1496,33968,1766,13018,1786
0500000US01043,01043,"Cullman County, Alabama",29919,1146,21206,1335,8713,1210
0500000US01049,01049,"DeKalb County, Alabama",25616,845,18872,1255,6744,1211
0500000US01051,01051,"Elmore County, Alabama",25173,723,19836,1326,5337,1181
0500000US01055,01055,"Etowah County, Alabama",42592,1367,31206,1430,11386,1287
0500000US01069,01069,"Houston County, Alabama",37684,967,25715,985,11969,843
0500000US01073,01073,"Jefferson County, Alabama",267197,3138,178724,4996,88473,4417
0500000US01077,01077,"Lauderdale County, Alabama",36513,1220,26650,1537,9863,1389
0500000US01081,01081,"Lee County, Alabama",50793,1214,29892,1426,20901,1600
0500000US01083,01083,"Limestone County, Alabama",26409,811,19760,1317,6649,1065
0500000US01089,01089,"Madison County, Alabama",120461,2511,83749,3384,36712,2919
0500000US01095,01095,"Marshall County, Alabama",32967,1072,23661,1461,9306,1190
0500000US01097,01097,"Mobile County, Alabama",150591,3337,101298,3816,49293,3069
0500000US01101,01101,"Montgomery County, Alabama",87613,2045,55171,2445,32442,2359
0500000US01103,01103,"Morgan County, Alabama",45291,1325,33086,2102,12205,1690
0500000US01115,01115,"St. Clair County, Alabama",25697,1620,21573,1769,4124,1183
0500000US01117,01117,"Shelby County, Alabama",64790,1629,51065,2182,13725,1634
0500000US01121,01121,"Talladega County, Alabama",29590,1195,19799,1259,9791,1210
0500000US01125,01125,"Tuscaloosa County, Alabama",68320,1959,41245,1749,27075,1962
0500000US01127,01127,"Walker County, Alabama",27392,1205,21727,1402,5665,1052
0500000US02020,02020,"Anchorage Municipality, Alaska",102277,1392,62703,2273,39574,2247
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",30741,795,17419,1311,13322,1154
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",22625,530,17823,973,4802,877
0500000US04001,04001,"Apache County, Arizona",19513,940,14877,978,4636,938
0500000US04003,04003,"Cochise County, Arizona",48571,1188,33977,1781,14594,1447
0500000US04005,04005,"Coconino County, Arizona",43435,1398,26404,1617,17031,1604
0500000US04013,04013,"Maricopa County, Arizona",1326522,8157,894927,10910,431595,8840
0500000US04015,04015,"Mohave County, Arizona",74489,1988,53660,2430,20829,2188
0500000US04017,04017,"Navajo County, Arizona",33949,1332,26177,1592,7772,1292
0500000US04019,04019,"Pima County, Arizona",365174,3120,237668,4551,127506,3820
0500000US04021,04021,"Pinal County, Arizona",89647,2718,69585,2841,20062,2262
0500000US04025,04025,"Yavapai County, Arizona",81771,1986,58842,2382,22929,2337
0500000US04027,04027,"Yuma County, Arizona",66877,1783,46909,2629,19968,2194
0500000US05007,05007,"Benton County, Arkansas",68002,2125,48129,2414,19873,1876
0500000US05031,05031,"Craighead County, Arkansas",33572,1186,20346,1219,13226,1513
0500000US05045,05045,"Faulkner County, Arkansas",34944,1314,23847,1690,11097,1313
0500000US05051,05051,"Garland County, Arkansas",39162,1459,25999,1617,13163,1770
0500000US05069,05069,"Jefferson County, Arkansas",31680,888,19919,1277,11761,1238
0500000US05119,05119,"Pulaski County, Arkansas",153043,2328,94859,3782,58184,3388
0500000US05125,05125,"Saline County, Arkansas",36356,674,27143,1407,9213,1371
0500000US05131,05131,"Sebastian County, Arkansas",46242,1272,28627,1712,17615,1826
0500000US05143,05143,"Washington County, Arkansas",71688,1583,40241,1802,31447,1664
0500000US05145,05145,"White County, Arkansas",27182,667,18484,1376,8698,1370
0500000US06001,06001,"Alameda County, California",521380,3520,298774,6294,222606,6934
0500000US06007,06007,"Butte County, California",83063,2232,47434,2224,35629,2310
0500000US06013,06013,"Contra Costa County, California",362102,3086,256205,5089,105897,5176
0500000US06017,06017,"El Dorado County, California",64912,1675,47998,2135,16914,1994
0500000US06019,06019,"Fresno County, California",274129,2627,157789,4439,116340,4515
0500000US06023,06023,"Humboldt County, California",52019,1113,29520,1528,22499,1453
0500000US06025,06025,"Imperial County, California",44987,1105,26044,1778,18943,1820
0500000US06029,06029,"Kern County, California",231566,3346,145321,4991,86245,4612
0500000US06031,06031,"Kings County, California",37878,919,21101,1317,16777,1419
0500000US06033,06033,"Lake County, California",25760,1164,19164,1732,6596,1526
0500000US06037,06037,"Los Angeles County, California",3184396,8882,1562853,17727,1621543,17621
0500000US06039,06039,"Madera County, California",41337,1367,28120,1934,13217,1794
0500000US06041,06041,"Marin County, California",102393,1198,67253,2696,35140,2595
