GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",74460,4575,54247,3398,20213,3140
0500000US01015,01015,"Calhoun County, Alabama",44722,1678,30699,1773,14023,1733
0500000US01043,01043,"Cullman County, Alabama",31954,1234,23942,1498,8012,1370
0500000US01049,01049,"DeKalb County, Alabama",27139,1036,21897,1297,5242,1143
0500000US01051,01051,"Elmore County, Alabama",28469,1549,22520,1374,5949,1182
0500000US01055,01055,"Etowah County, Alabama",40443,1530,29577,1677,10866,1616
0500000US01069,01069,"Houston County, Alabama",39118,1099,25868,948,13250,904
0500000US01073,01073,"Jefferson County, Alabama",255059,4014,163753,4650,91306,4452
0500000US01077,01077,"Lauderdale County, Alabama",39331,1217,28087,1626,11244,1582
0500000US01081,01081,"Lee County, Alabama",56274,1821,34167,2042,22107,2006
0500000US01083,01083,"Limestone County, Alabama",32648,1787,24873,1768,7775,1497
0500000US01089,01089,"Madison County, Alabama",133173,2522,91889,2420,41284,2699
0500000US01095,01095,"Marshall County, Alabama",33750,1601,25136,1651,8614,1227
0500000US01097,01097,"Mobile County, Alabama",157783,2632,106764,3331,51019,3206
0500000US01101,01101,"Montgomery County, Alabama",86531,3072,53814,2917,32717,2965
0500000US01103,01103,"Morgan County, Alabama",45310,1527,33246,1718,12064,1392
0500000US01115,01115,"St. Clair County, Alabama",33274,1395,26098,2081,7176,1523
0500000US01117,01117,"Shelby County, Alabama",74648,1333,59718,2000,14930,1967
0500000US01121,01121,"Talladega County, Alabama",32044,1438,20989,1704,11055,1788
0500000US01125,01125,"Tuscaloosa County, Alabama",67669,2292,44276,1965,23393,2204
0500000US01127,01127,"Walker County, Alabama",26204,1077,19573,1319,6631,1127
0500000US02020,02020,"Anchorage Municipality, Alaska",106651,1720,63309,2667,43342,2554
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",37016,1619,21497,1833,15519,2313
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",33328,1215,24987,1526,8341,1346
0500000US04001,04001,"Apache County, Arizona",19881,970,15212,957,4669,588
0500000US04003,04003,"Cochise County, Arizona",47402,2394,33151,2109,14251,2023
0500000US04005,04005,"Coconino County, Arizona",44826,2122,27522,1705,17304,1888
0500000US04013,04013,"Maricopa County, Arizona",1407161,9954,866589,10508,540572,12253
0500000US04015,04015,"Mohave County, Arizona",78977,3519,54629,2894,24348,3377
0500000US04017,04017,"Navajo County, Arizona",33305,2217,23437,1976,9868,1553
0500000US04019,04019,"Pima County, Arizona",379801,4931,233230,4099,146571,4912
0500000US04021,04021,"Pinal County, Arizona",122782,6222,91285,5740,31497,4272
0500000US04025,04025,"Yavapai County, Arizona",91407,3678,64233,3716,27174,3535
0500000US04027,04027,"Yuma County, Arizona",71490,2808,51009,2925,20481,2958
0500000US05007,05007,"Benton County, Arkansas",82695,2830,54440,3087,28255,2644
0500000US05031,05031,"Craighead County, Arkansas",37957,1008,22072,1749,15885,1885
0500000US05045,05045,"Faulkner County, Arkansas",43249,1506,27621,1576,15628,1734
0500000US05051,05051,"Garland County, Arkansas",38087,1850,26284,1722,11803,1550
0500000US05069,05069,"Jefferson County, Arkansas",28905,948,18895,1302,10010,1362
0500000US05085,05085,"Lonoke County, Arkansas",25583,910,17919,1449,7664,1418
0500000US05119,05119,"Pulaski County, Arkansas",152393,2633,93975,3235,58418,3075
0500000US05125,05125,"Saline County, Arkansas",42447,952,32216,1498,10231,1449
0500000US05131,05131,"Sebastian County, Arkansas",47119,1842,29071,1873,18048,1815
0500000US05143,05143,"Washington County, Arkansas",80228,1775,44192,2726,36036,2733
0500000US05145,05145,"White County, Arkansas",30359,955,20403,1405,9956,1378
0500000US06001,06001,"Alameda County, California",545559,3859,289222,5684,256337,6348
0500000US06007,06007,"Butte County, California",83634,2139,48746,2448,34888,2242
0500000US06013,06013,"Contra Costa County, California",376326,3606,246590,5513,129736,5075
0500000US06017,06017,"El Dorado County, California",68111,2157,48985,2549,19126,2359
0500000US06019,06019,"Fresno County, California",286255,3145,155609,4439,130646,4521
0500000US06023,06023,"Humboldt County, California",51183,1614,28459,1875,22724,2169
0500000US06025,06025,"Imperial County, California",48790,1415,27172,1553,21618,1596
0500000US06029,06029,"Kern County, California",254761,4248,144094,4352,110667,4859
0500000US06031,06031,"Kings County, California",40800,1221,22822,1448,17978,1626
0500000US06033,06033,"Lake County, California",28885,1434,16839,1362,12046,1715
0500000US06037,06037,"Los Angeles County, California",3201795,8979,1482011,12100,1719784,15328
0500000US06039,06039,"Madera County, California",40786,1990,24738,1996,16048,1995
0500000US06041,06041,"Marin County, California",101723,2068,60453,2759,41270,2828
0500000US06045,06045,"Mendocino County, California",32497,1401,20447,1648,12050,1445
0500000US06047,06047,"Merced County, California",74833,1512,38880,2463,35953,2258
0500000US06053,06053,"Monterey County, California",123757,2994,58668,2648,65089,2990
0500000US06055,06055,"Napa County, California",49933,1264,27183,1774,22750,1912
0500000US06057,06057,"Nevada County, California",41171,2156,30219,2173,10952,1757
0500000US06059,06059,"Orange County, California",992855,5422,581991,6072,410864,6997
0500000US06061,06061,"Placer County, California",133290,2395,94614,3282,38676,3264
0500000US06065,06065,"Riverside County, California",684794,6855,451415,7857,233379,8333
0500000US06067,06067,"Sacramento County, California",510517,5153,286161,6945,224356,6095
0500000US06071,06071,"San Bernardino County, California",609702,6121,381133,7803,228569,7146
0500000US06073,06073,"San Diego County, California",1061056,6785,565447,6512,495609,8241
0500000US06075,06075,"San Francisco County, California",342706,3616,123681,4286,219025,5653
0500000US06077,06077,"San Joaquin County, California",213749,2467,124893,3875,88856,3657
0500000US06079,06079,"San Luis Obispo County, California",101179,2748,56773,2117,44406,3029
0500000US06081,06081,"San Mateo County, California",256526,2321,150930,3851,105596,3707
0500000US06083,06083,"Santa Barbara County, California",140889,2147,71387,2527,69502,2583
0500000US06085,06085,"Santa Clara County, California",606459,3374,343742,4867,262717,5508
0500000US06087,06087,"Santa Cruz County, California",94775,2073,54319,2402,40456,2667
0500000US06089,06089,"Shasta County, California",69102,2048,45256,1976,23846,2238
0500000US06095,06095,"Solano County, California",139992,2229,85648,3209,54344,3041
0500000US06097,06097,"Sonoma County, California",180703,3148,107486,3552,73217,3635
0500000US06099,06099,"Stanislaus County, California",167860,2094,97147,3225,70713,3278
0500000US06101,06101,"Sutter County, California",31673,919,19872,1433,11801,1529
0500000US06107,06107,"Tulare County, California",131890,1864,76347,2682,55543,2541
0500000US06111,06111,"Ventura County, California",265492,2489,173534,3760,91958,3572
0500000US06113,06113,"Yolo County, California",70101,1692,37802,2312,32299,2196
0500000US06115,06115,"Yuba County, California",23745,1264,13324,1267,10421,1468
0500000US08001,08001,"Adams County, Colorado",151973,2393,99038,2652,52935,2772
0500000US08005,08005,"Arapahoe County, Colorado",224082,2615,140035,3541,84047,3937
0500000US08013,08013,"Boulder County, Colorado",118559,1791,77825,2424,40734,2701
0500000US08031,08031,"Denver County, Colorado",266624,2404,130009,4013,136615,4057
0500000US08035,08035,"Douglas County, Colorado",104243,1513,80917,2171,23326,2502
0500000US08041,08041,"El Paso County, Colorado",237729,2585,148824,3631,88905,3792
0500000US08059,08059,"Jefferson County, Colorado",217829,2194,151759,3043,66070,2801
0500000US08069,08069,"Larimer County, Colorado",121911,2321,78924,2725,42987,2740
0500000US08077,08077,"Mesa County, Colorado",59770,1247,42723,2131,17047,2096
0500000US08101,08101,"Pueblo County, Colorado",62181,1640,40641,1847,21540,1704
0500000US08123,08123,"Weld County, Colorado",90453,1826,60874,2832,29579,2820
0500000US09001,09001,"Fairfield County, Connecticut",331530,3164,224687,4032,106843,3880
0500000US09003,09003,"Hartford County, Connecticut",347164,3242,225826,3621,121338,3613
0500000US09005,09005,"Litchfield County, Connecticut",75386,2060,58913,1957,16473,1650
0500000US09007,09007,"Middlesex County, Connecticut",64073,1684,47757,1940,16316,2036
0500000US09009,09009,"New Haven County, Connecticut",326523,4061,207792,4228,118731,4291
0500000US09011,09011,"New London County, Connecticut",108239,2067,74577,2441,33662,2417
0500000US09013,09013,"Tolland County, Connecticut",53696,1552,39669,1702,14027,1840
0500000US09015,09015,"Windham County, Connecticut",45032,1432,31838,1400,13194,1130
0500000US10001,10001,"Kent County, Delaware",56799,1687,39697,1632,17102,1783
0500000US10003,10003,"New Castle County, Delaware",202188,1757,139484,3471,62704,3525
0500000US10005,10005,"Sussex County, Delaware",74205,3092,59379,2631,14826,1763
0500000US11001,11001,"District of Columbia, District of Columbia",268670,3200,110625,3425,158045,3930
0500000US12001,12001,"Alachua County, Florida",96472,2749,48347,2580,48125,2859
0500000US12005,12005,"Bay County, Florida",69884,4181,43511,2412,26373,3115
0500000US12009,12009,"Brevard County, Florida",216180,5176,157470,4950,58710,4087
0500000US12011,12011,"Broward County, Florida",668281,7949,427804,6719,240477,8288
0500000US12015,12015,"Charlotte County, Florida",68252,3736,53067,3628,15185,2875
0500000US12017,12017,"Citrus County, Florida",60923,2875,48781,2844,12142,2201
0500000US12019,12019,"Clay County, Florida",66715,2636,51226,3168,15489,2231
0500000US12021,12021,"Collier County, Florida",123949,4961,91261,3930,32688,3520
0500000US12023,12023,"Columbia County, Florida",23883,1678,15097,1431,8786,1637
0500000US12031,12031,"Duval County, Florida",329530,4930,205335,4784,124195,5087
0500000US12033,12033,"Escambia County, Florida",107490,3429,71452,3108,36038,3369
0500000US12035,12035,"Flagler County, Florida",34434,3568,26159,2874,8275,2772
0500000US12053,12053,"Hernando County, Florida",71067,2769,57004,2441,14063,1908
0500000US12055,12055,"Highlands County, Florida",40123,2604,31982,2168,8141,1741
0500000US12057,12057,"Hillsborough County, Florida",464379,7215,278872,6454,185507,6056
0500000US12061,12061,"Indian River County, Florida",57515,2836,43810,2676,13705,1930
0500000US12069,12069,"Lake County, Florida",113539,4047,85971,3764,27568,4036
0500000US12071,12071,"Lee County, Florida",238389,6253,169394,4929,68995,4785
0500000US12073,12073,"Leon County, Florida",110069,2642,58742,2366,51327,3241
0500000US12081,12081,"Manatee County, Florida",134359,3863,93958,3058,40401,3332
0500000US12083,12083,"Marion County, Florida",133433,4827,100836,4211,32597,3240
0500000US12085,12085,"Martin County, Florida",59005,2802,45481,2365,13524,1875
0500000US12086,12086,"Miami-Dade County, Florida",818297,8547,459282,7507,359015,7781
0500000US12087,12087,"Monroe County, Florida",24735,2077,14878,1736,9857,1539
0500000US12089,12089,"Nassau County, Florida",27538,1850,22589,1908,4949,1435
0500000US12091,12091,"Okaloosa County, Florida",70573,2811,47160,2461,23413,2492
0500000US12095,12095,"Orange County, Florida",415350,6451,236375,5063,178975,6363
0500000US12097,12097,"Osceola County, Florida",92485,4186,56155,3441,36330,4120
0500000US12099,12099,"Palm Beach County, Florida",521589,7286,368016,6860,153573,6724
0500000US12101,12101,"Pasco County, Florida",182321,5054,140875,5033,41446,4069
0500000US12103,12103,"Pinellas County, Florida",392267,6625,260768,6072,131499,5793
0500000US12105,12105,"Polk County, Florida",217648,6077,151549,4783,66099,4450
0500000US12107,12107,"Putnam County, Florida",28353,1689,21096,1577,7257,1450
0500000US12109,12109,"St. Johns County, Florida",77053,2714,57923,3437,19130,3281
0500000US12111,12111,"St. Lucie County, Florida",105103,4521,79128,4342,25975,3413
0500000US12113,12113,"Santa Rosa County, Florida",57853,1993,42001,2433,15852,2352
0500000US12115,12115,"Sarasota County, Florida",173368,4338,126893,3437,46475,4236
0500000US12117,12117,"Seminole County, Florida",144095,4067,100714,3383,43381,3367
0500000US12119,12119,"Sumter County, Florida",44917,3896,40390,2596,4527,2130
0500000US12127,12127,"Volusia County, Florida",190074,5090,137768,4143,52306,3974
0500000US13013,13013,"Barrow County, Georgia",23270,1333,17179,1486,6091,1301
0500000US13015,13015,"Bartow County, Georgia",33661,1952,21364,2016,12297,2016
0500000US13021,13021,"Bibb County, Georgia",56645,2311,30720,2391,25925,2209
0500000US13031,13031,"Bulloch County, Georgia",25535,1035,12696,1086,12839,1291
0500000US13045,13045,"Carroll County, Georgia",38674,1581,25855,1875,12819,1954
0500000US13051,13051,"Chatham County, Georgia",100091,2507,58043,2570,42048,3049
0500000US13057,13057,"Cherokee County, Georgia",77388,1585,59295,2886,18093,2643
0500000US13059,13059,"Clarke County, Georgia",40177,1793,18143,1222,22034,1670
0500000US13063,13063,"Clayton County, Georgia",86747,2579,48374,2546,38373,3040
0500000US13067,13067,"Cobb County, Georgia",260577,3929,168206,4331,92371,4320
0500000US13073,13073,"Columbia County, Georgia",47312,1065,36456,1645,10856,1722
0500000US13077,13077,"Coweta County, Georgia",47424,1689,32731,2331,14693,2134
0500000US13089,13089,"DeKalb County, Georgia",262162,4495,149045,4275,113117,4378
0500000US13095,13095,"Dougherty County, Georgia",36123,1056,16647,1207,19476,1346
0500000US13097,13097,"Douglas County, Georgia",47239,1487,33456,2080,13783,2180
0500000US13113,13113,"Fayette County, Georgia",38450,959,32773,1467,5677,1388
0500000US13115,13115,"Floyd County, Georgia",34919,1350,22457,1483,12462,1471
0500000US13117,13117,"Forsyth County, Georgia",48268,3646,41274,3806,6994,2281
0500000US13121,13121,"Fulton County, Georgia",367228,5119,193610,5969,173618,6916
0500000US13127,13127,"Glynn County, Georgia",31081,2099,19994,1755,11087,2283
0500000US13135,13135,"Gwinnett County, Georgia",264233,4796,175480,5814,88753,5957
0500000US13139,13139,"Hall County, Georgia",60043,1845,42368,2462,17675,2241
0500000US13151,13151,"Henry County, Georgia",70805,2549,51406,3439,19399,3349
0500000US13153,13153,"Houston County, Georgia",52603,2057,35809,2091,16794,2120
0500000US13179,13179,"Liberty County, Georgia",24578,1011,13123,1309,11455,1397
0500000US13185,13185,"Lowndes County, Georgia",38178,1480,20349,1487,17829,1584
0500000US13215,13215,"Muscogee County, Georgia",70724,1790,36778,1993,33946,2287
0500000US13217,13217,"Newton County, Georgia",33298,1938,24661,2063,8637,2033
0500000US13223,13223,"Paulding County, Georgia",48994,1726,38026,2187,10968,2262
