GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",68096,3456,48864,2663,19232,2474
0500000US01015,01015,"Calhoun County, Alabama",45862,1776,30941,1595,14921,1709
0500000US01043,01043,"Cullman County, Alabama",29666,1543,22316,1615,7350,1348
0500000US01049,01049,"DeKalb County, Alabama",25738,1362,20516,1443,5222,1065
0500000US01051,01051,"Elmore County, Alabama",28860,1646,22505,1706,6355,1231
0500000US01055,01055,"Etowah County, Alabama",39731,1516,29389,1369,10342,1040
0500000US01069,01069,"Houston County, Alabama",40206,1029,25760,1022,14446,904
0500000US01073,01073,"Jefferson County, Alabama",257219,3375,166240,3976,90979,3804
0500000US01077,01077,"Lauderdale County, Alabama",38644,1590,27957,1394,10687,1736
0500000US01081,01081,"Lee County, Alabama",55073,1489,35050,1625,20023,1758
0500000US01083,01083,"Limestone County, Alabama",31395,1157,25138,1466,6257,1035
0500000US01089,01089,"Madison County, Alabama",129367,2654,91760,2339,37607,2590
0500000US01095,01095,"Marshall County, Alabama",35024,1547,24796,1580,10228,1346
0500000US01097,01097,"Mobile County, Alabama",153676,3013,103152,3526,50524,3769
0500000US01101,01101,"Montgomery County, Alabama",88176,2327,52533,1922,35643,2383
0500000US01103,01103,"Morgan County, Alabama",45606,1656,33280,1514,12326,1681
0500000US01115,01115,"St. Clair County, Alabama",32583,1552,27740,1778,4843,1219
0500000US01117,01117,"Shelby County, Alabama",72588,1866,57836,1831,14752,1958
0500000US01121,01121,"Talladega County, Alabama",30119,1488,20436,1773,9683,1516
0500000US01125,01125,"Tuscaloosa County, Alabama",66583,2168,43295,2078,23288,2255
0500000US01127,01127,"Walker County, Alabama",23830,1333,18436,1502,5394,1076
0500000US02020,02020,"Anchorage Municipality, Alaska",104993,2002,64018,2242,40975,2566
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",37413,1464,21607,1455,15806,1843
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",30327,1321,24238,1237,6089,869
0500000US04001,04001,"Apache County, Arizona",18669,974,14160,936,4509,846
0500000US04003,04003,"Cochise County, Arizona",49834,1947,33663,1801,16171,2114
0500000US04005,04005,"Coconino County, Arizona",44276,2895,27265,1644,17011,2271
0500000US04013,04013,"Maricopa County, Arizona",1384358,10054,873099,9983,511259,11439
0500000US04015,04015,"Mohave County, Arizona",82166,2898,58114,2658,24052,2378
0500000US04017,04017,"Navajo County, Arizona",34891,1951,25760,1944,9131,1498
0500000US04019,04019,"Pima County, Arizona",382574,5257,243436,5797,139138,5948
0500000US04021,04021,"Pinal County, Arizona",118749,3687,92915,3289,25834,2982
0500000US04025,04025,"Yavapai County, Arizona",90607,4023,62501,2576,28106,3033
0500000US04027,04027,"Yuma County, Arizona",67750,2331,48719,2324,19031,2251
0500000US05007,05007,"Benton County, Arkansas",79186,2350,54894,2522,24292,2390
0500000US05031,05031,"Craighead County, Arkansas",37167,1324,21761,1346,15406,1498
0500000US05045,05045,"Faulkner County, Arkansas",42159,1555,26961,1550,15198,1607
0500000US05051,05051,"Garland County, Arkansas",38369,1790,26145,1716,12224,1794
0500000US05069,05069,"Jefferson County, Arkansas",28392,2252,17481,1808,10911,1857
0500000US05085,05085,"Lonoke County, Arkansas",24702,937,19062,1156,5640,1019
0500000US05119,05119,"Pulaski County, Arkansas",154943,3428,91253,2770,63690,3791
0500000US05125,05125,"Saline County, Arkansas",40315,1750,32275,1718,8040,1192
0500000US05131,05131,"Sebastian County, Arkansas",49363,1465,32043,1939,17320,1758
0500000US05143,05143,"Washington County, Arkansas",76407,2484,43247,2376,33160,2731
0500000US05145,05145,"White County, Arkansas",29806,1087,19645,1460,10161,1712
0500000US06001,06001,"Alameda County, California",537410,4196,286780,5237,250630,5892
0500000US06007,06007,"Butte County, California",84629,2168,50325,2185,34304,2433
0500000US06013,06013,"Contra Costa County, California",367883,3940,243026,4695,124857,5397
0500000US06017,06017,"El Dorado County, California",67092,2275,51155,2734,15937,2081
0500000US06019,06019,"Fresno County, California",284690,3466,154283,4108,130407,4533
0500000US06023,06023,"Humboldt County, California",54980,1495,31560,1850,23420,2073
0500000US06025,06025,"Imperial County, California",48206,1756,27947,1648,20259,1729
0500000US06029,06029,"Kern County, California",252284,3155,148939,3532,103345,4129
0500000US06031,06031,"Kings County, California",40818,1464,20953,1516,19865,1745
0500000US06033,06033,"Lake County, California",24521,1711,15970,1551,8551,1710
0500000US06037,06037,"Los Angeles County, California",3202353,9199,1501448,14839,1700905,14777
0500000US06039,06039,"Madera County, California",42189,1880,25469,1872,16720,2092
0500000US06041,06041,"Marin County, California",102692,2313,66429,2772,36263,2655
0500000US06045,06045,"Mendocino County, California",33057,1837,18318,1755,14739,1677
0500000US06047,06047,"Merced County, California",73885,2088,40334,2510,33551,2467
0500000US06053,06053,"Monterey County, California",125446,2406,63894,2982,61552,3144
0500000US06055,06055,"Napa County, California",49754,1583,30948,1999,18806,1866
0500000US06057,06057,"Nevada County, California",40851,2216,28278,1771,12573,1814
0500000US06059,06059,"Orange County, California",986297,5154,584314,7164,401983,7249
0500000US06061,06061,"Placer County, California",131234,2692,93350,3170,37884,3175
0500000US06065,06065,"Riverside County, California",670075,6112,458273,6812,211802,6293
0500000US06067,06067,"Sacramento County, California",514514,4461,294365,5847,220149,6521
0500000US06071,06071,"San Bernardino County, California",594975,6295,372535,7382,222440,6787
0500000US06073,06073,"San Diego County, California",1061210,7516,572400,8785,488810,8262
0500000US06075,06075,"San Francisco County, California",336012,4358,123128,4317,212884,5751
0500000US06077,06077,"San Joaquin County, California",215469,3657,124244,4141,91225,4294
0500000US06079,06079,"San Luis Obispo County, California",99653,2679,59862,2141,39791,2841
0500000US06081,06081,"San Mateo County, California",257509,2547,152358,4237,105151,3721
0500000US06083,06083,"Santa Barbara County, California",140842,2337,75146,2601,65696,2952
0500000US06085,06085,"Santa Clara County, California",599235,3770,342955,4963,256280,5605
0500000US06087,06087,"Santa Cruz County, California",91264,4582,54209,3225,37055,3689
0500000US06089,06089,"Shasta County, California",67909,2340,44695,2085,23214,1968
0500000US06095,06095,"Solano County, California",140202,2400,87615,2945,52587,3052
0500000US06097,06097,"Sonoma County, California",185711,2464,110953,3114,74758,2896
0500000US06099,06099,"Stanislaus County, California",165761,2304,98598,3087,67163,3214
0500000US06101,06101,"Sutter County, California",32066,932,17958,1234,14108,1307
0500000US06107,06107,"Tulare County, California",129590,2227,75913,2391,53677,2982
0500000US06111,06111,"Ventura County, California",265904,3691,170124,4279,95780,4870
0500000US06113,06113,"Yolo County, California",68585,4168,37863,2183,30722,3524
0500000US06115,06115,"Yuba County, California",23175,1608,14982,1451,8193,1425
0500000US08001,08001,"Adams County, Colorado",150909,2406,98861,3045,52048,3328
0500000US08005,08005,"Arapahoe County, Colorado",225328,2649,144959,3061,80369,3047
0500000US08013,08013,"Boulder County, Colorado",119774,2391,74564,2402,45210,2513
0500000US08031,08031,"Denver County, Colorado",262093,3662,131790,3587,130303,4330
0500000US08035,08035,"Douglas County, Colorado",101480,1357,83293,2439,18187,2096
0500000US08041,08041,"El Paso County, Colorado",235103,2937,148634,3346,86469,3725
0500000US08059,08059,"Jefferson County, Colorado",216560,2492,153991,3179,62569,3126
0500000US08069,08069,"Larimer County, Colorado",117812,2852,78594,2856,39218,2913
0500000US08077,08077,"Mesa County, Colorado",57311,1816,41541,2366,15770,1906
0500000US08101,08101,"Pueblo County, Colorado",62686,1491,42320,2013,20366,1816
0500000US08123,08123,"Weld County, Colorado",89056,2104,63848,2303,25208,2219
0500000US09001,09001,"Fairfield County, Connecticut",329091,3850,227019,4619,102072,4277
0500000US09003,09003,"Hartford County, Connecticut",351483,3595,231187,4814,120296,4277
0500000US09005,09005,"Litchfield County, Connecticut",76398,1840,60173,2153,16225,1923
0500000US09007,09007,"Middlesex County, Connecticut",66333,2047,50188,2178,16145,1596
0500000US09009,09009,"New Haven County, Connecticut",329595,3891,209305,4105,120290,4312
0500000US09011,09011,"New London County, Connecticut",106808,2418,73118,2815,33690,2939
0500000US09013,09013,"Tolland County, Connecticut",54345,1444,40664,1380,13681,1432
0500000US09015,09015,"Windham County, Connecticut",44756,1637,31963,1608,12793,1663
0500000US10001,10001,"Kent County, Delaware",54896,1856,41417,2220,13479,1610
0500000US10003,10003,"New Castle County, Delaware",199840,2314,139163,2874,60677,3086
0500000US10005,10005,"Sussex County, Delaware",74029,2830,59304,2378,14725,1998
0500000US11001,11001,"District of Columbia, District of Columbia",252388,3730,107193,3924,145195,4932
0500000US12001,12001,"Alachua County, Florida",93820,2916,51880,2170,41940,2775
0500000US12005,12005,"Bay County, Florida",63654,3033,40461,2654,23193,2285
0500000US12009,12009,"Brevard County, Florida",221945,4440,166377,4309,55568,3569
0500000US12011,12011,"Broward County, Florida",658025,5545,435488,7082,222537,6576
0500000US12015,12015,"Charlotte County, Florida",69176,2884,53788,2411,15388,2110
0500000US12017,12017,"Citrus County, Florida",60229,2521,49630,2182,10599,1686
0500000US12019,12019,"Clay County, Florida",65889,2160,48899,2569,16990,1967
0500000US12021,12021,"Collier County, Florida",118258,4192,88290,3248,29968,2897
0500000US12023,12023,"Columbia County, Florida",25705,1260,18546,1450,7159,1215
0500000US12031,12031,"Duval County, Florida",326339,6102,201949,5353,124390,6024
0500000US12033,12033,"Escambia County, Florida",110306,3744,73959,3405,36347,3146
0500000US12035,12035,"Flagler County, Florida",35218,2063,28689,1827,6529,1416
0500000US12053,12053,"Hernando County, Florida",70035,2200,56345,2256,13690,1772
0500000US12055,12055,"Highlands County, Florida",39675,2474,30618,1901,9057,1639
0500000US12057,12057,"Hillsborough County, Florida",460605,5421,280785,5939,179820,6309
0500000US12061,12061,"Indian River County, Florida",53151,2461,40013,2037,13138,1676
0500000US12069,12069,"Lake County, Florida",115635,3523,86648,3206,28987,2673
0500000US12071,12071,"Lee County, Florida",233693,6016,165885,4777,67808,4928
0500000US12073,12073,"Leon County, Florida",108439,3285,60090,2686,48349,3792
