GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0500000US01003,01003,"Baldwin County, Alabama",74477,2870,56323,2423,18154,2356
0500000US01015,01015,"Calhoun County, Alabama",46535,1615,32906,1688,13629,1657
0500000US01043,01043,"Cullman County, Alabama",31055,1554,22578,1756,8477,1351
0500000US01049,01049,"DeKalb County, Alabama",24297,1328,18793,1486,5504,1134
0500000US01051,01051,"Elmore County, Alabama",24607,1689,19181,1687,5426,1042
0500000US01055,01055,"Etowah County, Alabama",41422,1599,30856,1642,10566,1461
0500000US01069,01069,"Houston County, Alabama",37359,1056,24851,1011,12508,980
0500000US01073,01073,"Jefferson County, Alabama",270513,4064,176013,3885,94500,4727
0500000US01077,01077,"Lauderdale County, Alabama",36730,1357,25626,1439,11104,1352
0500000US01081,01081,"Lee County, Alabama",56150,1753,34307,1794,21843,2003
0500000US01083,01083,"Limestone County, Alabama",26522,1522,20942,1351,5580,1346
0500000US01089,01089,"Madison County, Alabama",128729,2701,90132,2385,38597,2474
0500000US01095,01095,"Marshall County, Alabama",32651,1571,23278,1602,9373,1305
0500000US01097,01097,"Mobile County, Alabama",162613,3042,106356,3337,56257,3543
0500000US01101,01101,"Montgomery County, Alabama",89732,2570,56971,2450,32761,3078
0500000US01103,01103,"Morgan County, Alabama",46465,1575,33137,1793,13328,1668
0500000US01115,01115,"St. Clair County, Alabama",29182,1513,23743,1602,5439,1201
0500000US01117,01117,"Shelby County, Alabama",74004,1571,58112,2093,15892,1944
0500000US01121,01121,"Talladega County, Alabama",31191,1416,22523,1401,8668,1483
0500000US01125,01125,"Tuscaloosa County, Alabama",67914,2418,42465,1763,25449,1928
0500000US01127,01127,"Walker County, Alabama",29251,1320,21771,1366,7480,1413
0500000US02020,02020,"Anchorage Municipality, Alaska",104556,1780,64697,2353,39859,2804
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",31169,1494,20054,1207,11115,1467
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",22262,832,18363,943,3899,662
0500000US04001,04001,"Apache County, Arizona",19026,1212,14097,1190,4929,943
0500000US04003,04003,"Cochise County, Arizona",48839,2072,34300,1828,14539,1975
0500000US04005,04005,"Coconino County, Arizona",44132,1868,25648,1496,18484,2108
0500000US04013,04013,"Maricopa County, Arizona",1359164,8127,889405,9001,469759,9294
0500000US04015,04015,"Mohave County, Arizona",73864,2711,53255,2489,20609,2238
0500000US04017,04017,"Navajo County, Arizona",35112,2077,25299,1948,9813,1671
0500000US04019,04019,"Pima County, Arizona",367987,4824,242082,5403,125905,4676
0500000US04021,04021,"Pinal County, Arizona",112985,3997,87373,3553,25612,2877
0500000US04025,04025,"Yavapai County, Arizona",87846,3347,64789,2683,23057,2950
0500000US04027,04027,"Yuma County, Arizona",71680,2656,49169,2418,22511,2645
0500000US05007,05007,"Benton County, Arkansas",77174,1957,54297,2515,22877,2075
0500000US05031,05031,"Craighead County, Arkansas",37125,1352,20405,1350,16720,1398
0500000US05045,05045,"Faulkner County, Arkansas",38845,1601,26510,1609,12335,1707
